ticker,exchange,name,tv_symbol,tv_name,tv_exchange,tv_type,tv_sector,tv_industry,sector_update,decision
4191,TADAWUL,ABO MOATI,4191,Abdullah Saad Mohammed Abo Moati for Bookstores Co.,TADAWUL,stock,Retail Trade,Specialty Stores,,name_mismatch
41H,SGX,BlackGoldNatural,41H,BlackGold Natural Resources Ltd.,SGX,stock,Energy Minerals,Coal,,name_mismatch
41T,SGX,GCCP,41T,GCCP Resources Ltd.,SGX,stock,Non-Energy Minerals,Other Metals/Minerals,,name_mismatch
4200,TADAWUL,ALDREES,4200,Aldrees Petroleum & Transport Services Co.,TADAWUL,stock,Distribution Services,Wholesale Distributors,,name_mismatch
4210,TADAWUL,SRMG,4210,Saudi Research and Media Group,TADAWUL,stock,Commercial Services,Advertising/Marketing Services,,name_mismatch
4280,TADAWUL,KINGDOM,4280,Kingdom Holding Co.,TADAWUL,stock,Finance,Financial Conglomerates,,unsupported_sector
4291,TADAWUL,NCLE,4291,National Co. for Learning & Education,TADAWUL,stock,Consumer Services,Other Consumer Services,,name_mismatch
4292,TADAWUL,ATAA,4292,Ataa Educational Company,TADAWUL,stock,Consumer Services,Other Consumer Services,,name_mismatch
42F,SGX,Totm Tech,42F,Totm Technologies Limited,SGX,stock,Industrial Services,Engineering & Construction,,name_mismatch
4300,TADAWUL,DAR ALARKAN,4300,Dar Al Arkan Real Estate Development Co.,TADAWUL,stock,Finance,Real Estate Development,,name_mismatch
4321,TADAWUL,CENOMI CENTERS,4321,Arabian Centres Co.,TADAWUL,stock,Finance,Real Estate Development,,name_mismatch
4322,TADAWUL,RETAL,4322,Retal Urban Development Company,TADAWUL,stock,Finance,Real Estate Development,,name_mismatch
4325,TADAWUL,MASAR,4325,Umm Al Qura for Development and Construction Company,TADAWUL,stock,Finance,Real Estate Development,,name_mismatch
4327,TADAWUL,ALRAMZ,4327,Alramz Real Estate Co.,TADAWUL,stock,Finance,Real Estate Development,,name_mismatch
4557,TWSE,永新控股股份有限公司,4557,Yusin Holding Corp.,TWSE,stock,Producer Manufacturing,Auto Parts: OEM,,name_mismatch
4590,TWSE,富田電機股份有限公司,4590,Fukuta Electric & Machinery Co. Ltd.,TWSE,stock,Producer Manufacturing,Electrical Products,,name_mismatch
46IE,LSE,S & U PLC 6% CUM PRF #1,46IE,S & U PLC 6 % Cum.Pref.Shs,LSE,stock,Finance,Finance/Rental/Leasing,,name_mismatch
47HA,LSE,INVESTEC INVESTMENT TRUST PLC 5% CUM PRF STK #1,47HA,Investec Investment Trust PLc Cum.Pref.Stk 5% Cumulative Pref Stock,LSE,stock,Miscellaneous,Investment Trusts/Mutual Funds,,unsupported_sector
4807,TWSE,日成控股股份有限公司,4807,Regal Holding Co Ltd,TWSE,stock,Consumer Durables,Other Consumer Specialties,,name_mismatch
4943,TWSE,開曼康而富控股股份有限公司,4943,"Concraft Holding Co., Ltd.",TWSE,stock,Electronic Technology,Electronic Components,,name_mismatch
49B,SGX,AMOS Group,49B,AMOS Group Ltd.,SGX,stock,Producer Manufacturing,Industrial Machinery,,name_mismatch
4C,STO,4C Group AB,4C,4C Group AB,OMXSTO,stock,Commercial Services,Miscellaneous Commercial Services,,name_mismatch
4X0,XETRA,Steyr Motors AG,4X0,Steyr Motors AG,XETR,stock,Producer Manufacturing,Trucks/Construction/Farm Machinery,Industrials,accept
5007,TWSE,三星科技股份有限公司,5007,San Shing Fastech Corp.,TWSE,stock,Producer Manufacturing,Metal Fabrication,,name_mismatch
51FL,LSE,SOCIETATEA ENERGETICA ELECTRICA SA GDR (EACH REPR 4ORD) (144A),51FL,Societatea Energetica Electrica S.A. Sponsored GDR 144A,LSE,dr,Utilities,Electric Utilities,,asset_type_mismatch
51O,SGX,MSMIntl,51O,MSM International Limited,SGX,stock,Producer Manufacturing,Industrial Machinery,,name_mismatch
5215,TWSE,科嘉(開曼)股份有限公司,5215,"Ko Ja (Cayman) Co., Ltd.",TWSE,stock,Electronic Technology,Electronic Production Equipment,,name_mismatch
5225,TWSE,東科控股股份有限公司,5225,Eastech Holding Limited,TWSE,stock,Electronic Technology,Electronic Production Equipment,,name_mismatch
5292,TWSE,華懋科技股份有限公司,5292,Desiccant Technology Corporation,TWSE,stock,Producer Manufacturing,Industrial Machinery,,name_mismatch
5306,TWSE,桂盟國際股份有限公司,5306,KMC (Kuei Meng) International Inc.,TWSE,stock,Consumer Durables,Motor Vehicles,,name_mismatch
532,SGX,DISA,532,DISA Limited,SGX,stock,Electronic Technology,Computer Peripherals,,name_mismatch
533,SGX,ABR,533,ABR Holdings Limited,SGX,stock,Consumer Non-Durables,Food: Meat/Fish/Dairy,,name_mismatch
540,SGX,Tung Lok Rest,540,Tung Lok Restaurants (2000) Ltd,SGX,stock,Consumer Services,Restaurants,,name_mismatch
541,SGX,Abundance Intl,541,Abundance International Limited,SGX,stock,Commercial Services,Commercial Printing/Forms,,name_mismatch
543,SGX,Noel Gifts Intl,543,Noel Gifts International Ltd.,SGX,stock,Retail Trade,Specialty Stores,,name_mismatch
546,SGX,Medtecs Intl,546,Medtecs International Corporation Ltd.,SGX,stock,Health Technology,Medical Specialties,,name_mismatch
5538,TWSE,開曼東明控股股份有限公司,5538,"Tong Ming Enterprise Co., Ltd.",TWSE,stock,Producer Manufacturing,Metal Fabrication,,name_mismatch
5555,Bursa,SUNWAY HEALTHCARE HOLDINGS BERHAD,,,,,,,,no_tradingview_match
558,SGX,UMS,558,UMS Integration Limited,SGX,stock,Electronic Technology,Semiconductors,,name_mismatch
566,SGX,SHS,566,SHS Holdings Ltd.,SGX,stock,Industrial Services,Engineering & Construction,,name_mismatch
569,SGX,Vicplas Intl,569,VicPlas International Ltd.,SGX,stock,Health Technology,Medical Specialties,,name_mismatch
575,SGX,ASTI,575,ASTI Holdings Limited,SGX,stock,Electronic Technology,Electronic Production Equipment,,name_mismatch
595,SGX,GKE,595,GKE Corporation Limited,SGX,stock,Transportation,Air Freight/Couriers,,name_mismatch
59OT,LSE,JSC NATIONAL ATOMIC CO KAZATOMPROM GDR (EACH REPR 1 ORD) (144A),59OT,National Atomic Company Kazatomprom JSC Sponsored GDR 144A,LSE,dr,Non-Energy Minerals,Other Metals/Minerals,,asset_type_mismatch
5AB,SGX,Trek 2000 Intl,5AB,Trek 2000 International Ltd,SGX,stock,Electronic Technology,Computer Peripherals,,name_mismatch
5AE,SGX,Pollux Prop,5AE,Pollux Properties Ltd.,SGX,stock,Finance,Real Estate Development,,name_mismatch
5BS,SGX,Sen Yue,,,,,,,,no_tradingview_match
5CF,SGX,OKP,5CF,OKP Holdings Limited,SGX,stock,Industrial Services,Engineering & Construction,,name_mismatch
5DN,SGX,Ezra,5DN,Ezra Holdings Limited,SGX,stock,Industrial Services,Oilfield Services/Equipment,,name_mismatch
5EB,SGX,CFM,5EB,CFM Holdings Limited,SGX,stock,Producer Manufacturing,Metal Fabrication,,name_mismatch
5G1,SGX,EuroSports Gbl,5G1,EuroSports Global Ltd.,SGX,stock,Retail Trade,Specialty Stores,,name_mismatch
5GI,SGX,Interra Resource,5GI,Interra Resources Ltd.,SGX,stock,Energy Minerals,Integrated Oil,,name_mismatch
5GZ,SGX,HGH,5GZ,HGH Holdings Ltd.,SGX,stock,Transportation,Other Transportation,,name_mismatch
5HH,SGX,ProsperaGlobal,5HH,Prospera Global Limited,SGX,stock,Producer Manufacturing,Industrial Machinery,,name_mismatch
5I1,SGX,KOP,5I1,KOP Limited,SGX,stock,Finance,Real Estate Development,,name_mismatch
5IC,SGX,SingHoldings,5IC,Sing Holdings Ltd.,SGX,stock,Finance,Real Estate Development,,name_mismatch
5IE,SGX,Lorenzo Intl,5IE,Lorenzo International Limited,SGX,stock,Consumer Durables,Home Furnishings,,name_mismatch
5KI,SGX,Soup Holdings,5KI,Soup Holdings Limited,SGX,stock,Consumer Services,Restaurants,,name_mismatch
5OC,SGX,Koyo Intl,5OC,Koyo International Limited,SGX,stock,Technology Services,Internet Software/Services,,name_mismatch
5OQ,SGX,Teho Intl,5OQ,"Teho International, Inc. Ltd.",SGX,stock,Distribution Services,Wholesale Distributors,,name_mismatch
5PD,SGX,Hengyang Petro,5PD,Hengyang Petrochemical Logistics Ltd.,SGX,stock,Process Industries,Industrial Specialties,,name_mismatch
5QY,SGX,Net Pac Hldgs,5QY,Net Pacific Holdings Limited,SGX,stock,Finance,Finance/Rental/Leasing,,name_mismatch
5RA,SGX,AP Strategic,5RA,Asia-Pacific Strategic Investments Limited,SGX,stock,Consumer Services,Hotels/Resorts/Cruise lines,,name_mismatch
5RC,SGX,ES,5RC,ES Group (Holdings) Limited,SGX,stock,Transportation,Marine Shipping,,name_mismatch
5RF,SGX,Mercurius,5RF,Mercurius Capital Investment Limited,SGX,stock,Finance,Real Estate Development,,name_mismatch
5SO,SGX,Duty Free Intl,5SO,Duty Free International Limited,SGX,stock,Retail Trade,Specialty Stores,,name_mismatch
5TI,SGX,SDAI,5TI,SDAI Limited,SGX,stock,Consumer Durables,Electronics/Appliances,,name_mismatch
5UA,SGX,Luminor,5UA,Luminor Financial Holdings Limited,SGX,stock,Finance,Real Estate Development,,name_mismatch
5UL,SGX,Atlantic Nav,5UL,Atlantic Navigation Holdings (Singapore) Ltd.,SGX,stock,Producer Manufacturing,Metal Fabrication,,name_mismatch
5VC,SGX,Kori,5VC,Kori Holdings Ltd.,SGX,stock,Industrial Services,Engineering & Construction,,name_mismatch
5WG,SGX,SingaporeKitchen,5WG,Singapore Kitchen Equipment Ltd.,SGX,stock,Producer Manufacturing,Industrial Machinery,,name_mismatch
5WJ,SGX,MoneyMax Fin,5WJ,MoneyMax Financial Services Ltd.,SGX,stock,Retail Trade,Specialty Stores,,name_mismatch
6001,TADAWUL,HB,6001,Halwani Brothers Company,TADAWUL,stock,Consumer Non-Durables,Food: Major Diversified,,name_mismatch
6002,TADAWUL,HERFY FOODS,6002,Herfy Food Services Co.,TADAWUL,stock,Consumer Services,Restaurants,,name_mismatch
6004,TADAWUL,CATRION,6004,CATRION Catering Holding Company,TADAWUL,stock,Transportation,Other Transportation,,name_mismatch
6010,TADAWUL,NADEC,6010,National Agricultural Development Co.,TADAWUL,stock,Consumer Non-Durables,Food: Meat/Fish/Dairy,,name_mismatch
6014,TADAWUL,ALAMAR,6014,AlAmar Foods Co.,TADAWUL,stock,Consumer Services,Restaurants,,name_mismatch
6019,TADAWUL,ALMASAR ALSHAMIL,6019,Al Masar Al Shamil Education Co.,TADAWUL,stock,Finance,Financial Conglomerates,,name_mismatch
6060,TADAWUL,SHARQIYAH DEV,6060,Ash-Sharqiyah Development Co.,TADAWUL,stock,Process Industries,Agricultural Commodities/Milling,,name_mismatch
6139,TWSE,亞翔工程股份有限公司,6139,L&K Engineering Co. Ltd.,TWSE,stock,Industrial Services,Engineering & Construction,,name_mismatch
6415,TWSE,矽力杰股份有限公司,6415,Silergy Corp.,TWSE,stock,Electronic Technology,Electronic Components,,name_mismatch
6431,TWSE,光麗生技控股股份有限公司,6431,"Kuangli Bio-Tech Holdings Co., Ltd.",TWSE,stock,Electronic Technology,Electronic Components,,name_mismatch
6451,TWSE,訊芯科技控股股份有限公司,6451,ShunSin Technology Holdings Ltd.,TWSE,stock,Electronic Technology,Computer Peripherals,,name_mismatch
6491,TWSE,晶碩光學股份有限公司,6491,Pegavision Corp.,TWSE,stock,Electronic Technology,Electronic Components,,name_mismatch
6541,TWSE,泰福生技股份有限公司,6541,"Tanvex Biopharma, Inc.",TWSE,stock,Health Technology,Pharmaceuticals: Major,,name_mismatch
6591,TWSE,動力科技股份有限公司,6591,Sun Max Tech Limited,TWSE,stock,Producer Manufacturing,Industrial Machinery,,name_mismatch
6641,TWSE,基士德科技股份有限公司,6641,"GSD Technologies Co., Ltd.",TWSE,stock,Producer Manufacturing,Industrial Machinery,,name_mismatch
6671,TWSE,三能集團控股股份有限公司,6671,"San Neng Group Holdings Co., Ltd.",TWSE,stock,Producer Manufacturing,Miscellaneous Manufacturing,,name_mismatch
6672,TWSE,騰輝電子國際集團股份有限公司,6672,"Ventec International Group Co., Ltd.",TWSE,stock,Electronic Technology,Electronic Equipment/Instruments,,name_mismatch
6722,TWSE,輝創電子股份有限公司,6722,"Whetron Electronics Co., Ltd.",TWSE,stock,Distribution Services,Wholesale Distributors,,name_mismatch
67GX,LSE,ZIGUP PLC 5% CUM PRF 50P,,,,,,,,no_tradingview_match
6934,TWSE,心誠鎂行動醫電股份有限公司,6934,"HCmed Innovations Co., Ltd.",TWSE,stock,Health Technology,Biotechnology,,name_mismatch
70GD,LSE,ANTOFAGASTA PLC 5% CUM PRF #1,,,,,,,,no_tradingview_match
72HN,LSE,MERCHANTS TRUST PLC 3.65% CUM PRF #1,72HN,Merchants Trust PLC,LSE,fund,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
75S,XETRA,SDM SE,75S,sdm SE,XETR,stock,Commercial Services,Miscellaneous Commercial Services,,name_mismatch
76ID,LSE,ROTORK PLC 9 1/2% CUM PRF #1,76ID,Rotork PLC 9 1/2 % Cum.Pref.Shs,LSE,stock,Producer Manufacturing,Industrial Machinery,,name_mismatch
7765,TWSE,中華資安國際股份有限公司,7765,"CHT Security Co., Ltd.",TWSE,stock,Technology Services,Information Technology Services,,name_mismatch
78QZ,LSE,ALUMINIUM BAHRAIN B.S.C. GDR (EACH REPR 1/5 ORD) (144A),78QZ,Aluminium Bahrain B.S.C Sponsored GDR 144A,LSE,dr,Non-Energy Minerals,Aluminum,,asset_type_mismatch
79GL,LSE,CAFFYNS PLC 11% CUM PRF #1,79GL,Caffyns PLC 10 % Pref.Shs,LSE,stock,Retail Trade,Specialty Stores,,name_mismatch
7V0,XETRA,Darwin AG,7V0,Darwin AG,XETR,stock,Health Technology,Biotechnology,Health Care,accept
8010,TADAWUL,TAWUNIYA,8010,Company for Cooperative Insurance,TADAWUL,stock,Finance,Multi-Line Insurance,,name_mismatch
8100,TADAWUL,SAICO,8100,Saudi Arabian Cooperative Insurance Co.,TADAWUL,stock,Finance,Insurance Brokers/Services,,name_mismatch
8170,TADAWUL,ALETIHAD,8170,Al-Etihad Cooperative Insurance Co.,TADAWUL,stock,Finance,Specialty Insurance,,name_mismatch
8180,TADAWUL,ALSAGR INSURANCE,8180,Al Sagr Cooperative Insurance Co.,TADAWUL,stock,Finance,Multi-Line Insurance,,name_mismatch
8190,TADAWUL,UCA,8190,United Cooperative Assurance Co.,TADAWUL,stock,Finance,Multi-Line Insurance,,name_mismatch
81D,XETRA,SWISSNET AG,81D,swissnet AG,XETR,stock,Technology Services,Packaged Software,Information Technology,accept
8250,TADAWUL,GIG,8250,Gulf Insurance Group - GIG,TADAWUL,stock,Finance,Property/Casualty Insurance,,name_mismatch
8280,TADAWUL,LIVA,8280,LIVA Insurance Company,TADAWUL,stock,Finance,Insurance Brokers/Services,,name_mismatch
8300,TADAWUL,WATANIYA,8300,Wataniya Insurance Co.,TADAWUL,stock,Finance,Property/Casualty Insurance,,name_mismatch
8313,TADAWUL,RASAN,8313,Rasan Information Technology Co.,TADAWUL,stock,Technology Services,Packaged Software,,name_mismatch
8404,TWSE,百和興業股份有限公司(開曼),8404,Paiho Shih Holdings Corporation,TWSE,stock,Consumer Non-Durables,Apparel/Footwear,,name_mismatch
8429,TWSE,金麗集團控股有限公司,8429,Jinli Group Holdings Ltd.,TWSE,stock,Consumer Non-Durables,Apparel/Footwear,,name_mismatch
8443,TWSE,阿瘦實業股份有限公司,8443,"SHUI-MU International Co., Ltd.",TWSE,stock,Distribution Services,Wholesale Distributors,,name_mismatch
8466,TWSE,美吉吉國際股份有限公司,8466,"M.J. International Co., Ltd.",TWSE,stock,Producer Manufacturing,Building Products,,name_mismatch
8467,TWSE,波力環球企業股份有限公司,8467,Bonny Worldwide Ltd.,TWSE,stock,Consumer Durables,Recreational Products,,name_mismatch
8478,TWSE,東哥企業股份有限公司,8478,"Alexander Marine Co., Ltd.",TWSE,stock,Consumer Durables,Recreational Products,,name_mismatch
8482,TWSE,商億全球控股有限公司,8482,"Shane Global Holding, Inc.",TWSE,stock,Consumer Durables,Home Furnishings,,name_mismatch
8488,TWSE,吉源控股股份有限公司,8488,Jiyuan Packaging Holdings Ltd.,TWSE,stock,Process Industries,Containers/Packaging,,name_mismatch
8499,TWSE,鼎炫投資控股股份有限公司,8499,"Top Bright Holding Co., Ltd.",TWSE,stock,Producer Manufacturing,Electrical Products,,name_mismatch
8A1,SGX,Heptamax,8A1,Heptamax International Limited,SGX,stock,Commercial Services,Miscellaneous Commercial Services,,name_mismatch
8AZ,SGX,Aztech Gbl,8AZ,Aztech Global Ltd.,SGX,stock,Electronic Technology,Computer Peripherals,,name_mismatch
8K7,SGX,UGHealthcare,8K7,UG Healthcare Corp. Ltd.,SGX,stock,Health Technology,Medical Specialties,,name_mismatch
8YY,SGX,EFH Ltd,8YY,Embracing Future Holdings Limited,SGX,stock,Health Technology,Biotechnology,,name_mismatch
8YZ,SGX,YZJ Maritime,8YZ,Yangzijiang Maritime Development Ltd.,SGX,stock,Finance,Financial Conglomerates,,name_mismatch
9136,TWSE,巨騰國際控股有限公司,9136,Ju Teng International Holdings Ltd Units Taiwan Depositary Receipts,TWSE,dr,Electronic Technology,Computer Processing Hardware,,asset_type_mismatch
92IP,LSE,MARSTON'S PLC 6% CUM PRF(PTG)STK #1,92IP,Marston's PLC 6 % Cum.Pref.Shs,LSE,stock,Consumer Services,Restaurants,,name_mismatch
9510,TADAWUL,NBM,9510,National Building & Marketing Co.,TADAWUL,stock,Distribution Services,Wholesale Distributors,,name_mismatch
9515,TADAWUL,FESH FASH,9515,Fesh Fash Snack Food Production Co.,TADAWUL,stock,Consumer Non-Durables,Food: Specialty/Candy,,name_mismatch
9516,TADAWUL,NGDC,9516,Natural Gas Distribution Company,TADAWUL,stock,Utilities,Gas Distributors,,name_mismatch
9521,TADAWUL,INMAR,9521,INMAR Company For Real Estate Development and Investment,TADAWUL,stock,Finance,Real Estate Investment Trusts,,name_mismatch
9523,TADAWUL,GROUP FIVE,9523,Group Five Pipe Saudi Ltd.,TADAWUL,stock,Non-Energy Minerals,Steel,,name_mismatch
9524,TADAWUL,AICTEC,9524,Advance International Company for Communication and Information Technology,TADAWUL,stock,Technology Services,Information Technology Services,,name_mismatch
9527,TADAWUL,AME,9527,AME Company for Medical Supplies,TADAWUL,stock,Distribution Services,Medical Distributors,,name_mismatch
9530,TADAWUL,TIBBIYAH,9530,Arabian International Healthcare Holding Co.,TADAWUL,stock,Health Technology,Medical Specialties,,name_mismatch
9538,TADAWUL,NASEEJ TECH,9538,Naseej for Technology Co.,TADAWUL,stock,Technology Services,Packaged Software,,name_mismatch
9540,TADAWUL,TADWEEER,9540,National Environmental Recycling Co.,TADAWUL,stock,Distribution Services,Wholesale Distributors,,name_mismatch
9542,TADAWUL,KEIR,9542,KEIR International Co.,TADAWUL,stock,Communications,Specialty Telecommunications,,name_mismatch
9545,TADAWUL,ALDAWLIAH,9545,International Human Resources Company,TADAWUL,stock,Commercial Services,Personnel Services,,name_mismatch
9547,TADAWUL,RAWASI,9547,Rawasi Al Bina Investment Co.,TADAWUL,stock,Communications,Specialty Telecommunications,,name_mismatch
9548,TADAWUL,APICO,9548,Arabian Plastic Industrial Co.,TADAWUL,stock,Producer Manufacturing,Miscellaneous Manufacturing,,name_mismatch
9549,TADAWUL,ALBABTAIN FOOD,9549,Abdulaziz and Mansour Ibrahim Albabtin Co.,TADAWUL,stock,Consumer Non-Durables,Food: Specialty/Candy,,name_mismatch
9550,TADAWUL,SURE,9550,Sure Global Technology Company,TADAWUL,stock,Technology Services,Packaged Software,,name_mismatch
9559,TADAWUL,BALADY,9559,Balady Poultry Trading Co.,TADAWUL,stock,Process Industries,Agricultural Commodities/Milling,,name_mismatch
9567,TADAWUL,GHIDA ALSULTAN,9567,Ghida Al-Sultan Co.,TADAWUL,stock,Consumer Services,Restaurants,,name_mismatch
9569,TADAWUL,ALMUNEEF,9569,Almuneef Co. for Trading Industry Agriculture & Contraracting,TADAWUL,stock,Distribution Services,Wholesale Distributors,,name_mismatch
9572,TADAWUL,ALRAZI,9572,Al Razi Medical Company,TADAWUL,stock,Retail Trade,Drugstore Chains,,name_mismatch
9574,TADAWUL,PRO MEDEX,9574,Professional Medical Expertise Co.,TADAWUL,stock,Distribution Services,Medical Distributors,,name_mismatch
9577,TADAWUL,DAR ALMARKABAH,9577,DAR ALMARKABAH For Renting Cars Company,TADAWUL,stock,Transportation,Other Transportation,,name_mismatch
9578,TADAWUL,ATLAS ELEVATORS,9578,Atlas Elevators General Trading and Contracting Company,TADAWUL,stock,Distribution Services,Wholesale Distributors,,name_mismatch
9579,TADAWUL,IOUD,9579,Intelligent Oud Company For Trading,TADAWUL,stock,Retail Trade,Specialty Stores,,name_mismatch
9580,TADAWUL,ALRASHID INDUSTRIAL,9580,Al Rashid Industrial Co,TADAWUL,stock,Producer Manufacturing,Miscellaneous Manufacturing,,name_mismatch
9581,TADAWUL,CLEAN LIFE,9581,Clean life company,TADAWUL,stock,Commercial Services,Miscellaneous Commercial Services,,unsupported_sector
9584,TADAWUL,RIYAL,9584,Riyal Investment and Development Company,TADAWUL,stock,Finance,Finance/Rental/Leasing,,name_mismatch
9585,TADAWUL,MULKIA,9585,Mulkia Investment Company,TADAWUL,stock,Finance,Investment Managers,,name_mismatch
9586,TADAWUL,OSOOL AND BAKHEET,9586,Osool & Bakheet Investment Company,TADAWUL,stock,Finance,Investment Managers,,name_mismatch
9587,TADAWUL,LANA,9587,Lana Medical Co.,TADAWUL,stock,Health Services,Medical/Nursing Services,,name_mismatch
9589,TADAWUL,FAD,9589,Fad International Company,TADAWUL,stock,Consumer Non-Durables,Apparel/Footwear,,name_mismatch
9590,TADAWUL,ARMAH,9590,Armah Sports Company,TADAWUL,stock,Consumer Services,Other Consumer Services,,name_mismatch
9591,TADAWUL,VIEW,9591,View United Real Estate Development Company,TADAWUL,stock,Finance,Real Estate Development,,name_mismatch
9594,TADAWUL,ALMODAWAT,9594,Almodawat Specialized Medical Hospital Company,TADAWUL,stock,Health Services,Hospital/Nursing Management,,name_mismatch
9595,TADAWUL,WSM,9595,WSM for Information Technology Co.,TADAWUL,stock,Technology Services,Packaged Software,,name_mismatch
9596,TADAWUL,QUARA,9596,Quara Finance Company,TADAWUL,stock,Technology Services,Packaged Software,,name_mismatch
9597,TADAWUL,LEAF,9597,Leaf Global Environmental Services Company,TADAWUL,stock,Commercial Services,Miscellaneous Commercial Services,,name_mismatch
9599,TADAWUL,TAQAT,9599,Taqat Mineral Trading Co,TADAWUL,stock,Non-Energy Minerals,Steel,,name_mismatch
