ticker,exchange,name,tv_symbol,tv_name,tv_exchange,tv_type,tv_isin,tv_sector,tv_industry,sector_update,decision
HSHD,SGX,HSBC HK SDR 5to1,HSHD,HSBC Holdings Plc Shs UnSp Singapore Depositary Receipt Repr 1/5 Sh,SGX,dr,SGXE38349465,Finance,Major Banks,,asset_type_mismatch
HTCD,SGX,Tencent HK SDR 10to1,HTCD,Tencent Holdings Ltd Shs UnSp Singapore Depositary Receipt Repr 1/10 Sh,SGX,dr,SGXE68418768,Technology Services,Packaged Software,,asset_type_mismatch
HTGD,SGX,Trip.com HK SDR 50to1,HTGD,Trip.com Group Ltd. Shs UnSp Singapore Depositary Receipt Repr 1/50 Sh,SGX,dr,SGXE67782909,Consumer Services,Other Consumer Services,,asset_type_mismatch
HUUD,SGX,UBTECHRobo HK SDR10to1,HUUD,UBTECHRobo HK SDR10to1,SGX,dr,SGXE42278403,,,,asset_type_mismatch
HXXD,SGX,Xiaomi HK SDR 2to1,HXXD,Xiaomi Corporation Shs UnSp Singapore Depositary Receipt Repr 1/2 Sh,SGX,dr,SGXE85729692,Electronic Technology,Telecommunications Equipment,,asset_type_mismatch
HYAC-UN,NYSE,Haymaker Acquisition Corp. 4,,,,,,,,,no_tradingview_match
HYDD,SGX,BYD HK SDR 10to1,HYDD,BYD Company Limited Shs UnSp Singapore Depositary Receipt Repr 1/10 Sh,SGX,dr,SGXE33900452,Producer Manufacturing,Electrical Products,,asset_type_mismatch
HZGD,SGX,Zijin Gld HK SDR 10to1,HZGD,Zijin Gold International Company Limited Shs UnSp Singapore Depositary Receipt Repr 1/10 Sh,SGX,dr,SGXE43265961,Non-Energy Minerals,Precious Metals,,asset_type_mismatch
IAD,LSE,Invesco Asia Dragon Trust plc,IAD,Invesco Asia Dragon Trust PLC GBP,LSE,fund,GB0004535307,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
IARG,TASE,Iargento Hi Tech Assets Limited Partnership,IARG,iArgento High Tech Assets Limited Partnership,TASE,stock,IL0011733438,Finance,Financial Conglomerates,,unsupported_sector
IBKD,SGX,BBCA ID SDR 1to2,IBKD,PT Bank Central Asia Tbk UnSp Singapore Depositary Receipt Repr 2/1 Sh,SGX,dr,SGXE23025161,Finance,Major Banks,,asset_type_mismatch
ICBR3,B3,INTERCEMENT BRASIL S.A.,,,,,,,,,no_tradingview_match
ICFG,LSE,ICFG Limited,ICFG,Icfg Limited,LSE,stock,GG00BPGZTM87,Technology Services,Information Technology Services,Information Technology,accept
ICGH,TSXV,IC Group Holdings Inc.,ICGH,IC Group Holdings Inc.,TSXV,stock,CA4492741091,Finance,Financial Conglomerates,,name_mismatch
ICI.P,TSXV,Inceptus Capital Ltd.,,,,,,,,,no_tradingview_match
ICP,XETRA,Panamax New Energy AG,,,,,,,,,no_tradingview_match
ICRS,TSXV,Icarus Capital Corp.,ICRS,Icarus Capital Corp.,TSXV,stock,CA4510621036,Finance,Financial Conglomerates,,unsupported_sector
ICWY.P,TSXV,ICWHY Capital Ventures Inc.,ICWY.P,ICWHY Capital Ventures Inc,TSXV,stock,CA45114Q1000,Finance,Financial Conglomerates,,unsupported_sector
IDJ,HNX,IDJ FINANCIAL,IDJ,IDJ Vietnam Investment Joint Stock Company,HNX,stock,VN000000IDJ2,Finance,Real Estate Development,Real Estate,accept
IDLDX,STO,Neovici Holding AB (publ),IDLDX,IDL Diagnostics AB,OMXSTO,stock,SE0003883990,Health Technology,Medical Specialties,Health Care,accept
IF1,ASX,"IBERDROLA FINANZAS, S.A.U.",,,,,,,,,no_tradingview_match
IGBT-UN,TSX,2028 Investment Grade Bond Trust,IGBT.UN,2028 Investment Grade Bond Trust Trust Units F,TSX,fund,CA90215F2070,,,,asset_type_mismatch
IICD,SGX,IDFD CBP ID SDR 1to2,IICD,PT Indofood CBP Sukses Makmur Tbk Shs UnSp Singapore Depositary Receipt Repr 2/1 Sh,SGX,dr,SGXE83436159,Consumer Non-Durables,Food: Specialty/Candy,,asset_type_mismatch
IKC.P,TSXV,Ikigai Capital Corp.,IKC.P,Ikigai Capital Corp.,TSXV,stock,CA45174R1055,Finance,Financial Conglomerates,,unsupported_sector
IKIV,LSE,Ikigai Ventures Ltd,IKIV,Ikigai Ventures Limited,LSE,stock,GG00BPG8J619,Finance,Financial Conglomerates,,unsupported_sector
ILDA,TASE,The Israel Land Development Company Ltd,,,,,,,,,no_tradingview_match
IMPT,TSXV,Impact Development Group Inc.,IMPT,Impact Development Group Inc,TSXV,stock,CA45259H1055,Finance,Financial Conglomerates,,unsupported_sector
INGS,TSX,ING CDR (CAD Hedged),INGS,ING Groep N.V. CAD Hedged CIBC CDR,TSX,dr,CA4569421015,Finance,Major Banks,,asset_type_mismatch
INHD,NASDAQ,Inno Holdings Inc. Common Stock,INHD,"Inno Holdings, Inc.",NASDAQ,stock,US4576JP4067,Producer Manufacturing,Building Products,,name_mismatch
INVICTA,NSE_IN,Invicta Diagnostic Limited,INVICTA,Invicta Diagnostic limited,NSE,stock,INE0XJ501010,,,,unsupported_sector
IOC,JSE,iOCO Limited,IOC,iOCO Limited,JSE,stock,ZAE000071072,Technology Services,Information Technology Services,,name_mismatch
IOS,XETRA,IONOS GROUP SE NA O.N.,IOS,IONOS Group SE,XETR,stock,DE000A3E00M1,Technology Services,Data Processing Services,Information Technology,accept
IPNN3,B3,TESTE IPN VS SA,,,,,,,,,no_tradingview_match
IQL,XETRA,"IQ INTERNATIONAL AG         SF-,01",,,,,,,,,no_tradingview_match
IRX,ASX,Inhalerx Ltd,,,,,,,,,no_tradingview_match
ISGSY,BIST,İŞ GİRİŞİM SERMAYESİ YATIRIM ORTAKLIĞI A.Ş.,ISGSY,Is Girisim Sermayesi Yatirim Ortakligi A.S.,BIST,fund,TREIGSY00019,Finance,Investment Managers,,asset_type_mismatch
ISIFHLSDG,BSE_IN,iSIF Hybrid Long-Short Fund - Direct Plan - Growth,ISIFHLSDG,iSIF Hybrid Long-Short Fund - Direct Plan - Growth Units - Direct Plan - Growth,BSE,fund,INF109K30026,,,,asset_type_mismatch
ISIFHLSG,BSE_IN,iSIF Hybrid Long-Short Fund - Growth,ISIFHLSG,iSIF Hybrid Long-Short Fund - Growth Units -Growth,BSE,fund,INF109K30018,,,,asset_type_mismatch
ISYAT,BIST,İŞ YATIRIM ORTAKLIĞI A.Ş.,ISYAT,Is Yatirim Ortakligi A.S.,BIST,fund,TRAISYAT91Q5,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
ITIM,LSE,Itim Group PLC,ITIM,Itim Group PLC,LSE,stock,GB00BMD2H500,Technology Services,Information Technology Services,Information Technology,accept
ITKD,SGX,TLKM ID SDR 1to5,ITKD,PT Telkom Indonesia (Persero) Tbk Shs UnSp Singapore Depositary Receipt Repr 5/1 Sh,SGX,dr,SGXE83206339,Communications,Wireless Telecommunications,,asset_type_mismatch
IVLG3B,B3,INVITEL LEGACY S.A.,,,,,,,,,no_tradingview_match
J03,SGX,Jadason,J03,Jadason Enterprises Ltd,SGX,stock,SG1I79884330,Producer Manufacturing,Industrial Machinery,Industrials,accept
J85,SGX,CDL HTrust,J85,CDL Hospitality Trusts,SGX,stock,SG1T66931158,Finance,Real Estate Investment Trusts,Real Estate,accept
JCBA6,B3,J C BARRETTO FERTILIZANTES S.A.,,,,,,,,,no_tradingview_match
JCI-H,TSXV,JM CAPITAL II CORP,JCI.H,JM Capital II Corp.,TSXV,stock,CA46622N1006,Finance,Financial Conglomerates,,unsupported_sector
JDC,XETRA,JDC GROUP AG O.N.,JDC,JDC Group AG,XETR,stock,DE000A0B9N37,Finance,Investment Managers,Financials,accept
JDL,BSE_IN,Jaisukh Dealers Ltd,,,,,,,,,no_tradingview_match
JEDT,LSE,JPMorgan Euro Small Companies Trust Plc,JEDT,JPMorgan European Discovery Trust plc,LSE,fund,GB00BMTS0Z37,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
JEGI,LSE,JPMorgan European Growth & Income plc,JEGI,JPMorgan European Growth & Income PLC GBP,LSE,fund,GB00BPR9Y246,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
JIGI,LSE,JPMorgan India Growth & Income PLC,JIGI,JPMorgan India Growth & Income PLC GBP,LSE,fund,GB0003450359,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
JMGCORP,BSE_IN,JMG Corporation Ltd,JMGCORP,JMG Corporation Limited,BSE,stock,INE745F01011,Commercial Services,Miscellaneous Commercial Services,Industrials,accept
JMGI,LSE,JPMorgan Emerging Markets Investment Trust plc,JMGI,JPMorgan Emerging Markets Growth & Income PLC GBP,LSE,fund,GB00BMXWN182,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
JOJO.P,TSXV,Jo-Jo Capital Canada Ltd.,JOJO.P,Jo-Jo Capital Canada Ltd.,TSXV,stock,CA47766J1030,Finance,Financial Conglomerates,,unsupported_sector
JTWO,TSXV,J2 Metals Inc.,JTWO,J2 Metals Incorporation,TSXV,stock,CA4809311042,Finance,Financial Conglomerates,,unsupported_sector
JUGI,LSE,JPMorgan UK Small Cap Growth & Income Plc,JUGI,JPMorgan UK Small Cap Growth & Income plc GBP,LSE,fund,GB00BF7L8P11,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
JVR.P,TSXV,JVR Ventures Inc.,JVR.P,"JVR Ventures, Inc.",TSXV,stock,CA46654Y1079,Finance,Financial Conglomerates,,unsupported_sector
K29,SGX,Karin Tech,K29,Karin Technology Holdings Limited,SGX,stock,BMG521971033,Technology Services,Information Technology Services,Information Technology,accept
K33,STO,K33 AB (publ),K33,K33 AB,OMXSTO,stock,SE0007614722,Technology Services,Information Technology Services,Information Technology,accept
K75,SGX,Koh Bros,K75,Koh Brothers Group Limited,SGX,stock,SG1B06007705,Industrial Services,Engineering & Construction,Industrials,accept
KA1,XETRA,HAUSVORTEIL AG NA O.N.,KA1,HausVorteil AG,XETR,stock,DE000A31C222,Finance,Real Estate Development,Real Estate,accept
KALM.P,TSXV,Kalma Capital Corp.,KALM.P,Kalma Capital Corp.,TSXV,stock,CA48344K1093,Finance,Financial Conglomerates,,unsupported_sector
KALS5,B3,KA 2 LAUNDRY SERVICES S.A.,,,,,,,,,no_tradingview_match
KALU3,B3,KALUNGA S.A,,,,,,,,,no_tradingview_match
KCHOL,BIST,KOÇ HOLDİNG A.Ş.,KCHOL,Koc Holding A.S.,BIST,stock,TRAKCHOL91Q8,Energy Minerals,Oil Refining/Marketing,Energy,accept
KCO0,XETRA,KLOECKNER + CO SE NA VERK,KCO0,Kloeckner & Co SE TEMP,XETR,stock,DE000KC01V24,Non-Energy Minerals,Steel,Materials,accept
KDM,HNX,New Residential Urban Development Holdings Corp,KDM,GCL Group JSC,HNX,stock,VN000000KDM2,Industrial Services,Engineering & Construction,Industrials,accept
KFW,ASX,KFW,,,,,,,,,no_tradingview_match
KILI,STO,Kiliaro AB,,,,,,,,,no_tradingview_match
KITW,LSE,Kitwave Group PLC,,,,,,,,,no_tradingview_match
KJ5,SGX,BBR,KJ5,BBR Holdings (S) Ltd,SGX,stock,SG1Z42953799,Industrial Services,Engineering & Construction,Industrials,accept
KKL.P,TSXV,Kelly Ventures Ltd.,KKL.P,Kelly Ventures Ltd.,TSXV,stock,CA48815M1059,Finance,Financial Conglomerates,,unsupported_sector
KKRT,NYSE,KKR & Co. Inc. 6.875% Subordina,,,,,,,,,no_tradingview_match
KLX,TSXV,Klimat X Developments Inc.,,,,,,,,,no_tradingview_match
KOBR-B,STO,Kopparbergs Bryggeri AB,,,,,,,,,no_tradingview_match
KOVO,TSXV,Kovo Healthtech Corp,KOVO,Kovo+ Holdings Inc,TSXV,stock,CA5007421012,Technology Services,Information Technology Services,,name_mismatch
KPEN.P,TSXV,KP3993 Resources Inc.,KPEN.P,KP3993 Resources Inc,TSXV,stock,CA4826551075,Finance,Financial Conglomerates,,unsupported_sector
KRISHPP,BSE_IN,KRISHIVAL FOODS Ltd,KRISHPP,Krishival Foods Ltd TEMP,BSE,stock,IN90GGO01013,,,,unsupported_sector
KSD,HNX,CTCP Đầu tư DNA,KSD,DNA Investment JSC,HNX,stock,VN000000KSD9,Consumer Durables,Electronics/Appliances,Consumer Discretionary,accept
KSF,HNX,KSFinance Group JSC,KSF,Sunshine Group Joint Stock Company,HNX,stock,VN000000KSF4,Finance,Real Estate Development,Real Estate,accept
KSTN,TASE,Keystone Reit Ltd,KSTN,KEYSTONE INFRA LTD,TASE,stock,IL0011759342,Finance,Financial Conglomerates,,unsupported_sector
KTS,HNX,CTCP Đường KonTum,KTS,Kon Tum Sugar JSC,HNX,stock,VN000000KTS5,Process Industries,Agricultural Commodities/Milling,Consumer Staples,accept
KUAI.P,TSXV,Kua Investments Inc.,KUAI.P,Kua Investments Inc,TSXV,stock,CA50117A1021,Finance,Financial Conglomerates,,unsupported_sector
KUH,SGX,TSH,KUH,TSH Corporation Limited,SGX,stock,SGXE89604008,Consumer Durables,Electronics/Appliances,Consumer Discretionary,accept
KUO,SGX,Intl Cement,KUO,International Cement Group Ltd.,SGX,stock,SGXE38602509,Non-Energy Minerals,Construction Materials,Materials,accept
KUX,SGX,OIO,KUX,OIO Holdings Ltd.,SGX,stock,SGXE73993458,Industrial Services,Engineering & Construction,Industrials,accept
KVIX,STO,Kvix AB (Publ),,,,,,,,,no_tradingview_match
KYB,SGX,FoodInnovators,KYB,Food Innovators Holdings Limited,SGX,stock,SGXE76179717,Miscellaneous,Miscellaneous,,unsupported_sector
L14,HNX,LICOGI 14,L14,Licogi 14 JSC,HNX,stock,VN000000L144,Consumer Durables,Homebuilding,Consumer Discretionary,accept
LAIR,STO,LightAir,,,,,,,,,no_tradingview_match
LAS,HNX,LAM THAO FERTI,LAS,Lam Thao Fertilizers & Chemicals JSC,HNX,stock,VN000000LAS3,Process Industries,Chemicals: Agricultural,Materials,accept
LAZT3,B3,LAGO AZUL TRANSMISSO S.A.,,,,,,,,,no_tradingview_match
LCC,SGX,Lum Chang Creat,LCC,Lum Chang Creations Limited,SGX,stock,SGXE10283153,Industrial Services,Engineering & Construction,Industrials,accept
LCX,TSXV,Lycos Energy Inc.,LCX,Lycos Energy Inc,TSXV,stock,CA55082H2063,Miscellaneous,Miscellaneous,,unsupported_sector
LDB.P,TSXV,LDB Capital Corp.,LDB.P,LDB Capital Corp.,TSXV,stock,CA50203W2085,Finance,Financial Conglomerates,,unsupported_sector
LEGY,TSXV,Legacy Gold Mines Ltd.,LEGY,Legacy Gold Mines Ltd,TSXV,stock,CA52474Q1000,Finance,Financial Conglomerates,,unsupported_sector
LEH,XETRA,Lampetia AG,,,,,,,,,no_tradingview_match
LEND,LSE,Sancus Lending Group Ltd,LEND,Sancus Lending Group Limited,LSE,stock,GB00B0CL3P62,Miscellaneous,Investment Trusts/Mutual Funds,,unsupported_sector
LEOW,XETRA,Leo International Precision Health AG,,,,,,,,,no_tradingview_match
LFC.P,TSXV,Left Field Capital Corp.,LFC.P,Left Field Capital Corp,TSXV,stock,CA5249451025,Finance,Financial Conglomerates,,unsupported_sector
LIG,HNX,LICOGI 13,LIG,Licogi 13 JSC,HNX,stock,VN000000LIG1,Industrial Services,Engineering & Construction,Industrials,accept
LILL.P,TSXV,Little Fish Acquisition I Corp.,LILL.P,Little Fish Acquisition I Corp,TSXV,stock,CA5372261027,Finance,Financial Conglomerates,,unsupported_sector
LIRC,TSX,Lithium Royalty Corp.,,,,,,,,,no_tradingview_match
LIW,SGX,Eagle HTrust USD,LIW,Eagle Hospitality Trust,SGX,stock,SGXC28500103,Consumer Services,Hotels/Resorts/Cruise lines,Consumer Discretionary,accept
LJ3,SGX,OUE,LJ3,OUE Limited,SGX,stock,SG2B80958517,Finance,Real Estate Development,Real Estate,accept
LKCS,LSE,LKCS,,,,,,,,,no_tradingview_match
LN,TSX,Loncor Gold Inc.,,,,,,,,,no_tradingview_match
LNGE,TSXV,LNG Energy Group Corp.,,,,,,,,,no_tradingview_match
LNSX,XETRA,Allane SE,,,,,,,,,no_tradingview_match
LO1,ASX,LLOYDS BANKING GROUP PLC,,,,,,,,,no_tradingview_match
LOGI-B,STO,Logistea AB Series B,LOGI_B,Logistea AB Class B,OMXSTO,stock,SE0017131337,Finance,Real Estate Development,Real Estate,accept
LOGS3,B3,LOGASA INDUSTRIA E COMERCIO S.A.,,,,,,,,,no_tradingview_match
LOGS4,B3,LOGASA INDUSTRIA E COMERCIO S.A.,,,,,,,,,no_tradingview_match
LP1,ASX,LIBERTY PRIME SERIES 2021-1,,,,,,,,,no_tradingview_match
LQAG,XETRA,LAIQON AG INH. O.N.,LQAG,LAIQON AG,XETR,stock,DE000A12UP29,Miscellaneous,Investment Trusts/Mutual Funds,,unsupported_sector
LS9,SGX,Leader Env,LS9,Leader Environmental Technologies Ltd.,SGX,stock,SG2B93959478,Industrial Services,Environmental Services,Industrials,accept
LSAA,LSE,Life Settlement Assets PLC,LSAA,Life Settlement Assets Plc Class A,LSE,fund,GB00BF1Q4B05,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
LSC.P,TSXV,Lombard Street Capital Corp.,,,,,,,,,no_tradingview_match
LTHP,LSE,LATHAM(JAMES) PLC 8% CUM PRF #1,LTHP,James Latham PLC 8 % Cum.Pref.Shs,LSE,stock,GB0005065312,Distribution Services,Wholesale Distributors,Industrials,accept
LUM,XETRA,A.I.S. AG,,,,,,,,,no_tradingview_match
LUMITO,STO,Lumito AB,,,,,,,,,no_tradingview_match
LVMH,TSX,LVMH CDR (CAD Hedged),LVMH,LVMH Moet Hennessy Louis Vuitton SE Shs Unsponsored Canadian Depository Receipt Hedged Reg S,TSX,dr,CA50244E1007,Consumer Non-Durables,Apparel/Footwear,,asset_type_mismatch
M05,SGX,MTQ,M05,MTQ Corporation Limited,SGX,stock,SG0507000073,Industrial Services,Oilfield Services/Equipment,Industrials,accept
M15,SGX,Nanyang NewDev,M15,Nanyang New Development Limited,SGX,stock,SG1P13916389,Process Industries,Chemicals: Major Diversified,Materials,accept
M3B,XETRA,PYRAMID AG,,,,,,,,,no_tradingview_match
MA2,ASX,MA CREDIT PORTFOLIO HOLDINGS LIMITED,,,,,,,,,no_tradingview_match
MAK-U,TSX,MAK Acquisition Corp.,MAK.U,MAK Acquisition Corp. Class A,TSX,stock,KYG5SYG61070,Finance,Financial Conglomerates,,unsupported_sector
MAN.P,TSXV,Mandala Capital Inc.,MAN.P,Mandala Capital Inc,TSXV,stock,CA56256W1023,Finance,Financial Conglomerates,,unsupported_sector
MAND.P,TSXV,Mandeville Ventures Inc.,MAND.P,"Mandeville Ventures, Inc.",TSXV,stock,CA5626571064,Finance,Financial Conglomerates,,unsupported_sector
MAQN3,B3,MAQUINA DE VENDAS BRASIL PARTICIPAÇÕES S.A.,,,,,,,,,no_tradingview_match
MAQN4,B3,MAQUINA DE VENDAS BRASIL PARTICIPAÇÕES S.A.,,,,,,,,,no_tradingview_match
MAR-UN,TSXV,Marwest Apartment Real Estate Investment Trust,MAR.UN,Marwest Apartment REIT,TSXV,stock,CA57386R1047,Finance,Real Estate Investment Trusts,,name_mismatch
MAXENT-B,STO,Hotel Fast SSE AB (publ),MAXENT_B,Maximum Entertainment AB Class B,OMXSTO,stock,SE0011725506,Technology Services,Packaged Software,Information Technology,accept
MBL,ASX,MACQUARIE BANK LIMITED,,,,,,,,,no_tradingview_match
MBMX,TASE,Mobile Max-M,,,,,,,,,no_tradingview_match
MBSP,LSE,Manchester Building Society 6.75% PIBS,,,,,,,,,no_tradingview_match
MCCP.P,TSXV,Michichi Capital Corp.,MCCP.P,Michichi Capital Corp.,TSXV,stock,CA5941101084,Finance,Financial Conglomerates,,unsupported_sector
MCRNL,TASE,Micronet Ltd,,,,,,,,,no_tradingview_match
MCT.P,TSXV,M3 Capital Corp.,MCT.P,M3 Capital Corp.,TSXV,stock,CA55378U1012,Finance,Financial Conglomerates,,unsupported_sector
MDG1,XETRA,MEDIGENE AG NA O.N.,,,,,,,,,no_tradingview_match
MDIN3,B3,MUNDIAL INC,,,,,,,,,no_tradingview_match
MDK.P,TSXV,MDK Acquisition Inc.,MDK.P,"MDK Acquisition, Inc.",TSXV,stock,CA55285V1013,Finance,Financial Conglomerates,,unsupported_sector
MDSI3,B3,MUNDIAL ASIA HONG KONG,,,,,,,,,no_tradingview_match
MEED.P,TSXV,MEED Growth Corp.,MEED.P,Meed Growth Corp.,TSXV,stock,CA5851031040,Finance,Financial Conglomerates,,unsupported_sector
MEGO.P,TSXV,Amego Capital Corp.,MEGO.P,Amego Capital Corp.,TSXV,stock,CA02343T1084,Finance,Financial Conglomerates,,unsupported_sector
MEGR,STO,Mediacle Group,,,,,,,,,no_tradingview_match
MFA.P,TSXV,Mayfair Acquisition Corporation,MFA.P,Mayfair Acquisition Corp.,TSXV,stock,CA57807J1030,Finance,Financial Conglomerates,,unsupported_sector
MFMS,QSE,Mosanada,MFMS,Mosanada Facilities Management Services Q.P.S.C.,QSE,stock,QA000YI47FK6,Commercial Services,Miscellaneous Commercial Services,,name_mismatch
MGFB3,B3,M&G FIBRAS HOLDING S.A.,,,,,,,,,no_tradingview_match
MHA,LSE,Mha Ltd,MHA,MHA Plc,LSE,stock,GB00BV0VHK88,Commercial Services,Miscellaneous Commercial Services,Industrials,accept
MHLSDD,BSE_IN,SBI Mutual Fund,MHLSDD,Sbi Mutual Fund Magnum Hybrid Long Short Fu,BSE,fund,INF200K30056,,,,asset_type_mismatch
MHLSDDR,BSE_IN,SBI Mutual Fund,MHLSDDR,Sbi Mutual Fund Magnum Hybrid Long Short Fu,BSE,fund,INF200K30064,,,,asset_type_mismatch
MHLSDG,BSE_IN,SBI Mutual Fund,MHLSDG,Sbi Mutual Fund Magnum Hybrid Long Short Fu,BSE,fund,INF200K30049,,,,asset_type_mismatch
MHLSRD,BSE_IN,SBI Mutual Fund,MHLSRD,Magnum Hybrid Long Short Fund - Regular Plan - IDCW Payout,BSE,fund,INF200K30023,,,,asset_type_mismatch
MHLSRDR,BSE_IN,SBI Mutual Fund,MHLSRDR,Magnum Hybrid Long Short Fund - Regular Plan - IDCW Reinvestment,BSE,fund,INF200K30031,,,,asset_type_mismatch
MHLSRG,BSE_IN,SBI Mutual Fund,MHLSRG,Sbi Mutual Fund Magnum Hybrid Long Short Rg,BSE,fund,INF200K30015,,,,asset_type_mismatch
MIC,TSX,Sagen MI Canada Inc.,,,,,,,,,no_tradingview_match
MID-UN,TSX,MINT Income Fund,MID.UN,MINT Income Fund Trust Units,TSX,fund,CA60446Q1081,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
MIJ,SGX,Alliance HC,MIJ,Alliance Healthcare Group Ltd.,SGX,stock,SGXE65282837,Health Services,Medical/Nursing Services,Health Care,accept
MINK,TSXV,Mink Ventures Corporation,MINK,Mink Ventures Corp.,TSXV,stock,CA6037051043,Finance,Financial Conglomerates,,unsupported_sector
MKSS3,B3,MKS SOLUÇÕES INTEGRADAS S.A.,,,,,,,,,no_tradingview_match
MLHL,LSE,Malibu Life Holdings Limited,MLHL,Malibu Life Holdings Limited,LSE,fund,KYG8827C1006,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
MMBR3,B3,MAGNETI MARELLI DO BRASIL IND.COM S.A.,,,,,,,,,no_tradingview_match
MMBR4,B3,MAGNETI MARELLI DO BRASIL IND.COM S.A.,,,,,,,,,no_tradingview_match
MMCA3,B3,MAGNETI MARELLI COFAP AUTOPECAS S.A.,,,,,,,,,no_tradingview_match
MMCA4,B3,MAGNETI MARELLI COFAP AUTOPECAS S.A.,,,,,,,,,no_tradingview_match
MMCF3,B3,MAGNETI MARELLI COFAP-CIA FABR PECAS S/A,,,,,,,,,no_tradingview_match
MMCF4,B3,MAGNETI MARELLI COFAP-CIA FABR PECAS S/A,,,,,,,,,no_tradingview_match
MNBI3,B3,MLOG S.A.,,,,,,,,,no_tradingview_match
MNDRK,STO,MindArk PE AB,,,,,,,,,no_tradingview_match
MNLX,TSXV,MiniLuxe Holding Corp.,MNLX,Miniluxe Holding Corp.,TSXV,stock,CA60365X1006,Finance,Financial Conglomerates,,unsupported_sector
MOFAST,STO,Mofast AB,,,,,,,,,no_tradingview_match
MOGO,TSX,Mogo Inc.,,,,,,,,,no_tradingview_match
MONA.P,TSXV,Monarch West Ventures Inc.,MONA.P,"Monarch West Ventures, Inc.",TSXV,stock,CA6091871096,Finance,Financial Conglomerates,,unsupported_sector
MONY.P,TSXV,Harmony Acquisitions Corp.,MONY.P,Harmony Acquisitions Corp,TSXV,stock,CA4131811081,Finance,Financial Conglomerates,,unsupported_sector
MPV.P,TSXV,Matchpoint Ventures Corp.,MPV.P,Matchpoint Ventures Corp.,TSXV,stock,CA57666X1024,Finance,Financial Conglomerates,,unsupported_sector
MRI,ASX,My Rewards International Ltd,,,,,,,,,no_tradingview_match
MRKI.P,TSXV,"Meraki Acquisition One, Inc.",MRKI.P,"Meraki Acquisition One, Inc.",TSXV,stock,CA5873301017,Finance,Financial Conglomerates,,unsupported_sector
MTAL3,B3,CIMETAL SIDERURGIA S/A,,,,,,,,,no_tradingview_match
MTAL6,B3,CIMETAL SIDERURGIA S/A,,,,,,,,,no_tradingview_match
MTNR5,B3,METANOR - METANOL DO NORDESTE S.A.,,,,,,,,,no_tradingview_match
MTNR7,B3,METANOR - METANOL DO NORDESTE S.A.,,,,,,,,,no_tradingview_match
MTRD,TASE,Meitav Trade Inv Ltd,MTRD,Meitav Trade Investments Ltd.,TASE,stock,IL0012031816,Finance,Financial Conglomerates,,unsupported_sector
MTSU,NEO,MITSUBISHI CORP CDR (CAD Hedged),MTSU,Mitsubishi Corporation Sponsored Canadian Depository Receipt Hedged Reg S,NEO,dr,CA6067671017,Distribution Services,Wholesale Distributors,,asset_type_mismatch
MTX0,XETRA,MTU AERO ENGINES NA NEUE,,,,,,,,,no_tradingview_match
MUST-H,TSXV,Must Capital Inc,MUST.H,"Must Capital, Inc.",TSXV,stock,CA62818R1029,Finance,Financial Conglomerates,,unsupported_sector
MUT3,XETRA,MINERALBR.UEBERK.-VZ-,,,,,,,,,no_tradingview_match
MV4,SGX,Mewah Intl,MV4,Mewah International Inc.,SGX,stock,KYG6074A1085,Process Industries,Agricultural Commodities/Milling,Consumer Staples,accept
MVR2,LSE,Marwyn Value Investors 2021 Realisation,MVR2,Marwyn Value Investors Ltd,LSE,fund,KYG5897M2243,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
MWB0,XETRA,MWB FAIRTRADE WPHDL.NA ON,MWB0,mwb fairtrade Wertpapierhandelsbank AG,XETR,stock,DE000A3EYLC7,Finance,Investment Banks/Brokers,Financials,accept
MWIS6,B3,MWI - SISTEMA DE COMUNICACAO S.A.,,,,,,,,,no_tradingview_match
MZH,SGX,Nanofilm,MZH,Nanofilm Technologies International Ltd.,SGX,stock,SGXE61652363,Commercial Services,Miscellaneous Commercial Services,Industrials,accept
N01,SGX,NeraTel,N01,Nera Telecommunications Ltd,SGX,stock,SG1I64883495,Technology Services,Information Technology Services,Information Technology,accept
N02,SGX,NSL,N02,NSL Ltd.,SGX,stock,SG1F87001375,Non-Energy Minerals,Construction Materials,Materials,accept
NAII3,B3,NAI HOLDINGS S.A.,,,,,,,,,no_tradingview_match
NAII4,B3,NAI HOLDINGS S.A.,,,,,,,,,no_tradingview_match
NAKAW,NASDAQ,"Kindly MD, Inc.",,,,,,,,,no_tradingview_match
NANOC-B,STO,Nanocap Group AB Series B,NANOC_B,NanoCap Group AB,OMXSTO,stock,SE0004020931,Finance,Investment Managers,Financials,accept
