ticker,exchange,name,tv_symbol,tv_name,tv_exchange,tv_type,tv_sector,tv_industry,sector_update,decision
KTRI,TSXV,Kootenay Resources Inc.,KTRI,"Kootenay Resources, Inc.",TSXV,stock,Non-Energy Minerals,Precious Metals,Materials,accept
KUAI.P,TSXV,Kua Investments Inc.,KUAI.P,Kua Investments Inc,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
LADIAMO,BSE_IN,Laser Diamonds Ltd,LADIAMO,Laser Diamonds Ltd.,BSE,stock,Consumer Durables,Other Consumer Specialties,Consumer Discretionary,accept
LAF,TSXV,Lithium Africa Corp.,LAF,Lithium Africa Corp.,TSXV,stock,Process Industries,Chemicals: Agricultural,Materials,accept
LAMOSAIC,NSE_IN,Lamosaic India Limited,LAMOSAIC,Lamosaic India Ltd.,NSE,stock,Distribution Services,Wholesale Distributors,Industrials,accept
LAZT3,B3,LAGO AZUL TRANSMISSO S.A.,,,,,,,,no_tradingview_match
LCFS,TSX,Tidewater Renewables Ltd.,LCFS,Tidewater Renewables Ltd.,TSX,stock,Process Industries,Chemicals: Specialty,Materials,accept
LCX,TSXV,Lycos Energy Inc.,LCX,Lycos Energy Inc,TSXV,stock,Miscellaneous,Miscellaneous,,unsupported_sector
LDB.P,TSXV,LDB Capital Corp.,LDB.P,LDB Capital Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
LEGY,TSXV,Legacy Gold Mines Ltd.,LEGY,Legacy Gold Mines Ltd,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
LFC.P,TSXV,Left Field Capital Corp.,LFC.P,Left Field Capital Corp,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
LG,TSXV,Lahontan Gold Corp.,LG,Lahontan Gold Corp.,TSXV,stock,Non-Energy Minerals,Precious Metals,Materials,accept
LGC,TSXV,Lavras Gold Corp.,LGC,Lavras Gold Corp,TSXV,stock,Non-Energy Minerals,Precious Metals,Materials,accept
LILL.P,TSXV,Little Fish Acquisition I Corp.,LILL.P,Little Fish Acquisition I Corp,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
LIRC,TSX,Lithium Royalty Corp.,,,,,,,,no_tradingview_match
LML,NEO,Lipari Mining Ltd,LML,Lipari Mining Ltd,NEO,stock,Non-Energy Minerals,Precious Metals,Materials,accept
LN,TSX,Loncor Gold Inc.,,,,,,,,no_tradingview_match
LNGE,TSXV,LNG Energy Group Corp.,,,,,,,,no_tradingview_match
LO1,ASX,LLOYDS BANKING GROUP PLC,,,,,,,,no_tradingview_match
LOD,TSXV,Lode Gold Resources Inc.,LOD,Lode Gold Resources Inc,TSXV,stock,Non-Energy Minerals,Precious Metals,Materials,accept
LOGS3,B3,LOGASA INDUSTRIA E COMERCIO S.A.,,,,,,,,no_tradingview_match
LOGS4,B3,LOGASA INDUSTRIA E COMERCIO S.A.,,,,,,,,no_tradingview_match
LP1,ASX,LIBERTY PRIME SERIES 2021-1,,,,,,,,no_tradingview_match
LQWD,TSXV,LQWD Technologies Corp.,LQWD,LQWD Technologies Corp,TSXV,stock,Commercial Services,Miscellaneous Commercial Services,,unsupported_sector
LSC.P,TSXV,Lombard Street Capital Corp.,,,,,,,,no_tradingview_match
LUCA,TSXV,Luca Mining Corp.,LUCA,Luca Mining Corp,TSXV,stock,Non-Energy Minerals,Precious Metals,Materials,accept
LUXR,TSXV,Luxor Metals Ltd.,LUXR,Luxor Metals Ltd.,TSXV,stock,Non-Energy Minerals,Other Metals/Minerals,Materials,accept
LVG,TSXV,Lake Victoria Gold Ltd.,LVG,Lake Victoria Gold Ltd,TSXV,stock,Non-Energy Minerals,Precious Metals,Materials,accept
LVMH,TSX,LVMH CDR (CAD Hedged),LVMH,LVMH Moet Hennessy Louis Vuitton SE Shs Unsponsored Canadian Depository Receipt Hedged Reg S,TSX,dr,Consumer Non-Durables,Apparel/Footwear,,asset_type_mismatch
LX-H,TSXV,Lincoln Ventures Ltd,LX.H,Lincoln Ventures Ltd.,TSXV,stock,Process Industries,Chemicals: Specialty,Materials,accept
LXM,TSXV,Lux Metals Corp.,LXM,Lux Metals Corp,TSXV,stock,Non-Energy Minerals,Precious Metals,Materials,accept
LYNMC,BSE_IN,Lynx Machinery & Commercials Ltd,LYNMC,Lynx Machinery & Commercials Ltd.,BSE,stock,Transportation,Other Transportation,Industrials,accept
MA2,ASX,MA CREDIT PORTFOLIO HOLDINGS LIMITED,,,,,,,,no_tradingview_match
MACOBSTECH,NSE_IN,Macobs Technologies Limited,MACOBSTECH,Macobs Technologies Ltd.,NSE,stock,Retail Trade,Electronics/Appliance Stores,Consumer Discretionary,accept
MAK-U,TSX,MAK Acquisition Corp.,MAK.U,MAK Acquisition Corp. Class A,TSX,stock,Finance,Financial Conglomerates,,unsupported_sector
MAN.P,TSXV,Mandala Capital Inc.,MAN.P,Mandala Capital Inc,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
MAND.P,TSXV,Mandeville Ventures Inc.,MAND.P,"Mandeville Ventures, Inc.",TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
MANILAM,NSE_IN,Manilam Industries India Limited,MANILAM,Manilam Industries India Limited,NSE,stock,Non-Energy Minerals,Forest Products,Materials,accept
MAQN3,B3,MAQUINA DE VENDAS BRASIL PARTICIPAÇÕES S.A.,,,,,,,,no_tradingview_match
MAQN4,B3,MAQUINA DE VENDAS BRASIL PARTICIPAÇÕES S.A.,,,,,,,,no_tradingview_match
MAR-UN,TSXV,Marwest Apartment Real Estate Investment Trust,MAR.UN,Marwest Apartment REIT,TSXV,stock,Finance,Real Estate Investment Trusts,,name_mismatch
MARUSHIKA,NSE_IN,Marushika Technology Limited,MARUSHIKA,Marushika Technology Limited,NSE,stock,Technology Services,Information Technology Services,Information Technology,accept
MASCH,BSE_IN,Master Chemicals Ltd,MASCH,Master Chemicals Ltd.,BSE,stock,Process Industries,Chemicals: Major Diversified,Materials,accept
MATA,TSXV,Matador Technologies Inc.,MATA,Matador Technologies Inc.,TSXV,stock,Finance,Investment Banks/Brokers,Financials,accept
MATR,TSX,Mattr Corp.,MATR,Mattr Corp,TSX,stock,Process Industries,Industrial Specialties,Materials,accept
MAXGROW,BSE_IN,Maxgrow India Ltd,MAXGROW,MAXGROW INDIA LIMITED,BSE,stock,Commercial Services,Personnel Services,,unsupported_sector
MAXQ,NEO,Maritime Launch Services Inc.,MAXQ,Maritime Launch Services Inc,NEO,stock,Electronic Technology,Aerospace & Defense,Information Technology,accept
MAXVOLT,NSE_IN,Maxvolt Energy Industries Limited,MAXVOLT,Maxvolt Energy Industries Limited,NSE,stock,Producer Manufacturing,Electrical Products,Industrials,accept
MBL,ASX,MACQUARIE BANK LIMITED,,,,,,,,no_tradingview_match
MCCP.P,TSXV,Michichi Capital Corp.,MCCP.P,Michichi Capital Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
MCT.P,TSXV,M3 Capital Corp.,MCT.P,M3 Capital Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
MDIN3,B3,MUNDIAL INC,,,,,,,,no_tradingview_match
MDK.P,TSXV,MDK Acquisition Inc.,MDK.P,"MDK Acquisition, Inc.",TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
MDL,NSE_IN,Marvel Decor Limited,MDL,Marvel Decor Ltd.,NSE,stock,Consumer Durables,Home Furnishings,Consumer Discretionary,accept
MDSI3,B3,MUNDIAL ASIA HONG KONG,,,,,,,,no_tradingview_match
MEDISTEP,NSE_IN,Medistep Healthcare Limited,MEDISTEP,Medistep Healthcare Limited,NSE,stock,Consumer Non-Durables,Household/Personal Care,Consumer Staples,accept
MEED.P,TSXV,MEED Growth Corp.,MEED.P,Meed Growth Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
MEGFI,BSE_IN,Mega Fin India Ltd,MEGFI,Mega Fin (India) Ltd.,BSE,stock,Finance,Finance/Rental/Leasing,Financials,accept
MEGO.P,TSXV,Amego Capital Corp.,MEGO.P,Amego Capital Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
MEZA,QSE,MEEZA QSTP,MEZA,Meeza QSTP LLC,QSE,stock,Technology Services,Data Processing Services,Information Technology,accept
MFA.P,TSXV,Mayfair Acquisition Corporation,MFA.P,Mayfair Acquisition Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
MFMS,QSE,Mosanada,MFMS,Mosanada Facilities Management Services Q.P.S.C.,QSE,stock,Commercial Services,Miscellaneous Commercial Services,,name_mismatch
MGFB3,B3,M&G FIBRAS HOLDING S.A.,,,,,,,,no_tradingview_match
MHAR,QSE,Al Mahhar,MHAR,Al Mahhar Holding Company QPSC,QSE,stock,Electronic Technology,Electronic Equipment/Instruments,Information Technology,accept
MHLSDD,BSE_IN,SBI Mutual Fund,MHLSDD,Sbi Mutual Fund Magnum Hybrid Long Short Fu,BSE,fund,,,,asset_type_mismatch
MHLSDDR,BSE_IN,SBI Mutual Fund,MHLSDDR,Sbi Mutual Fund Magnum Hybrid Long Short Fu,BSE,fund,,,,asset_type_mismatch
MHLSDG,BSE_IN,SBI Mutual Fund,MHLSDG,Sbi Mutual Fund Magnum Hybrid Long Short Fu,BSE,fund,,,,asset_type_mismatch
MHLSRD,BSE_IN,SBI Mutual Fund,MHLSRD,Magnum Hybrid Long Short Fund - Regular Plan - IDCW Payout,BSE,fund,,,,asset_type_mismatch
MHLSRDR,BSE_IN,SBI Mutual Fund,MHLSRDR,Magnum Hybrid Long Short Fund - Regular Plan - IDCW Reinvestment,BSE,fund,,,,asset_type_mismatch
MHLSRG,BSE_IN,SBI Mutual Fund,MHLSRG,Sbi Mutual Fund Magnum Hybrid Long Short Rg,BSE,fund,,,,asset_type_mismatch
MHNC,NYSE,Maiden Holdings North America Ltd ELKS,MHNC,"Maiden Holdings North America, Ltd. 7 3/4 % Notes 2013-1.12.43 Gtd Sr",NYSE,stock,Finance,Life/Health Insurance,Financials,accept
MHUB,TSXV,Minehub Technologies Inc.,MHUB,"Minehub Technologies, Inc.",TSXV,stock,Technology Services,Data Processing Services,Information Technology,accept
MIC,TSX,Sagen MI Canada Inc.,,,,,,,,no_tradingview_match
MID-UN,TSX,MINT Income Fund,MID.UN,MINT Income Fund Trust Units,TSX,fund,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
MILTON,NSE_IN,Milton Industries Limited,MILTON,Milton Industries Ltd.,NSE,stock,Non-Energy Minerals,Forest Products,Materials,accept
MIM,TSXV,MiMedia Holdings Inc.,MIM,MiMedia Holdings Inc,TSXV,stock,Finance,Real Estate Development,Real Estate,accept
MINK,TSXV,Mink Ventures Corporation,MINK,Mink Ventures Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
MKDM,QSE,Mekdam,MKDM,Mekdam Holding Group Company,QSE,stock,Industrial Services,Engineering & Construction,Industrials,accept
MKSS3,B3,MKS SOLUÇÕES INTEGRADAS S.A.,,,,,,,,no_tradingview_match
MLO,TSXV,Metalero Mining Corp.,MLO,Metalero Mining Corp,TSXV,stock,Non-Energy Minerals,Other Metals/Minerals,Materials,accept
MMBR3,B3,MAGNETI MARELLI DO BRASIL IND.COM S.A.,,,,,,,,no_tradingview_match
MMBR4,B3,MAGNETI MARELLI DO BRASIL IND.COM S.A.,,,,,,,,no_tradingview_match
MMCA3,B3,MAGNETI MARELLI COFAP AUTOPECAS S.A.,,,,,,,,no_tradingview_match
MMCA4,B3,MAGNETI MARELLI COFAP AUTOPECAS S.A.,,,,,,,,no_tradingview_match
MMCF3,B3,MAGNETI MARELLI COFAP-CIA FABR PECAS S/A,,,,,,,,no_tradingview_match
MMCF4,B3,MAGNETI MARELLI COFAP-CIA FABR PECAS S/A,,,,,,,,no_tradingview_match
MMEL,NSE_IN,Moving Media Entertainment Limited,MMEL,Moving Media Entertainment Limited,NSE,stock,Finance,Finance/Rental/Leasing,Financials,accept
MNBI3,B3,MLOG S.A.,,,,,,,,no_tradingview_match
MNLX,TSXV,MiniLuxe Holding Corp.,MNLX,Miniluxe Holding Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
MNRG,TSXV,Monumental Energy Corp.,MNRG,Monumental Energy Corp.,TSXV,stock,Non-Energy Minerals,Precious Metals,Materials,accept
MOG,TSXV,Mogotes Metals Inc.,MOG,Mogotes Metals Inc.,TSXV,stock,Non-Energy Minerals,Other Metals/Minerals,Materials,accept
MOGO,TSX,Mogo Inc.,,,,,,,,no_tradingview_match
MOLY,TSX,Greenland Resources Inc.,MOLY,Greenland Resources Inc.,TSX,stock,Non-Energy Minerals,Precious Metals,Materials,accept
MONA.P,TSXV,Monarch West Ventures Inc.,MONA.P,"Monarch West Ventures, Inc.",TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
MONOLITH,NSE_IN,Monolithisch India Limited,MONOLITH,Monolithisch India Limited,NSE,stock,Non-Energy Minerals,Construction Materials,Materials,accept
MONY.P,TSXV,Harmony Acquisitions Corp.,MONY.P,Harmony Acquisitions Corp,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
MOXSH,NSE_IN,Moxsh Overseas Educon Limited,MOXSH,Moxsh Overseas Educon Limited,NSE,stock,Technology Services,Internet Software/Services,Information Technology,accept
MPC-C,TSX,Madison Pacific Properties Inc,MPC.C,Madison Pacific Properties Inc. Class C,TSX,stock,Finance,Real Estate Development,Real Estate,accept
MPCOSEMB,BSE_IN,Mipco Seamless Rings Gujarat Ltd,MPCOSEMB,Mipco Seamless Rings (Gujarat) Ltd.,BSE,stock,Technology Services,Information Technology Services,Information Technology,accept
MPEL,NSE_IN,Manas Polymers and Energies Limited,MPEL,Manas Polymers & Energies Ltd.,NSE,stock,Process Industries,Containers/Packaging,Materials,accept
MPTODAY,NSE_IN,Madhya Pradesh Today Media Limited,MPTODAY,Madhya Pradesh Today Media Ltd.,NSE,stock,Consumer Services,Publishing: Newspapers,Consumer Discretionary,accept
MPV.P,TSXV,Matchpoint Ventures Corp.,MPV.P,Matchpoint Ventures Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
MQM,TSXV,Metalquest Mining Inc.,MQM,MetalQuest Mining Inc,TSXV,stock,Non-Energy Minerals,Precious Metals,Materials,accept
MRI,ASX,My Rewards International Ltd,,,,,,,,no_tradingview_match
MRKI.P,TSXV,"Meraki Acquisition One, Inc.",MRKI.P,"Meraki Acquisition One, Inc.",TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
MRZL,TSXV,Mont Royal Resources Limited,MRZL,Mont Royal Resources Ltd.,TSXV,stock,Non-Energy Minerals,Precious Metals,Materials,accept
MSCL,TSX,Satellos Bioscience Inc.,MSCL,Satellos Bioscience Inc,TSX,stock,Health Technology,Pharmaceuticals: Major,Health Care,accept
MTAL3,B3,CIMETAL SIDERURGIA S/A,,,,,,,,no_tradingview_match
MTAL6,B3,CIMETAL SIDERURGIA S/A,,,,,,,,no_tradingview_match
MTNR5,B3,METANOR - METANOL DO NORDESTE S.A.,,,,,,,,no_tradingview_match
MTNR7,B3,METANOR - METANOL DO NORDESTE S.A.,,,,,,,,no_tradingview_match
MTSU,NEO,MITSUBISHI CORP CDR (CAD Hedged),MTSU,Mitsubishi Corporation Sponsored Canadian Depository Receipt Hedged Reg S,NEO,dr,Distribution Services,Wholesale Distributors,,asset_type_mismatch
MUNISH,NSE_IN,Munish Forge Limited,MUNISH,Munish Forge Ltd.,NSE,stock,Producer Manufacturing,Industrial Machinery,Industrials,accept
MUST-H,TSXV,Must Capital Inc,MUST.H,"Must Capital, Inc.",TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
MVKAGRO,NSE_IN,M.V.K. Agro Food Product Limited,MVKAGRO,M.V.K. Agro Food Product Ltd.,NSE,stock,Process Industries,Agricultural Commodities/Milling,Materials,accept
MWIS6,B3,MWI - SISTEMA DE COMUNICACAO S.A.,,,,,,,,no_tradingview_match
MWMP,PSX,Mandviwala Mausar Plastic Industries Ltd,MWMP,Mandviwala Mauser Plastic Industries Ltd.,PSX,stock,Producer Manufacturing,Miscellaneous Manufacturing,Industrials,accept
MYMUDRA,NSE_IN,My Mudra Fincorp Limited,MYMUDRA,My Mudra Fincorp Ltd.,NSE,stock,Finance,Finance/Rental/Leasing,Financials,accept
NAII3,B3,NAI HOLDINGS S.A.,,,,,,,,no_tradingview_match
NAII4,B3,NAI HOLDINGS S.A.,,,,,,,,no_tradingview_match
NAKAW,NASDAQ,"Kindly MD, Inc.",,,,,,,,no_tradingview_match
NAMAN,NSE_IN,Naman Industries Proxima Limited,NAMAN,Naman Industries Proxima Limited,NSE,stock,Producer Manufacturing,Office Equipment/Supplies,Industrials,accept
NAMOEWASTE,NSE_IN,Namo eWaste Management Limited,NAMOEWASTE,Namo eWaste Management Ltd.,NSE,stock,Industrial Services,Environmental Services,Industrials,accept
NAQ.P,TSXV,Navigator Acquisition Corp.,NAQ.P,Navigator Acquisition Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
NATURO,BSE_IN,Naturo Indiabull Ltd,NATURO,Naturo Indiabull Ltd.,BSE,stock,Distribution Services,Medical Distributors,Industrials,accept
NAU,TSXV,Nevgold Corp.,NAU,Nevgold Corp,TSXV,stock,Non-Energy Minerals,Precious Metals,Materials,accept
NDMETAL,BSE_IN,ND Metal Industries Ltd,NDMETAL,N.D. Metal Industries Ltd.,BSE,stock,Producer Manufacturing,Electrical Products,Industrials,accept
NEELAM,NSE_IN,Neelam Linens and Garments (India) Limited,NEELAM,Neelam Linens and Garments (India) Limited,NSE,stock,Consumer Durables,Home Furnishings,Consumer Discretionary,accept
NEME.P,TSXV,New Media Capital 2.0 Inc.,NEME.P,"New Media Capital 2.0, Inc.",TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
NEOCHEM,NSE_IN,Neochem Bio Solutions Limited,NEOCHEM,Neochem Bio Solutions Ltd.,NSE,stock,Process Industries,Chemicals: Major Diversified,Materials,accept
NEPHROCARE,NSE_IN,Nephro Care India Limited,NEPHROCARE,Nephro Care India Limited,NSE,stock,Health Services,Medical/Nursing Services,Health Care,accept
NEPTUNE,NSE_IN,Neptune Petrochemicals Limited,NEPTUNE,Neptune Petrochemicals Limited,NSE,stock,Non-Energy Minerals,Construction Materials,Materials,accept
NESB3,B3,NESBER S.A.,,,,,,,,no_tradingview_match
NEST,NEO,NESTLE SA CDR (CAD Hedged),NEST,Nestle S.A. Shs Canadian Depositary Receipt Repr 1 Shs Reg S,NEO,dr,Consumer Non-Durables,Food: Major Diversified,,asset_type_mismatch
NESTLEIND,NSE_IN,Nestle India Limited,NESTLEIND,Nestle India Ltd.,NSE,stock,Consumer Non-Durables,Food: Major Diversified,Consumer Staples,accept
NET-UN,TSXV,Canadian Net Real Estate Investment Trust,NET.UN,Canadian Net Real Estate Investment Trust,TSXV,stock,Finance,Real Estate Investment Trusts,Real Estate,accept
NEWMKTADV,BSE_IN,New Markets Advisory Ltd,,,,,,,,no_tradingview_match
NEXG,TSXV,NeXGold Mining Corp.,NEXG,Nexgold Mining Corp.,TSXV,stock,Non-Energy Minerals,Precious Metals,Materials,accept
NGMD,TSXV,NuGen Medical Devices Inc.,NGMD,NuGen Medical Devices Inc,TSXV,stock,Health Technology,Medical Specialties,Health Care,accept
NIBEORD,BSE_IN,Nibe Ordnance and Maritime Ltd,,,,,,,,no_tradingview_match
NICN,TSXV,NiCan Limited,NICN,Nican Ltd.,TSXV,stock,Non-Energy Minerals,Other Metals/Minerals,Materials,accept
NICU,TSXV,Magna Mining Inc.,NICU,Magna Mining Inc,TSXV,stock,Non-Energy Minerals,Other Metals/Minerals,Materials,accept
NIKITA,NSE_IN,NIKITA GREENTECH RECYCLING LIMITED,NIKITA,Nikita Greentech Recycling Limited,NSE,stock,Process Industries,Pulp & Paper,Materials,accept
NIPL3,B3,NIPLAN ENGENHARIA S.A.,,,,,,,,no_tradingview_match
NIS.P,TSXV,Cann-is Capital Corp.,NIS.P,Cann Is Capital Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
NKEP3,B3,NK 031 EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,,,,,,,,no_tradingview_match
NKEP4,B3,NK 031 EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,,,,,,,,no_tradingview_match
NLII.P,TSXV,NL2 Capital Inc.,NLII.P,"NL2 Capital, Inc.",TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
NMC,TSXV,Nuvau Minerals Inc.,NMC,Nuvau Minerals Inc.,TSXV,stock,Non-Energy Minerals,Other Metals/Minerals,Materials,accept
NMSTEEL,NSE_IN,Newmalayalam Steel Limited,NMSTEEL,Newmalayalam Steel Limited,NSE,stock,Non-Energy Minerals,Steel,Materials,accept
NOAL,TSXV,NOA Lithium Brines Inc.,NOAL,NOA Lithium Brines Inc,TSXV,stock,Non-Energy Minerals,Other Metals/Minerals,Materials,accept
NODA3,B3,NOVADATA SISTEMAS E COMPUTADORES S/A,,,,,,,,no_tradingview_match
NODA6,B3,NOVADATA SISTEMAS E COMPUTADORES S/A,,,,,,,,no_tradingview_match
NOVI3,B3,NORTIS INCORPORADORA E CONSTRUTORA S.A.,,,,,,,,no_tradingview_match
NOVO,TSX,Novo Nordisk CDR (CAD Hedged),NOVO,Novo Nordisk A/S Shs Unsponsored Canadian Depository Receipt Hedged,TSX,dr,Health Technology,Pharmaceuticals: Major,,asset_type_mismatch
NOWS,TSX,ServiceNow CDR (CAD Hedged),NOWS,"ServiceNow, Inc.",TSX,dr,Technology Services,Packaged Software,,asset_type_mismatch
NPS,TSX,Canadian Large Cap Leaders Split Corp.,NPS,Canadian Large Cap Leaders Split Corp. Class A,TSX,stock,Finance,Financial Conglomerates,,unsupported_sector
NRR-UN,TSX,Northview Residential REIT,NRR.UN,Northview Residential REIT,TSX,fund,Finance,Real Estate Investment Trusts,,asset_type_mismatch
NRVANDANA,NSE_IN,N R Vandana Tex Industries Limited,NRVANDANA,N R Vandana Tex Industries Limited,NSE,stock,Consumer Non-Durables,Apparel/Footwear,Consumer Staples,accept
NRZ-H,TSXV,Norzan Enterprises Ltd.,,,,,,,,no_tradingview_match
NSTL,TSX,Nestlé CDR (CAD Hedged),NSTL,Nestle S.A CAD Hedged CIBC CDR,TSX,dr,Consumer Non-Durables,Food: Major Diversified,,asset_type_mismatch
NSU,TSXV,North Shore Uranium Ltd.,NSU,North Shore Uranium Ltd,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
NTDO,NEO,NINTENDO CO LTD CDR (CAD Hedged),NTDO,"Nintendo Co., Ltd. Sponsored Canadian Depository Receipt Hedged Reg",NEO,dr,Consumer Durables,Recreational Products,,asset_type_mismatch
NTLX,TSXV,Neurothera Labs Inc.,NTLX,NeuroThera Labs Inc.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
NTX,TSXV,Neoterrex Minerals Inc.,NTX,NeoTerrex Minerals Inc,TSXV,stock,Non-Energy Minerals,Other Metals/Minerals,Materials,accept
NURS,TSXV,Hydreight Technologies Inc.,NURS,Hydreight Technologies Inc,TSXV,stock,Retail Trade,Drugstore Chains,Consumer Staples,accept
NVLH,TSXV,Nevada Lithium Resources Inc.,NVLH,"Nevada Lithium Resources, Inc.",TSXV,stock,Non-Energy Minerals,Other Metals/Minerals,Materials,accept
NVN.P,TSXV,Navion Capital II Inc.,NVN.P,"Navion Capital II, Inc.",TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
NVS,TSX,Novartis CDR (CAD Hedged),NVS,Novartis AG CAD Hedged CIBC CDR,TSX,dr,Health Technology,Pharmaceuticals: Major,,asset_type_mismatch
NXH,TSXV,Next Hydrogen Solutions Inc.,NXH,Next Hydrogen Solutions Inc,TSXV,stock,Electronic Technology,Electronic Equipment/Instruments,Information Technology,accept
NXLV,TSXV,NexLiving Communities Inc.,NXLV,NexLiving Communities Inc,TSXV,stock,Non-Energy Minerals,Precious Metals,Materials,accept
NXVL3,B3,NOXVILLE INVESTIMENTOS S.A.,,,,,,,,no_tradingview_match
NXVL4,B3,NOXVILLE INVESTIMENTOS S.A.,,,,,,,,no_tradingview_match
OAC.P,TSXV,Oa Capital Corp.,OAC.P,Oa Capital Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
OAM,TSXV,Overactive Media Corp.,OAM,OverActive Media Corp,TSXV,stock,Consumer Services,Movies/Entertainment,Communication Services,accept
OBAH3,B3,GRUPO FARTURA DE HORTIFRUT S/A,,,,,,,,no_tradingview_match
OBIO3,B3,OLEOPLAN S.A - ÓLEOS VEGETAIS PLANALTO,,,,,,,,no_tradingview_match
OBSCP,NSE_IN,OBSC Perfection Limited,OBSCP,OBSC Perfection Ltd.,NSE,stock,Producer Manufacturing,Metal Fabrication,Industrials,accept
OBTC3,B3,ORANJEBTC S.A. - EDUCAÇÃO E INVESTIMENTO,OBTC3,Oranjebtc SA Educacao e Investimento,BMFBOVESPA,stock,Technology Services,Data Processing Services,Information Technology,accept
OBUL,TSXV,One Bullion Limited,OBUL,One Bullion Limited,TSXV,stock,Consumer Non-Durables,Food: Specialty/Candy,Consumer Staples,accept
OCAP.P,TSXV,Ocean Shore Capital Corp.,OCAP.P,Ocean Shore Capital Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
ODTR3,B3,OTP S.A.,,,,,,,,no_tradingview_match
OGW,TSXV,Ongwe Minerals Inc.,OGW,Ongwe Minerals Inc.,TSXV,stock,Non-Energy Minerals,Precious Metals,Materials,accept
OKAI,TSXV,EvokAI Creative Labs Inc.,,,,,,,,no_tradingview_match
OMANSH,BSE_IN,Omansh Enterprises Ltd,OMANSH,Omansh Enterprises Ltd,BSE,stock,Distribution Services,Wholesale Distributors,Industrials,accept
OMKAR,BSE_IN,Omkar Overseas Ltd,OMKAR,Omkar Overseas Limited,BSE,stock,Process Industries,Textiles,Materials,accept
OMKARCHEM,BSE_IN,Omkar Speciality Chemicals Ltd,OMKARCHEM,Omkar Speciality Chemicals Limited,BSE,stock,Process Industries,Chemicals: Specialty,Materials,accept
ONAU,TSXV,OnGold Resources Ltd.,ONAU,Ongold Resources Ltd,TSXV,stock,Non-Energy Minerals,Precious Metals,Materials,accept
ONIXSOLAR,BSE_IN,Onix Solar Energy Ltd,ONIXSOLAR,Onix Solar Energy Ltd.,BSE,stock,Producer Manufacturing,Industrial Machinery,Industrials,accept
OPDL3B,B3,DALETH PARTICIPACOES S.A.,,,,,,,,no_tradingview_match
OPEN.P,TSXV,OpenSesame Acquisition Corp.,,,,,,,,no_tradingview_match
OPGM3,B3,GAMA PARTICIPACOES S.A.,OPGM3,Gama Participacoes SA,BMFBOVESPA,stock,Miscellaneous,Miscellaneous,,unsupported_sector
OPSE3,B3,SUDESTE S.A.,OPSE3,Sudeste SA,BMFBOVESPA,stock,Finance,Investment Managers,Financials,accept
OPTG,TSXV,Optegra Ventures Inc.,OPTG,Optegra Ventures Inc.,TSXV,stock,Non-Energy Minerals,Other Metals/Minerals,Materials,accept
OPTIVALUE,NSE_IN,Optivalue Tek Consulting Limited,OPTIVALUE,Optivalue Tek Consulting Limited,NSE,stock,Technology Services,Information Technology Services,Information Technology,accept
OPTS3,B3,SUL 116 PARTICIPACOES S.A.,OPTS3,Sul 116 Participacoes SA,BMFBOVESPA,stock,Communications,Wireless Telecommunications,Communication Services,accept
ORAC,TSX,Oracle CDR (CAD Hedged),ORAC,Oracle Corporation Shs Sponsored Canadian Depoitary Receipt Hedged Reg S,TSX,dr,Technology Services,Packaged Software,,asset_type_mismatch
ORC-A,TSXV,Orca Energy Group Inc,ORC.A,Orca Energy Group Inc. Class A,TSXV,stock,Energy Minerals,Oil & Gas Production,Energy,accept
