ticker,alias,alias_type,status,detection_policy,confidence,reason,duplicate_ticker_count
CC3,SG1V12936232,isin,reject,identifier_only,0.99,identifier_alias,1
CC3,starhub,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CC5,AU0000367153,isin,reject,identifier_only,0.99,identifier_alias,1
CC5,clever culture systems,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CC9,AU0000294498,isin,reject,identifier_only,0.99,identifier_alias,1
CC9,chariot resources,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CC9,chariot,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCA,CA19239C1068,isin,reject,identifier_only,0.99,identifier_alias,1
CCA,cogeco communications,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCAD,CA12555S1020,isin,reject,identifier_only,0.99,identifier_alias,1
CCAF,ZM0000000516,isin,reject,identifier_only,0.99,identifier_alias,1
CCAF,cec africa investments,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCAJ,US1904261062,isin,reject,identifier_only,0.99,identifier_alias,1
CCAJ,coastal capital acq,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCAL,INE0M7501019,isin,reject,identifier_only,0.99,identifier_alias,1
CCAL,city crops agro,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCAP,US2256551092,isin,reject,identifier_only,0.99,identifier_alias,1
CCAP,A2PZDL,wkn,reject,identifier_only,0.99,identifier_alias,1
CCAP,crescent capital bdc,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCAP,crescent capital,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCARF,CA1956151098,isin,reject,identifier_only,0.99,identifier_alias,1
CCARF,colonial coal international,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCAT3,BRCCATACNOR7,isin,reject,identifier_only,0.99,identifier_alias,1
CCAT4,BRCCATACNPR4,isin,reject,identifier_only,0.99,identifier_alias,1
CCAU,IE00B52SF786,isin,reject,identifier_only,0.99,identifier_alias,1
CCAVENUE,INE483S01020,isin,reject,identifier_only,0.99,identifier_alias,1
CCAVENUE,avenuesai,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCB,US19046P2092,isin,reject,identifier_only,0.99,identifier_alias,1
CCB,A2JQ2L,wkn,reject,identifier_only,0.99,identifier_alias,1
CCB,coastal financial,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCBC,US16957M1009,isin,reject,identifier_only,0.99,identifier_alias,1
CCBC,chino commercial bancorp,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCBC,chino commercial ban,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCBD,CA17166G1081,isin,reject,identifier_only,0.99,identifier_alias,1
CCBD,ci u.s. aggregate bond covered call,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCBG,US1396741050,isin,reject,identifier_only,0.99,identifier_alias,1
CCBG,923192,wkn,reject,identifier_only,0.99,identifier_alias,1
CCBG,capital city bank group,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCBG,capital city bank,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCBI,CA12550Q1019,isin,reject,identifier_only,0.99,identifier_alias,1
CCBI,cibc canadian bond,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCBO,IE00BZ0XVF52,isin,reject,identifier_only,0.99,identifier_alias,1
CCC,US12510Q1004,isin,reject,identifier_only,0.99,identifier_alias,1
CCC,A3CWG0,wkn,reject,identifier_only,0.99,identifier_alias,1
CCC,ccc intelligent solutions holdings,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCC,ccc intelligent solutions,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCCB,CA13609D1096,isin,reject,identifier_only,0.99,identifier_alias,1
CCCB,cibc canadian banks covered call,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCCC,US12529R1077,isin,reject,identifier_only,0.99,identifier_alias,1
CCCC,c4 therapeutics,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCCFF,CA14307R2000,isin,reject,identifier_only,0.99,identifier_alias,1
CCCFF,carlyle commodities,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCCHA,IE00B58FQX63,isin,reject,identifier_only,0.99,identifier_alias,1
CCCI,US16936M1062,isin,reject,identifier_only,0.99,identifier_alias,1
CCCI,china cable and communication,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCCM,CA22945L1058,isin,reject,identifier_only,0.99,identifier_alias,1
CCCM,c3 metals,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCCP,US22717F1049,isin,reject,identifier_only,0.99,identifier_alias,1
CCCP,crona,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCCX,CA1719313068,isin,reject,identifier_only,0.99,identifier_alias,1
CCCX.B,CA1719312078,isin,reject,identifier_only,0.99,identifier_alias,1
CCCX.U,CA1719311088,isin,reject,identifier_only,0.99,identifier_alias,1
CCD,CA14738X1078,isin,reject,identifier_only,0.99,identifier_alias,1
CCD,A0ERP9,wkn,reject,identifier_only,0.99,identifier_alias,1
CCD,cascadero copper,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCDC,CA12575Q1028,isin,reject,identifier_only,0.99,identifier_alias,1
CCDC,cibc canadian high dividend covered call,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCDL,INE187R01029,isin,reject,identifier_only,0.99,identifier_alias,1
CCDL,consecutive commodities,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCDN,CA1254661020,isin,reject,identifier_only,0.99,identifier_alias,1
CCDN,ci canadian equity,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCDS,CA14446B1085,isin,reject,identifier_only,0.99,identifier_alias,1
CCDS,carrier connect data solutions,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCE,PLKAREN00014,isin,reject,identifier_only,0.99,identifier_alias,1
CCE,clean & carbon energy,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCEC,MHY004081078,isin,reject,identifier_only,0.99,identifier_alias,1
CCEC,A40N0L,wkn,reject,identifier_only,0.99,identifier_alias,1
CCEC,capital clean energy carriers,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCEF,US12811T4076,isin,reject,identifier_only,0.99,identifier_alias,1
CCEF,calamos cef income & arbitrage,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCEGF,GB0001751915,isin,reject,identifier_only,0.99,identifier_alias,1
CCEGF,carclo,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCEI,CA12565U1057,isin,reject,identifier_only,0.99,identifier_alias,1
CCEI,cibc msci canada equity,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCEI,cibc canadian equity,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCEL,US2288951088,isin,reject,identifier_only,0.99,identifier_alias,1
CCEL,923368,wkn,reject,identifier_only,0.99,identifier_alias,1
CCEL,cryocell international,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCEP,GB00BDCPN049,isin,reject,identifier_only,0.99,identifier_alias,1
CCEP,A2AJ8Q,wkn,reject,identifier_only,0.99,identifier_alias,1
CCEP,coca-cola european partners,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCEP,coca-cola europacific partners,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCEP,coca-cola europacific,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCET,TH0639010Z05,isin,reject,identifier_only,0.99,identifier_alias,1
CCEUA,IE00B58HMN42,isin,reject,identifier_only,0.99,identifier_alias,1
CCFE,US02072Q5154,isin,reject,identifier_only,0.99,identifier_alias,1
CCFE,concourse capital focused equity,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCFLU,US12509J2087,isin,reject,identifier_only,0.99,identifier_alias,1
CCFLU,ccf holdings llc,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCFN,US1248801052,isin,reject,identifier_only,0.99,identifier_alias,1
CCFN,muncy columbia financial,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCG,KYG207071088,isin,reject,identifier_only,0.99,identifier_alias,1
CCG,cheche group,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCGFF,AU000000CCP3,isin,reject,identifier_only,0.99,identifier_alias,1
CCGFF,credit group,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCGFF,credit,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCGM,US16946P1075,isin,reject,identifier_only,0.99,identifier_alias,1
CCGM,china cgame,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCGY,US16939E1010,isin,reject,identifier_only,0.99,identifier_alias,1
CCGY,china clean energy,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCH,CH0198251305,isin,reject,identifier_only,0.99,identifier_alias,1
CCH,coca cola hbc,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCH,cocacola hbc,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCHA,GB00BMWB4910,isin,reject,identifier_only,0.99,identifier_alias,1
CCHA,coinshares physical chainlink,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCHBF,US1912232055,isin,reject,identifier_only,0.99,identifier_alias,1
CCHBF,coca-cola hbc,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCHH,KYG1993F1063,isin,reject,identifier_only,0.99,identifier_alias,1
CCHH,cch holdings,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCHI,US13215A1016,isin,reject,identifier_only,0.99,identifier_alias,1
CCHI,cambridge capital holdings,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCHI,cambridge capital,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCHZ,US14167F1066,isin,reject,identifier_only,0.99,identifier_alias,1
CCHZ,career college holding,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCHZ,career college,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCI,US22822V1017,isin,reject,identifier_only,0.99,identifier_alias,1
CCI,22822V,wkn,reject,identifier_only,0.99,identifier_alias,1
CCI,crown castle,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCIC.P,CA1682731007,isin,reject,identifier_only,0.99,identifier_alias,1
CCIF,US92535C1045,isin,reject,identifier_only,0.99,identifier_alias,1
CCIF,carlyle credit income,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCII,KYG2254C1217,isin,reject,identifier_only,0.99,identifier_alias,1
CCII,cohen circle acquisition ii,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCIX,KYG213011094,isin,reject,identifier_only,0.99,identifier_alias,1
CCIX,churchill capital ix,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCJ,CA13321L1085,isin,reject,identifier_only,0.99,identifier_alias,1
CCJ,882017,wkn,reject,identifier_only,0.99,identifier_alias,1
CCJ,cameco,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCJI,GB00BYSRMH16,isin,reject,identifier_only,0.99,identifier_alias,1
CCJI,cc japan income and growth trust,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCK,US2283681060,isin,reject,identifier_only,0.99,identifier_alias,1
CCK,252092,wkn,reject,identifier_only,0.99,identifier_alias,1
CCK,crown holdings,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCL,BMG2004J1036,isin,reject,identifier_only,0.99,identifier_alias,1
CCL,carnival cruise,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCL-A,CA1249003098,isin,reject,identifier_only,0.99,identifier_alias,1
CCL-A,ccl industries,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCLD,US14167R1005,isin,reject,identifier_only,0.99,identifier_alias,1
CCLD,14167R,wkn,reject,identifier_only,0.99,identifier_alias,1
CCLD,carecloud,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCLINTER,INE778E01031,isin,reject,identifier_only,0.99,identifier_alias,1
CCLINTER,ccl international,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCLN,CA12550D1006,isin,reject,identifier_only,0.99,identifier_alias,1
CCLN,cibc clean energy,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCLX,US1268571015,isin,reject,identifier_only,0.99,identifier_alias,1
CCLX,cableclix usa,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCM,US2062772049,isin,reject,identifier_only,0.99,identifier_alias,1
CCM,concord medical services holdings,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCM,concord medical services,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCMC,CA21873W1095,isin,reject,identifier_only,0.99,identifier_alias,1
CCMC,core critical metals,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCME11,BRCCMECTF007,isin,reject,identifier_only,0.99,identifier_alias,1
CCME11,canuma capital multi fdo inv imob resp lim,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCMG,US02072L2768,isin,reject,identifier_only,0.99,identifier_alias,1
CCMG,sequoia global value,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCMI,CA13561D1050,isin,reject,identifier_only,0.99,identifier_alias,1
CCMI,canadian critical minerals,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCN,FR0000044364,isin,reject,identifier_only,0.99,identifier_alias,1
CCN,caisse regionale de credit agricole mutuel de normandie seine sc,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCNA,LU3281687312,isin,reject,identifier_only,0.99,identifier_alias,1
CCNA,onemarkets msci europe universal,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCNB,US1904351079,isin,reject,identifier_only,0.99,identifier_alias,1
CCNB,coastal carolina bancshares,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCNC,LU3281687825,isin,reject,identifier_only,0.99,identifier_alias,1
CCNC,onemarkets msci world universal,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCNE,US1261281075,isin,reject,identifier_only,0.99,identifier_alias,1
CCNE,351156,wkn,reject,identifier_only,0.99,identifier_alias,1
CCNEP,US1261282065,isin,reject,identifier_only,0.99,identifier_alias,1
CCNG,LU3281688476,isin,reject,identifier_only,0.99,identifier_alias,1
CCNG,onemarkets msci euro government bond 1m - 1y,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCNH,LU3281688633,isin,reject,identifier_only,0.99,identifier_alias,1
CCNH,onemarkets msci euro government bond,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCNI,LU3281688807,isin,reject,identifier_only,0.99,identifier_alias,1
CCNI,onemarkets msci euro ig universal corporate bond,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCNR,US31761T8861,isin,reject,identifier_only,0.99,identifier_alias,1
CCNR,corecommodity natural resources,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCNS,CA12546Q1081,isin,reject,identifier_only,0.99,identifier_alias,1
CCNS,cibc conservative fixed income pool,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCNV,CA12546K1012,isin,reject,identifier_only,0.99,identifier_alias,1
CCNV,ci conservative asset allocation,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCO,US18453H1068,isin,reject,identifier_only,0.99,identifier_alias,1
CCO,A2PJBV,wkn,reject,identifier_only,0.99,identifier_alias,1
CCO,clear channel outdoor holdings,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCO,clear channel outdoor,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCOB,US15650R1014,isin,reject,identifier_only,0.99,identifier_alias,1
CCOB,first american silver,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCOE,CA4179163015,isin,reject,identifier_only,0.99,identifier_alias,1
CCOE,harvest cameco enhanced high income,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCOEF,US13916V1070,isin,reject,identifier_only,0.99,identifier_alias,1
CCOI,US19239V3024,isin,reject,identifier_only,0.99,identifier_alias,1
CCOI,A0D9JK,wkn,reject,identifier_only,0.99,identifier_alias,1
CCOI,cogent communications group,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCOI,cogent communications,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCOLA,TRECOLA00011,isin,reject,identifier_only,0.99,identifier_alias,1
CCOLA,coca-cola icecek,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCOM,ROCCOMACNOR6,isin,reject,identifier_only,0.99,identifier_alias,1
CCOM,cerealcom,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCOM.B,ci auspice broad commodity - common units,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCON,CA12594S1056,isin,reject,identifier_only,0.99,identifier_alias,1
CCON,cibc conservative,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCOOF,CA21873Y1051,isin,reject,identifier_only,0.99,identifier_alias,1
CCOR,US53656F8471,isin,reject,identifier_only,0.99,identifier_alias,1
CCOR,core alternative,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCORF,CA1348011091,isin,reject,identifier_only,0.99,identifier_alias,1
CCORF,canaccord genuity group,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCORF,canaccord genuity,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCOU,CA54315B6153,isin,reject,identifier_only,0.99,identifier_alias,1
CCOU,savvylong 2x cameco,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCP,GB0004339189,isin,reject,identifier_only,0.99,identifier_alias,1
CCPA,GB0004339296,isin,reject,identifier_only,0.99,identifier_alias,1
CCPC,GB0030639925,isin,reject,identifier_only,0.99,identifier_alias,1
CCPUF,CA78435J1093,isin,reject,identifier_only,0.99,identifier_alias,1
CCPUF,sato technologies,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCR,IE00B010DT83,isin,reject,identifier_only,0.99,identifier_alias,1
CCR,c&c group,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCRE,CA12546V1076,isin,reject,identifier_only,0.99,identifier_alias,1
CCRE,cibc core fixed income pool,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCRN,US2274831047,isin,reject,identifier_only,0.99,identifier_alias,1
CCRN,227483,wkn,reject,identifier_only,0.99,identifier_alias,1
CCRN,cross country healthcare,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCRP,US19761L7890,isin,reject,identifier_only,0.99,identifier_alias,1
CCRP,columbia corporate bond,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCRRF,CA39328D1042,isin,reject,identifier_only,0.99,identifier_alias,1
CCRRF,green river gold,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCRS,EGS651B1C018,isin,reject,identifier_only,0.99,identifier_alias,1
CCRS,gulf canadian real estate investment,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCS,US1565043007,isin,reject,identifier_only,0.99,identifier_alias,1
CCS,A114W9,wkn,reject,identifier_only,0.99,identifier_alias,1
CCS,century communities,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCS.N0000,LK0027N00009,isin,reject,identifier_only,0.99,identifier_alias,1
CCS.N0000,ceylon cold stores,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCSB,US20403P1057,isin,reject,identifier_only,0.99,identifier_alias,1
CCSB,carbon collective short duration green bond,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCSI,US20848V1052,isin,reject,identifier_only,0.99,identifier_alias,1
CCSI,consensus cloud solutions,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCSI,consensus cloud,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCSO,US88634T1051,isin,reject,identifier_only,0.99,identifier_alias,1
CCSO,carbon collective climate solutions u.s. equity,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCT,GB0008976119,isin,reject,identifier_only,0.99,identifier_alias,1
CCT,character group,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCT,character,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCTC,US18450P2002,isin,reject,identifier_only,0.99,identifier_alias,1
CCTC,clean coal technologies,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCTC,catalyst crew technologies,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCTG,KYG1993R1002,isin,reject,identifier_only,0.99,identifier_alias,1
CCTG,ccsc technology international holdings,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCTL,US1925891095,isin,reject,identifier_only,0.99,identifier_alias,1
CCTL,coin citadel,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCTSF,USG1745A1081,isin,reject,identifier_only,0.99,identifier_alias,1
CCTTF,citic telecom international,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCTY3,BRCCTYACNOR7,isin,reject,identifier_only,0.99,identifier_alias,1
CCTY3,belora rdvc city desenvolvimento imobiliario,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCUA,IE00BKFB6L02,isin,reject,identifier_only,0.99,identifier_alias,1
CCUP,US26923Q6145,isin,reject,identifier_only,0.99,identifier_alias,1
CCUP,t-rex 2x long crcl target,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCUR,US12509F2065,isin,reject,identifier_only,0.99,identifier_alias,1
CCUR,ccur holdings,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCV,AU000000CCV1,isin,reject,identifier_only,0.99,identifier_alias,1
CCV,898564,wkn,reject,identifier_only,0.99,identifier_alias,1
CCV,cash converters international,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCVL,US22822C1036,isin,reject,identifier_only,0.99,identifier_alias,1
CCVL,crown cap ventures,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCWF,US1713342046,isin,reject,identifier_only,0.99,identifier_alias,1
CCWF,church & crawford,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCWOF,CA65558V2093,isin,reject,identifier_only,0.99,identifier_alias,1
CCWOF,nord precious metals mining,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCX,AU0000031767,isin,reject,identifier_only,0.99,identifier_alias,1
CCX,city chic collective,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCXAS,IE00BYT5CW92,isin,reject,identifier_only,0.99,identifier_alias,1
CCYY,US18051R1005,isin,reject,identifier_only,0.99,identifier_alias,1
CCYY,cccb bancorp,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCYY,cccb ban,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CCZ.P,CA15723C1077,isin,reject,identifier_only,0.99,identifier_alias,1
CCZ.P,chablis capital,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CD,KYG594672027,isin,reject,identifier_only,0.99,identifier_alias,1
CD,chaince digital holdings,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CD,chaince digital,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CD1,AU000000CD11,isin,reject,identifier_only,0.99,identifier_alias,1
CD2,AU000000CD29,isin,reject,identifier_only,0.99,identifier_alias,1
CD2,cd private equity ii,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CD3,AU000000CD37,isin,reject,identifier_only,0.99,identifier_alias,1
CD3,cd private equity iii,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CD8,FR0010717090,isin,reject,identifier_only,0.99,identifier_alias,1
CD8,amundi msci emu high dividend,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CD91,LU2611731824,isin,reject,identifier_only,0.99,identifier_alias,1
CD91,amundi solutions - amundi nyse arca gold bugs distributing,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDA,FR0000053324,isin,reject,identifier_only,0.99,identifier_alias,1
CDA,compagnie des alpes,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDAB,US1920801099,isin,reject,identifier_only,0.99,identifier_alias,1
CDAB,coeur dalene bancorp,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDAB,coeur dalene ban,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDAQF,USG2476C1074,isin,reject,identifier_only,0.99,identifier_alias,1
CDAUF,USG2476C1157,isin,reject,identifier_only,0.99,identifier_alias,1
CDAY,CA40736C1005,isin,reject,identifier_only,0.99,identifier_alias,1
CDAY,hamilton enhanced canadian equity daymax,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDB,CA21852Q6022,isin,reject,identifier_only,0.99,identifier_alias,1
CDB,cordoba minerals,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDB.N0000,LK0368N00007,isin,reject,identifier_only,0.99,identifier_alias,1
CDB.X0000,LK0368X00006,isin,reject,identifier_only,0.99,identifier_alias,1
CDBDF,GB00B44LQR57,isin,reject,identifier_only,0.99,identifier_alias,1
CDBDF,cloudbreak discovery,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDC,US92647N8240,isin,reject,identifier_only,0.99,identifier_alias,1
CDC,victoryshares us eq income enhanced volatility wtd,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDC,victoryshares us eq income enhanced,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDCE,IE00BKWQ0C77,isin,reject,identifier_only,0.99,identifier_alias,1
CDCE,msci europe consumer discretionary,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDE,US1921085049,isin,reject,identifier_only,0.99,identifier_alias,1
CDE,192108,wkn,reject,identifier_only,0.99,identifier_alias,1
CDE,coeur mining,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDEF,CA56503A1012,isin,reject,identifier_only,0.99,identifier_alias,1
CDEF,manulife smart defensive equity,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDEI,US61774R3049,isin,reject,identifier_only,0.99,identifier_alias,1
CDEI,calvert us large-cap diversity equity and inclusion,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDELF,CA13740R2072,isin,reject,identifier_only,0.99,identifier_alias,1
CDELF,candelaria mining,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDEV,IL0008100104,isin,reject,identifier_only,0.99,identifier_alias,1
CDEV,cohen dev,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDEVY,US1777973058,isin,reject,identifier_only,0.99,identifier_alias,1
CDEVY,city developments,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDFF,GB0001754257,isin,reject,identifier_only,0.99,identifier_alias,1
CDFF,cardiff property,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDG,INE198N01017,isin,reject,identifier_only,0.99,identifier_alias,1
CDG,cdg petchem,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDGP,GB0032706284,isin,reject,identifier_only,0.99,identifier_alias,1
CDGP,chapel down group,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDGP,chapel down,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDI,FR0000130403,isin,reject,identifier_only,0.99,identifier_alias,1
CDI,christian dior,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDIA,ID1000210701,isin,reject,identifier_only,0.99,identifier_alias,1
CDIA,chandra daya investasi tbk,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDID,US74734A2042,isin,reject,identifier_only,0.99,identifier_alias,1
CDID,quad energy,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDIG,US02072Q3829,isin,reject,identifier_only,0.99,identifier_alias,1
CDIG,city different investments global equity,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDII11,BRCDIICTF012,isin,reject,identifier_only,0.99,identifier_alias,1
CDII11,sparta infra cdi fic fi infra renda fixa cp,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDIIQ,US12508A3077,isin,reject,identifier_only,0.99,identifier_alias,1
CDIIQ,cd international enterprises,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDIO,US14159C1036,isin,reject,identifier_only,0.99,identifier_alias,1
CDIO,cardio diagnostics holdings,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDIO,cardio diagnostics,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDIV,CA56502U1084,isin,reject,identifier_only,0.99,identifier_alias,1
CDIV,manulife smart dividend,name,accept,safe_natural_language,0.90,accepted_name_alias,1
