ticker,name,exchange,asset_type,stock_sector,etf_category,country,country_code,isin,aliases,source_kind,source_exchange,source_mic,eodhd_exchange,eodhd_type,figi,lei,opendart_corp_code
05EA,WEST VAULT MINING INC.,FSX,Stock,,,Germany,DE,CA95640X1033,West Vault Mining Inc.,stocks,FSX,XFRA,F,Common Stock,BBG006SY1777,,
05T,Time Out Group plc,FSX,Stock,,,Germany,DE,GB00BYYV0629,,stocks,FSX,XFRA,F,Common Stock,BBG00GWY7ZX3,213800BWH4OF8S4R8K10,
05Y,VIVORYON THERAPEUTICS,FSX,Stock,,,Germany,DE,NL00150002Q7,Vivoryon Therapeutics N.V.,stocks,FSX,XFRA,F,Common Stock,BBG007BB73G6,3912004AMB0KGZXZYJ15,
061,Docebo Inc.,FSX,Stock,,,Germany,DE,CA25609L1058,,stocks,FSX,XFRA,F,Common Stock,BBG01GN51S76,,
06L,PT. Global Mediacom Tbk,XSTU,Stock,,,Germany,DE,ID1000105604,Global Mediacom Tbk.,stocks,XSTU,XSTU,STU,Common Stock,BBG003HBRB42,,
06MA,Materialise NV,XSTU,Stock,,,Germany,DE,US57667T1007,,stocks,XSTU,XSTU,STU,Common Stock,BBG006Q7W2K0,5493004CXYDPCZ5RQK28,
06MA,Materialise NV,FSX,Stock,,,Germany,DE,US57667T1007,,stocks,FSX,XFRA,F,Common Stock,BBG006Q7W2K0,5493004CXYDPCZ5RQK28,
06S,Sportsman's Warehouse Holdings Inc,FSX,Stock,,,Germany,DE,US84920Y1064,Sportsman's Warehouse Holdings Inc.,stocks,FSX,XFRA,F,Common Stock,BBG006DG9C55,,
06S,Sportsman's Warehouse Holdings Inc,XSTU,Stock,,,Germany,DE,US84920Y1064,Sportsman's Warehouse Holdings Inc.,stocks,XSTU,XSTU,STU,Common Stock,BBG006DG9C55,,
0700,RENEGADE GOLD INC.,FSX,Stock,,,Germany,DE,CA75974M2040,Renegade Gold Inc.,stocks,FSX,XFRA,F,Common Stock,BBG001B23B20,,
075,Brinova Fastigheter AB (publ),FSX,Stock,,,Germany,DE,SE0008347652,,stocks,FSX,XFRA,F,Common Stock,BBG00M4TGFT1,5493002JE0BBAIJ06O61,
079A,Blackstone Mortgage Trust Inc,XSTU,Stock,,,Germany,DE,US09257W1009,,stocks,XSTU,XSTU,STU,Common Stock,BBG00CCSKQX2,549300OLDJ20R2Y2UW20,
079A,Blackstone Mortgage Trust Inc,FSX,Stock,,,Germany,DE,US09257W1009,,stocks,FSX,XFRA,F,Common Stock,BBG00CCSKQX2,549300OLDJ20R2Y2UW20,
07G0,"Corpay, Inc.",FSX,Stock,,,Germany,DE,US2199481068,,stocks,FSX,XFRA,F,Common Stock,BBG001BS6VK6,549300DG6RR0NQSFLN74,
07K,PT Krakatau Steel (Persero) Tbk,FSX,Stock,,,Germany,DE,ID1000117005,Krakatau Steel (Persero) Tbk,stocks,FSX,XFRA,F,Common Stock,BBG0018T33S5,,
07M,China Modern Dairy Holdings Ltd,FSX,Stock,,,Germany,DE,KYG215791008,China Modern Dairy Holdings Ltd.,stocks,FSX,XFRA,F,Common Stock,BBG0019NLC43,549300TAELI2JXTKK009,
07R,StreamWIDE,FSX,Stock,,,Germany,DE,FR0010528059,Streamwide,stocks,FSX,XFRA,F,Common Stock,BBG00VXQCYR0,969500DKWUNXWIOSTC75,
087,NewRiver REIT plc,FSX,Stock,,,Germany,DE,GB00BD7XPJ64,,stocks,FSX,XFRA,F,Common Stock,BBG00DKP5ZV6,2138004GX1VAUMH66L31,
08HH,Shanghai Fosun Pharmaceutical (Group) Co. Ltd,XSTU,Stock,,,Germany,DE,CNE100001M79,"Shanghai Fosun Pharmaceutical Group Co., Ltd.",stocks,XSTU,XSTU,STU,Common Stock,BBG007FFXH73,,
08S,PT Bank Sinarmas Tbk,FSX,Stock,,,Germany,DE,ID1000117807,Bank Sinarmas Tbk.,stocks,FSX,XFRA,F,Common Stock,BBG001D96ZG2,,
08T,Tourmaline Oil Corp.,FSX,Stock,,,Germany,DE,CA89156V1067,,stocks,FSX,XFRA,F,Common Stock,BBG0019M4004,,
096,HubSpot Inc,XSTU,Stock,,,Germany,DE,US4435731009,"HubSpot, Inc.",stocks,XSTU,XSTU,STU,Common Stock,BBG0078X8HW2,529900BLNVEW0MVKJB37,
096,HubSpot Inc,FSX,Stock,,,Germany,DE,US4435731009,"HubSpot, Inc.",stocks,FSX,XFRA,F,Common Stock,BBG0078X8HW2,529900BLNVEW0MVKJB37,
09B,Lastminute.com NV,FSX,Stock,,,Germany,DE,NL0010733960,lastminute.com N.V.,stocks,FSX,XFRA,F,Common Stock,BBG006BKLJH6,724500GXHPNL7D2NNF08,
0A1,PT ABM Investama Tbk,FSX,Stock,,,Germany,DE,ID1000121502,Abm Investama Tbk PT,stocks,FSX,XFRA,F,Common Stock,BBG003TQX8Y3,,
0A3,NEPI Rockcastle N.V.,FSX,Stock,,,Germany,DE,NL0015000RT3,Nepi Rockcastle N.V.,stocks,FSX,XFRA,F,Common Stock,BBG00LY0BYH0,549300FMWM53K9ULYT15,
0A7,PLANETEL SPA,FSX,Stock,,,Germany,DE,IT0005430951,Planetel S.p.A.,stocks,FSX,XFRA,F,Common Stock,BBG00YVHYQ71,81560082E75513E14437,
0AF,ODINWELL AB,FSX,Stock,,,Germany,DE,SE0015809967,Odinwell AB,stocks,FSX,XFRA,F,Common Stock,BBG011CJK8C8,549300IUT29336TTYG27,
0AK,Aramark Holdings,FSX,Stock,,,Germany,DE,US03852U1060,Aramark,stocks,FSX,XFRA,F,Common Stock,BBG005PGCN74,549300MR6PG2DWZUIL39,
0AK,Aramark,XSTU,Stock,,,Germany,DE,US03852U1060,,stocks,XSTU,XSTU,STU,Common Stock,BBG005PGCN74,549300MR6PG2DWZUIL39,
0AW,Air Water Inc,FSX,Stock,,,Germany,DE,JP3160670000,Air Water Inc.,stocks,FSX,XFRA,F,Common Stock,BBG000GJ13B0,,
0AZ,Jeudan A/S,FSX,Stock,,,Germany,DE,DK0061282464,,stocks,FSX,XFRA,F,Common Stock,BBG0109ZMGZ3,529900MI0WOKLZH7MS98,
0B0,CBo Territoria SA,FSX,Stock,,,Germany,DE,FR0010193979,,stocks,FSX,XFRA,F,Common Stock,BBG01G06YVV9,969500G118PJ7KZ4HQ90,
0B1,CCC Intelligent Solutions Holdings Inc.,FSX,Stock,,,Germany,DE,US12510Q1004,,stocks,FSX,XFRA,F,Common Stock,BBG01HN06ZV7,,
0B2,BAWAG Group AG,XSTU,Stock,,,Germany,DE,AT0000BAWAG2,,stocks,XSTU,XSTU,STU,Common Stock,BBG00HY7SZ01,529900S9YO2JHTIIDG38,
0B2,BAWAG Group AG,FSX,Stock,,,Germany,DE,AT0000BAWAG2,,stocks,FSX,XFRA,F,Common Stock,BBG00HY7SZ01,529900S9YO2JHTIIDG38,
0B3,Great Pacific Gold Corp.,FSX,Stock,,,Germany,DE,CA39115B1058,Great Pacific Gold Corp,stocks,FSX,XFRA,F,Common Stock,BBG00T65K7T9,,
0B51,Osisko Metals Inc,XSTU,Stock,,,Germany,DE,CA6882741094,Osisko Metals Incorporated,stocks,XSTU,XSTU,STU,Common Stock,BBG000KSQJP8,,
0B51,Osisko Metals Incorporated,FSX,Stock,,,Germany,DE,CA6882741094,,stocks,FSX,XFRA,F,Common Stock,BBG000KSQJP8,,
0B8,Basler Kantonalbank,XSTU,Stock,,,Germany,DE,CH0009236461,Basler Kantonalbank Partizipsch,stocks,XSTU,XSTU,STU,Common Stock,BBG00195NKP9,HV5W8PGLJ127N2SFSM23,
0B8,Basler Kantonalbank,FSX,Stock,,,Germany,DE,CH0009236461,Basler Kantonalbank Partizipsch,stocks,FSX,XFRA,F,Common Stock,BBG00195NKP9,HV5W8PGLJ127N2SFSM23,
0BE,DOVRE GROUP OYJ,FSX,Stock,,,Germany,DE,FI0009008098,Dovre Group Plc,stocks,FSX,XFRA,F,Common Stock,BBG00YHXWZL8,,
0BK,MITSUBISHI STEEL MFG,FSX,Stock,,,Germany,DE,JP3900800008,Mitsubishi Steel Manufacturing Co. Ltd.,stocks,FSX,XFRA,F,Common Stock,BBG019KMQ054,353800SXO4E2ZXOH5H95,
0BO,"Jiangsu Hengrui Pharmaceuticals Co.,Ltd",FSX,Stock,,,Germany,DE,CNE100006XS6,"Jiangsu Hengrui Pharmaceuticals Co., Ltd.",stocks,FSX,XFRA,F,Common Stock,BBG01V87HLB9,,
0BS,BAPCOR LTD.,FSX,Stock,,,Germany,DE,AU000000BAP9,Bapcor Limited,stocks,FSX,XFRA,F,Common Stock,BBG006DY9NQ9,,
0BT1,BACTECH ENVIRONMENT.CORP.,FSX,Stock,,,Germany,DE,CA0704902067,Bactech Environmental Corp.,stocks,FSX,XFRA,F,Common Stock,BBG001P1BBL7,,
0BX,Bright Smart Securities & Commodities Group Limited,FSX,Stock,,,Germany,DE,KYG1644A1004,,stocks,FSX,XFRA,F,Common Stock,BBG0015GJS13,,
0C0,MustGrow Biologics Corp.,FSX,Stock,,,Germany,DE,CA62822A1030,,stocks,FSX,XFRA,F,Common Stock,BBG00QFVPJS8,,
0C2,Chubu Electric Power Company Incorporated,FSX,Stock,,,Germany,DE,JP3526600006,"Chubu Electric Power Company, Inc.",stocks,FSX,XFRA,F,Common Stock,BBG000GJ1DJ0,529900A76GOP0PGNHT63,
0C2,Chubu Electric Power Co Inc,XSTU,Stock,,,Germany,DE,JP3526600006,"Chubu Electric Power Company, Inc.",stocks,XSTU,XSTU,STU,Common Stock,BBG000GJ1DJ0,529900A76GOP0PGNHT63,
0C6,CarGurus Inc,FSX,Stock,,,Germany,DE,US1417881091,"CarGurus, Inc.",stocks,FSX,XFRA,F,Common Stock,BBG00HYRV9H3,54930027BKQN6B7X7G78,
0C6,CarGurus Inc,XSTU,Stock,,,Germany,DE,US1417881091,"CarGurus, Inc.",stocks,XSTU,XSTU,STU,Common Stock,BBG00HYRV9H3,54930027BKQN6B7X7G78,
0CF,ORGANOCLICK AB,FSX,Stock,,,Germany,DE,SE0006510335,Organoclick AB,stocks,FSX,XFRA,F,Common Stock,BBG00YHXXRT7,5299000WG2VIADH5VE54,
0CG,Chegg Inc,FSX,Stock,,,Germany,DE,US1630921096,Chegg Inc.,stocks,FSX,XFRA,F,Common Stock,BBG005KN3SP3,549300AKX7O8JG0O3G77,
0CG,Chegg Inc,XSTU,Stock,,,Germany,DE,US1630921096,Chegg Inc.,stocks,XSTU,XSTU,STU,Common Stock,BBG005KN3SP3,549300AKX7O8JG0O3G77,
0CI,China Cinda Asset Management Co Ltd,XSTU,Stock,,,Germany,DE,CNE100001QS1,China Cinda Asset Management Co. Ltd.,stocks,XSTU,XSTU,STU,Common Stock,BBG005P37M71,,
0CI,"China Cinda Asset Management Co., Ltd.",FSX,Stock,,,Germany,DE,CNE100001QS1,China Cinda Asset Management Co. Ltd.,stocks,FSX,XFRA,F,Common Stock,BBG005P37M71,,
0CKA,CIG PANNONIA LIFE INSURA.,FSX,Stock,,,Germany,DE,HU0000180112,CIG Pannonia Life Insurance Plc,stocks,FSX,XFRA,F,Common Stock,BBG0018VDK56,,
0CL,Cloetta AB (publ),FSX,Stock,,,Germany,DE,SE0002626861,Cloetta AB Class B shares,stocks,FSX,XFRA,F,Common Stock,BBG000BS7DR0,549300CSLHPO6Y1AZN37,
0CM,CASA MINERALS INC. NEW,FSX,Stock,,,Germany,DE,CA14712X1078,Casa Minerals Inc.,stocks,FSX,XFRA,F,Common Stock,BBG00MND9HS0,,
0CP1,PT Charoen Pokphand Indonesia Tbk,FSX,Stock,,,Germany,DE,ID1000117708,Charoen Pokphand Indonesia Tbk.,stocks,FSX,XFRA,F,Common Stock,BBG000CMVGC4,,
0CT,Card Factory PLC,FSX,Stock,,,Germany,DE,GB00BLY2F708,Card Factory plc,stocks,FSX,XFRA,F,Common Stock,BBG006JDBPN4,213800TTSOPFVCKPFQ11,
0CT,Card Factory PLC,XSTU,Stock,,,Germany,DE,GB00BLY2F708,Card Factory plc,stocks,XSTU,XSTU,STU,Common Stock,BBG006JDBPN4,213800TTSOPFVCKPFQ11,
0CVM,Metallis Resources Inc,FSX,Stock,,,Germany,DE,CA59125R1064,Metallis Resources Inc.,stocks,FSX,XFRA,F,Common Stock,BBG00J2CTDD5,,
0CVM,Metallis Resources Inc,XSTU,Stock,,,Germany,DE,CA59125R1064,Metallis Resources Inc.,stocks,XSTU,XSTU,STU,Common Stock,BBG00J2CTDD5,,
0CY,MASI AGRICOLA S.P.A.,FSX,Stock,,,Germany,DE,IT0004125677,Masi Agricola S.p.A.,stocks,FSX,XFRA,F,Common Stock,BBG00Z845T42,815600CB93311F9F2A51,
0DA,Dorian LPG Ltd,FSX,Stock,,,Germany,DE,MHY2106R1100,Dorian LPG Ltd.,stocks,FSX,XFRA,F,Common Stock,BBG006H4DH34,549300WP1W2WGMC7F395,
0DH,PT Darma Henwa Tbk,FSX,Stock,,,Germany,DE,ID1000107303,Darma Henwa Tbk,stocks,FSX,XFRA,F,Common Stock,BBG000RFVKP0,,
0DI,LCI Industries,FSX,Stock,,,Germany,DE,US50189K1034,LCI Industries Inc.,stocks,FSX,XFRA,F,Common Stock,BBG0076J6HN7,549300E1B98YNJ1WIQ04,
0DPS,DEXUS,FSX,Stock,,,Germany,DE,AU000000DXS1,Dexus,stocks,FSX,XFRA,F,Common Stock,BBG011N6Q794,,
0E6,Scandium International Mining Corp,XSTU,Stock,,,Germany,DE,CA80600L1094,Scandium International Mining Corp.,stocks,XSTU,XSTU,STU,Common Stock,BBG001B23CX4,,
0E6,Scandium International Mining Corp,FSX,Stock,,,Germany,DE,CA80600L1094,Scandium International Mining Corp.,stocks,FSX,XFRA,F,Common Stock,BBG001B23CX4,,
0EC,Everbright Securities Company Limited,FSX,Stock,,,Germany,DE,CNE1000029M4,"Everbright Securities Co., Ltd.",stocks,FSX,XFRA,F,Common Stock,BBG00DLZ0FM2,,
0ED,PROSPECT RIDGE RESOURCES,FSX,Stock,,,Germany,DE,CA74358Q1054,Prospect Ridge Resources Corp.,stocks,FSX,XFRA,F,Common Stock,BBG013GLBL09,,
0EF,e.l.f. Beauty Inc,FSX,Stock,,,Germany,DE,US26856L1035,Elf Beauty Inc.,stocks,FSX,XFRA,F,Common Stock,BBG00DWSHP64,549300U2K9TCON25C029,
0EF,e.l.f. Beauty Inc,XSTU,Stock,,,Germany,DE,US26856L1035,Elf Beauty Inc.,stocks,XSTU,XSTU,STU,Common Stock,BBG00DWSHP64,549300U2K9TCON25C029,
0ET,Esperion Therapeutics Inc,XSTU,Stock,,,Germany,DE,US29664W1053,Esperion Therapeutics Inc.,stocks,XSTU,XSTU,STU,Common Stock,,549300OFU56UKEWVUS92,
0ET,Esperion Therapeutics Inc,FSX,Stock,,,Germany,DE,US29664W1053,Esperion Therapeutics Inc.,stocks,FSX,XFRA,F,Common Stock,,549300OFU56UKEWVUS92,
0EU,RELIANCE WORLDWIDE CORP.,FSX,Stock,,,Germany,DE,AU000000RWC7,Reliance Worldwide Corporation Limited,stocks,FSX,XFRA,F,Common Stock,BBG00CTDBNS0,,
0FA,Farmland Partners Inc,XSTU,Stock,,,Germany,DE,US31154R1095,Farmland Partners Inc.,stocks,XSTU,XSTU,STU,Common Stock,BBG00DJ8Z6L8,549300LB188CHPZ4IL37,
0FA,Farmland Partners Inc,FSX,Stock,,,Germany,DE,US31154R1095,Farmland Partners Inc.,stocks,FSX,XFRA,F,Common Stock,BBG00DJ8Z6L8,549300LB188CHPZ4IL37,
0FF,2020 Bulkers Ltd.,FSX,Stock,,,Germany,DE,BMG9156K1018,,stocks,FSX,XFRA,F,Common Stock,BBG00PQ6MH64,549300402C8KQEW78U64,
0FJ,FIT Hon Teng Limited,FSX,Stock,,,Germany,DE,KYG3R83K1037,FIT Hon Teng Ltd.,stocks,FSX,XFRA,F,Common Stock,BBG00H5N9XQ6,3003001IDFNIKMGLFJ67,
0FJ,FIT Hon Teng Ltd,XSTU,Stock,,,Germany,DE,KYG3R83K1037,FIT Hon Teng Ltd.,stocks,XSTU,XSTU,STU,Common Stock,BBG00H5N9XQ6,3003001IDFNIKMGLFJ67,
0FK,Asiamet Resources Ltd,FSX,Stock,,,Germany,DE,BM04521V1038,Asiamet Resources Ltd.,stocks,FSX,XFRA,F,Common Stock,BBG0019PK544,213800PWJMT1NG28TA88,
0FR,AURORA LABS LTD.,FSX,Stock,,,Germany,DE,AU000000A3D7,Aurora Labs Limited,stocks,FSX,XFRA,F,Common Stock,BBG00FQRD2T8,,
0FS0,Waratah Minerals Limited,FSX,Stock,,,Germany,DE,AU0000317471,,stocks,FSX,XFRA,F,Common Stock,BBG00FQLDG29,,
0FU0,Morocco Strategic Minerals Corporation,FSX,Stock,,,Germany,DE,CA6179311007,,stocks,FSX,XFRA,F,Common Stock,BBG00XMLDMT2,,
0FV,LuxExperience B.V.,FSX,Stock,,,Germany,DE,US55406W1036,Luxexperience B.V.,stocks,FSX,XFRA,F,Common Stock,BBG00Z16QYY7,,
0FY,Equillium Inc,FSX,Stock,,,Germany,DE,US29446K1060,"Equillium, Inc.",stocks,FSX,XFRA,F,Common Stock,BBG00M8SBZV7,549300OC7SSPSNNGHE64,
0G4,BIOCERES CROP SOL.,FSX,Stock,,,Germany,DE,KYG1117K1141,Bioceres Crop Solutions Corp.,stocks,FSX,XFRA,F,Common Stock,BBG011XXZB40,,
0GA,Predilife SA,FSX,Stock,,,Germany,DE,FR0010169920,Predilife S.A.,stocks,FSX,XFRA,F,Common Stock,BBG01S8FT977,9695006IK5NBKHQU9116,
0GB,GB Group PLC,XSTU,Stock,,,Germany,DE,GB0006870611,GB Group plc,stocks,XSTU,XSTU,STU,Common Stock,BBG00LV0FCN0,213800RBAFZIBCV7XR29,
0GB,GB Group plc,FSX,Stock,,,Germany,DE,GB0006870611,,stocks,FSX,XFRA,F,Common Stock,BBG00LV0FCN0,213800RBAFZIBCV7XR29,
0GC0,RIDGELINE MINERALS CORP.,FSX,Stock,,,Germany,DE,CA7660871004,Ridgeline Minerals Corp.,stocks,FSX,XFRA,F,Common Stock,BBG00YQ0XKT4,,
0GE,RVRC HOLDING AB,FSX,Stock,,,Germany,DE,SE0015962485,RVRC Holding AB (publ),stocks,FSX,XFRA,F,Common Stock,BBG011J0HVS8,549300YU7003VHQV3J57,
0GF,GRAPHENE MANUFACT.GROUP,FSX,Stock,,,Germany,DE,AU0000139990,Graphene Manufacturing Group Ltd.,stocks,FSX,XFRA,F,Common Stock,BBG011WSYB61,,
0GI0,HELIA GROUP LTD.,FSX,Stock,,,Germany,DE,AU0000251498,Helia Group Limited,stocks,FSX,XFRA,F,Common Stock,BBG006JS6Y49,,
0GP,LEVIATHAN METALS CORP.,FSX,Stock,,,Germany,DE,CA5273691025,Leviathan Metals Corp.,stocks,FSX,XFRA,F,Common Stock,BBG00Z848YG5,,
0GS,Guidewire Software Inc,XSTU,Stock,,,Germany,DE,US40171V1008,GUIDEWIRE SOFTWARE INC,stocks,XSTU,XSTU,STU,Common Stock,BBG0046M0D34,549300WXSG0J8IXZCK32,
0GS,Guidewire Software Inc,FSX,Stock,,,Germany,DE,US40171V1008,GUIDEWIRE SOFTWARE INC,stocks,FSX,XFRA,F,Common Stock,BBG0046M0D34,549300WXSG0J8IXZCK32,
0H2,Maxell Holdings Ltd,FSX,Stock,,,Germany,DE,JP3791800000,Maxell Holdings Ltd.,stocks,FSX,XFRA,F,Common Stock,BBG0065Z4RG2,,
0H5,HCI Group Inc,FSX,Stock,,,Germany,DE,US40416E1038,"HCI Group, Inc.",stocks,FSX,XFRA,F,Common Stock,BBG005JS55J9,549300CZF7EZJH0MPH74,
0H8A,Clara Resources Australia Ltd,FSX,Stock,,,Germany,DE,AU0000249831,Clara Resources Australia Limited,stocks,FSX,XFRA,F,Common Stock,BBG01NPPV876,,
0H9,Seibu Holdings Inc,XSTU,Stock,,,Germany,DE,JP3417200007,Seibu Holdings Inc.,stocks,XSTU,XSTU,STU,Common Stock,BBG006D8DM92,,
0H9,Seibu Holdings Inc,FSX,Stock,,,Germany,DE,JP3417200007,Seibu Holdings Inc.,stocks,FSX,XFRA,F,Common Stock,BBG006D8DM92,,
0HE1,Aya Gold & Silver Inc,FSX,Stock,,,Germany,DE,CA05466C1095,Aya Gold & Silver Inc.,stocks,FSX,XFRA,F,Common Stock,BBG0014V19N8,,
0HG,HIAG Immobilien Holding AG,FSX,Stock,,,Germany,DE,CH0239518779,,stocks,FSX,XFRA,F,Common Stock,BBG006H112H1,549300TU2XXQ3TU4KJ11,
0HV,Envista Holdings Corporation,FSX,Stock,,,Germany,DE,US29415F1049,,stocks,FSX,XFRA,F,Common Stock,BBG00Q9B5CC3,549300BX623VURJZ5269,
0HY,"Mokingran Jewellery Group Co., Ltd.",FSX,Stock,,,Germany,DE,CNE100006NX7,Mokingran Jewellery Group Co. Ltd.,stocks,FSX,XFRA,F,Common Stock,BBG01S857928,,
0I10,Fortis Frontier PLC,FSX,Stock,,,Germany,DE,GB00BN7K5L93,Fortis Frontier plc,stocks,FSX,XFRA,F,Common Stock,BBG00ZHZVN10,213800RBHY6LZDG13168,
0I6,Banca IFIS,FSX,Stock,,,Germany,DE,IT0003188064,Banca Ifis SpA,stocks,FSX,XFRA,F,Common Stock,BBG0085XP7H3,8156005420362AE59184,
0I6,Banca Ifis,XSTU,Stock,,,Germany,DE,IT0003188064,Banca Ifis SpA,stocks,XSTU,XSTU,STU,Common Stock,BBG0085XP7H3,8156005420362AE59184,
0IK,Raspberry PI Holdings plc,FSX,Stock,,,Germany,DE,GB00BS3DYQ52,Raspberry Pi Holdings plc,stocks,FSX,XFRA,F,Common Stock,BBG01NB2FWN9,984500F5FB0E4FEBED17,
0IU,US Critical Metals Corp.,FSX,Stock,,,Germany,DE,CA90366H4089,,stocks,FSX,XFRA,F,Common Stock,BBG0192X52C1,,
0JA,JAPAN AIRPORT TER.,FSX,Stock,,,Germany,DE,JP3699400002,"Japan Airport Terminal Co., Ltd.",stocks,FSX,XFRA,F,Common Stock,BBG006XL7684,353800W9WEQSGUY2EO26,
0JM,PT Jasa Marga (Persero) Tbk,FSX,Stock,,,Germany,DE,ID1000108103,Jasa Marga (Persero) Tbk PT,stocks,FSX,XFRA,F,Common Stock,BBG000QGLTV4,,
0JV0,"iBio, Inc.",FSX,Stock,,,Germany,DE,US4510337086,,stocks,FSX,XFRA,F,Common Stock,BBG0014W6MT6,529900EW4RXUITGKUT34,
0JW,JELD-WEN Holding Inc,FSX,Stock,,,Germany,DE,US47580P1030,"Jeld-Wen Holding, Inc.",stocks,FSX,XFRA,F,Common Stock,BBG00FWTH339,529900AXX7CT9GZSCS30,
0JX,STADIO HOLDINGS LTD,FSX,Stock,,,Germany,DE,ZAE000248662,Stadio Holdings Ltd.,stocks,FSX,XFRA,F,Common Stock,BBG00ZGWZQ71,3789007C8FB26515D966,
0K1,Kureha Corporation,FSX,Stock,,,Germany,DE,JP3271600003,,stocks,FSX,XFRA,F,Common Stock,BBG000GF53H8,,
0K6,Wawel S.A.,FSX,Stock,,,Germany,DE,PLWAWEL00013,,stocks,FSX,XFRA,F,Common Stock,BBG00ZVWB3G1,259400S70PB8Z4C5F587,
0K91,Quantum BioPharma Ltd.,FSX,Stock,,,Germany,DE,CA74764Y2050,,stocks,FSX,XFRA,F,Common Stock,BBG00LPDYRH2,,
0KD,Kornit Digital Ltd,FSX,Stock,,,Germany,DE,IL0011216723,Kornit Digital Ltd.,stocks,FSX,XFRA,F,Common Stock,BBG008H2LGL7,,
0KD,Kornit Digital Ltd,XSTU,Stock,,,Germany,DE,IL0011216723,Kornit Digital Ltd.,stocks,XSTU,XSTU,STU,Common Stock,BBG008H2LGL7,,
0KE,Kernel Holding SA,FSX,Stock,,,Germany,DE,LU0327357389,Kernel Holding S.A.,stocks,FSX,XFRA,F,Common Stock,BBG00328M0H0,,
0L5,Lamb Weston Holdings Inc,XSTU,Stock,,,Germany,DE,US5132721045,"Lamb Weston Holdings, Inc.",stocks,XSTU,XSTU,STU,Common Stock,BBG00F5S2DQ0,5493005SMYID1D2OY946,
0L5,Lamb Weston Holdings Inc,FSX,Stock,,,Germany,DE,US5132721045,"Lamb Weston Holdings, Inc.",stocks,FSX,XFRA,F,Common Stock,BBG00F5S2DQ0,5493005SMYID1D2OY946,
0L8,Lantheus Holdings Inc,XSTU,Stock,,,Germany,DE,US5165441032,"Lantheus Holdings, Inc.",stocks,XSTU,XSTU,STU,Common Stock,BBG006WYNDB0,5299005HUB5IOJGO7S39,
0L8,Lantheus Holdings Inc,FSX,Stock,,,Germany,DE,US5165441032,"Lantheus Holdings, Inc.",stocks,FSX,XFRA,F,Common Stock,BBG006WYNDB0,5299005HUB5IOJGO7S39,
0LT,Leoch International Technology Limited,FSX,Stock,,,Germany,DE,KYG546541015,Leoch International Technology Ltd.,stocks,FSX,XFRA,F,Common Stock,BBG00191RP00,875500XS4ILCA7TNKD16,
0LW0,Neovacs S.A.,FSX,Stock,,,Germany,DE,FR0014010856,,stocks,FSX,XFRA,F,Common Stock,BBG0089KF9X6,9695001J9GMM5XYK6482,
0LZ,Yellow Cake plc,FSX,Stock,,,Germany,DE,JE00BF50RG45,Yellow Cake Plc,stocks,FSX,XFRA,F,Common Stock,BBG00PWZ3NC4,213800CVMYUGOA9EZY95,
0LZ,Yellow Cake plc,Munich,Stock,,,Germany,DE,JE00BF50RG45,Yellow Cake Plc,stocks,Munich,XMUN,MU,Common Stock,BBG00PWZ3NC4,213800CVMYUGOA9EZY95,
0M1,Southern Energy Corp.,FSX,Stock,,,Germany,DE,CA8428133059,Southern Energy Corp,stocks,FSX,XFRA,F,Common Stock,BBG0147QPHF4,,
0M5,Bill.com Holdings Inc,FSX,Stock,,,Germany,DE,US0900431000,Bill Holdings Inc.,stocks,FSX,XFRA,F,Common Stock,BBG00R3R2Y73,549300IBF9VZZIGOZW63,
0M7,COFCO Joycome Foods Limited,FSX,Stock,,,Germany,DE,KYG226921008,Cofco Joycome Foods Ltd,stocks,FSX,XFRA,F,Common Stock,BBG00F5DXR33,,
0M9,FINEOS Corporation Holdings plc,FSX,Stock,,,Germany,DE,AU0000054322,Fineos Corporation Holdings plc,stocks,FSX,XFRA,F,Common Stock,BBG01J1XYPF4,635400CWRFKJPRCGMF73,
0MD,SQUIRREL MEDIA S.A.,FSX,Stock,,,Germany,DE,ES0183304080,"Squirrel Media, S.A.",stocks,FSX,XFRA,F,Common Stock,BBG000KB2QV8,959800NZ03Z4U0519L24,
0ME,Twist Bioscience Corp,XSTU,Stock,,,Germany,DE,US90184D1000,Twist Bioscience Corporation,stocks,XSTU,XSTU,STU,Common Stock,BBG00MF26YK7,549300T23BL59LCOH584,
0ME,Twist Bioscience Corp,FSX,Stock,,,Germany,DE,US90184D1000,Twist Bioscience Corporation,stocks,FSX,XFRA,F,Common Stock,BBG00MF26YK7,549300T23BL59LCOH584,
0MLA,TORRENT CAPITAL LTD.,FSX,Stock,,,Germany,DE,CA89141P1071,Torrent Capital Ltd.,stocks,FSX,XFRA,F,Common Stock,BBG0019PK6Q8,,
0MO,DMG Mori Co. Ltd,FSX,Stock,,,Germany,DE,JP3924800000,"DMG Mori Co., Ltd.",stocks,FSX,XFRA,F,Common Stock,BBG004BWK835,353800P4I3FIXTQV2E13,
0MO,Dmg Mori Co Ltd,XSTU,Stock,,,Germany,DE,JP3924800000,"DMG Mori Co., Ltd.",stocks,XSTU,XSTU,STU,Common Stock,BBG004BWK835,353800P4I3FIXTQV2E13,
0MS,First Advantage Corp.,FSX,Stock,,,Germany,DE,US31846B1089,First Advantage Corporation,stocks,FSX,XFRA,F,Common Stock,BBG011MFCSN8,,
