campaign,listing_key,ticker,exchange,asset_type,name,isin,residual_type,severity,cluster_size,evidence_source,decision,review_priority,verification_evidence_required,recommended_next_source,source_gate
C4_identity_residual_burn_down,SIX::AJEUAS|LSE::UC48|XETRA::UIQI,AJEUAS|UC48|UIQI,LSE|SIX|XETRA,ETF,UBS (Irl) Fund Solutions plc - MSCI AC Asia Ex Japan SF UCITS ETF (USD) A-acc|UBS (Irl) Fund Solutions plc - MSCI AC Asia Ex Japan SF UCITS ETF (USD) A-acc EUR|UBSs plc - MSCI AC Asia Ex Japan SF UCITS USD A-acc,IE00B7WK2W23,umbrella_isin_three_or_more_distinct_names,high,3,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,LSE::VUKE|SIX::VUKE|XETRA::VUKE,VUKE,LSE|SIX|XETRA,ETF,Vanguard FTSE 100 UCITS ETF|Vanguard FTSE 100 UCITS ETF CHF|Vanguard FTSE 100 UCITS GBP Inc,IE00B810Q511,umbrella_isin_three_or_more_distinct_names,high,3,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,XETRA::EUN0|LSE::IMV|LSE::IMVU|LSE::MVEU|SIX::MVEU,EUN0|IMV|IMVU|MVEU,LSE|SIX|XETRA,ETF,iShares Edge MSCI Europe Min Volatility UCITS|iShares Edge MSCI Europe Minimum Volatility UCITS ETF EUR (Acc)|iShares Edge MSCI Europe Minimum Volatility UCITS ETF EUR (Acc) CHF|iShares Edge MSCI Europe Minimum Volatility UCITS ETF EUR (Acc) EUR|iShares Edge MSCI Europe Minimum Volatility UCITS ETF EUR (Acc) USD,IE00B86MWN23,umbrella_isin_three_or_more_distinct_names,high,5,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,XETRA::IQQ0|FSX::IQQ0|LSE::MINV|LSE::MVOL|SIX::MVOL,IQQ0|MINV|MVOL,FSX|LSE|SIX|XETRA,ETF,iShares Edge MSCI World Minimum Volatility UCITS|iShares Edge MSCI World Minimum Volatility UCITS ETF|iShares Edge MSCI World Minimum Volatility UCITS ETF USD (Acc) CHF|iShares Edge MSCI World Minimum Volatility UCITS ETF USD (Acc) EUR|iShares VI Public Limited Company - iShares Edge MSCI World Minimum Volatility UCITS ETF,IE00B8FHGS14,umbrella_isin_three_or_more_distinct_names,high,5,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,XETRA::VGWD|LSE::VHYD|LSE::VHYL|AMS::VHYL|SIX::VHYL,VGWD|VHYD|VHYL,AMS|LSE|SIX|XETRA,ETF,Vanguard FTSE All-World High Dividend Yield UCITS ETF USD Distributing|Vanguard FTSE All-World High Dividend Yield UCITS ETF USD Distributing CHF|Vanguard FTSE All-World High Dividend Yield UCITS ETF USD Distributing EUR|Vanguard FTSE All-World High Dividend Yield UCITS USD,IE00B8GKDB10,umbrella_isin_three_or_more_distinct_names,high,5,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,SIX::EMLV|LSE::EMMV|LSE::EMV|XETRA::EUNZ,EMLV|EMMV|EMV|EUNZ,LSE|SIX|XETRA,ETF,iShares Edge MSCI EM Minimum Volatility UCITS ETF|iShares Edge MSCI EM Minimum Volatility UCITS ETF USD (Acc) CHF|iShares Edge MSCI EM Minimum Volatility UCITS ETF USD (Acc) EUR|iShares VI Public Limited Company - iShares Edge MSCI EM Minimum Volatility UCITS ETF,IE00B8KGV557,umbrella_isin_three_or_more_distinct_names,high,4,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,FSX::0PT|XSTU::0PT|LSE::0Y3M|NASDAQ::PRTA,0PT|0Y3M|PRTA,FSX|LSE|NASDAQ|XSTU,Stock,Prothena Corp PLC|Prothena Corp. PLC|Prothena Corporation plc,IE00B91XRN20,umbrella_isin_three_or_more_distinct_names,high,4,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,LSE::VEUD|LSE::VEUR|AMS::VEUR|SIX::VEUR|OTC::VFDEF|XETRA::VGEU,VEUD|VEUR|VFDEF|VGEU,AMS|LSE|OTC|SIX|XETRA,ETF,Vanguard FTSE Developed Europe UCITS|Vanguard FTSE Developed Europe UCITS ETF (EUR) Distributing|Vanguard FTSE Developed Europe UCITS ETF CHF,IE00B945VV12,umbrella_isin_three_or_more_distinct_names,high,6,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,LSE::VDJP|LSE::VJPN|AMS::VJPN|SIX::VJPN|XETRA::VJPN,VDJP|VJPN,AMS|LSE|SIX|XETRA,ETF,Vanguard FTSE Japan UCITS|Vanguard FTSE Japan UCITS ETF USD Distributing|Vanguard FTSE Japan UCITS ETF USD Distributing CHF,IE00B95PGT31,umbrella_isin_three_or_more_distinct_names,high,5,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,LSE::GBDV|LSE::GLDV|SIX::GLDV|XETRA::ZPRG,GBDV|GLDV|ZPRG,LSE|SIX|XETRA,ETF,SPDR S&P Global Dividend Aristocrats UCITS|SPDR® S&P Global Dividend Aristocrats UCITS ETF CHF|SSgA SPDR ETFs Europe I Public Limited Company - SPDR S&P Global Dividend Aristocrats UCITS ETF,IE00B9CQXS71,umbrella_isin_three_or_more_distinct_names,high,4,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,LSE::VAPX|AMS::VAPX|SIX::VAPX|LSE::VDPX|XETRA::VGEJ,VAPX|VDPX|VGEJ,AMS|LSE|SIX|XETRA,ETF,Vanguard FTSE Developed Asia Pacific ex Japan UCITS|Vanguard FTSE Developed Asia Pacific ex Japan UCITS ETF USD Distributing CHF|Vanguard FTSE Developed Asia Pacific ex Japan UCITS ETF USD Distributing EUR,IE00B9F5YL18,umbrella_isin_three_or_more_distinct_names,high,5,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,XETRA::H411|LSE::HMAD|LSE::HMAF|SIX::HMAF,H411|HMAD|HMAF,LSE|SIX|XETRA,ETF,HSBC ETFs Public Limited Company - HSBC MSCI AC Far East ex Japan UCITS ETF|HSBC MSCI AC FAR EAST ex JAPAN UCITS ETF|HSBC MSCI AC FAR EAST ex JAPAN UCITS ETF USD,IE00BBQ2W338,umbrella_isin_three_or_more_distinct_names,high,4,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,XETRA::SYBW|LSE::TRS3|SIX::TRS3|LSE::TSY3,SYBW|TRS3|TSY3,LSE|SIX|XETRA,ETF,SPDR Barclays 1-3 US Treasury Bond UCITS|SPDR® Bloomberg 1-3 Year U.S. Treasury Bond UCITS ETF CHF|SPDR® Bloomberg 1-3 Year U.S. Treasury Bond UCITS ETF EUR,IE00BC7GZJ81,umbrella_isin_three_or_more_distinct_names,high,4,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,LSE::SEUC|SIX::SEUC|XETRA::SYBD,SEUC|SYBD,LSE|SIX|XETRA,ETF,SPDR® Bloomberg 0-3 Year Euro Corporate Bond UCITS ETF|SPDR® Bloomberg 0-3 Year Euro Corporate Bond UCITS ETF CHF|SPDR® Bloomberg 0-3 Year Euro Corporate Bond UCITS ETF EUR,IE00BC7GZW19,umbrella_isin_three_or_more_distinct_names,high,3,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,LSE::SUSC|SIX::SUSC|LSE::SUSD|XETRA::SYBF,SUSC|SUSD|SYBF,LSE|SIX|XETRA,ETF,SPDR Barclays 0-3 Year US Corporate Bond UCITS|SPDR® Bloomberg 0-3 Year U.S. Corporate Bond UCITS ETF CHF|SSgA SPDR ETFs Europe I plc - SPDR Barclays 0-3 Year U.S. Corporate Bond UCITS ETF,IE00BC7GZX26,umbrella_isin_three_or_more_distinct_names,high,4,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,LSE::WDSC|LSE::WOSC|SIX::WOSC|XETRA::ZPRS|FSX::ZPRS,WDSC|WOSC|ZPRS,FSX|LSE|SIX|XETRA,ETF,SPDR MSCI World Small Cap UCITS|SPDR® MSCI World Small Cap UCITS ETF CHF|SSgA SPDR ETFs Europe II Public Limited Company - SPDR MSCI World Small Cap UCITS ETF,IE00BCBJG560,umbrella_isin_three_or_more_distinct_names,high,5,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,LSE::XSEN|LSE::XUEN|SIX::XUEN,XSEN|XUEN,LSE|SIX,ETF,Xtrackers MSCI USA Energy UCITS ETF 1D|Xtrackers MSCI USA Energy UCITS ETF 1D CHF|db x-trackers MSCI USA Energy UCITS DR,IE00BCHWNS19,umbrella_isin_three_or_more_distinct_names,high,3,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,XETRA::IS3K|OTC::ISDDF|LSE::SDHG|LSE::SDHY|AMS::SDHY|SIX::SDHY,IS3K|ISDDF|SDHG|SDHY,AMS|LSE|OTC|SIX|XETRA,ETF,iShares $ Short Duration High Yield Corp Bond UCITS ETF USD (Dist)|iShares $ Short Duration High Yield Corp Bond UCITS ETF USD (Dist) CHF|iShares IV Public Limited Company - iShares $ Short Duration High Yield Corporate Bond UCITS ETF,IE00BCRY6003,umbrella_isin_three_or_more_distinct_names,high,6,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,LSE::ERND|AMS::ERND|SIX::ERND|LSE::ERNU|XETRA::IS3L|OTC::ISUUF,ERND|ERNU|IS3L|ISUUF,AMS|LSE|OTC|SIX|XETRA,ETF,iShares $ Ultrashort Bond UCITS ETF USD (Dist) CHF|iShares IV Public Limited Company - iShares $ Ultrashort Bond UCITS ETF|iShares USD Ultrashort Bond UCITS,IE00BCRY6227,umbrella_isin_three_or_more_distinct_names,high,6,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,LSE::ERN1|LSE::ERNE|AMS::ERNE|SIX::ERNE|XETRA::IS3M,ERN1|ERNE|IS3M,AMS|LSE|SIX|XETRA,ETF,iShares Euro Ultrashort Bond UCITS|iShares IV Public Limited Company - iShares Euro Ultrashort Bond UCITS ETF|iShares € Ultrashort Bond UCITS ETF EUR (Dist) CHF,IE00BCRY6557,umbrella_isin_three_or_more_distinct_names,high,5,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,LSE::FAHY|XETRA::FAHY|LSE::HYFA|Euronext::HYFA|SIX::HYFA,FAHY|HYFA,Euronext|LSE|SIX|XETRA,ETF,Invesco Global Funds Ireland plc - Invesco US High Yield Fallen Angels UCITS ETF|Invesco US High Yield Fallen Angels UCITS ETF|Invesco US High Yield Fallen Angels UCITS ETF USD,IE00BD0Q9673,umbrella_isin_three_or_more_distinct_names,high,5,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,LSE::IUQA|SIX::IUQA|LSE::IUQF|OTC::IUQFF|XETRA::QDVB,IUQA|IUQF|IUQFF|QDVB,LSE|OTC|SIX|XETRA,ETF,iShares Edge MSCI USA Quality Factor UCITS ETF USD (Acc)|iShares Edge MSCI USA Quality Factor UCITS ETF USD (Acc) USD|iShares IV Public Limited Company - iShares Edge MSCI USA Quality Factor UCITS ETF,IE00BD1F4L37,umbrella_isin_three_or_more_distinct_names,high,5,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,OTC::ISVUF|LSE::IUVF|LSE::IUVL|SIX::IUVL|XETRA::QDVI,ISVUF|IUVF|IUVL|QDVI,LSE|OTC|SIX|XETRA,ETF,iShares Edge MSCI USA Value Factor UCITS|iShares Edge MSCI USA Value Factor UCITS ETF USD (Acc)|iShares Edge MSCI USA Value Factor UCITS ETF USD (Acc) GBP|iShares Edge MSCI USA Value Factor UCITS ETF USD (Acc) USD|iShares IV Public Limited Company - iShares Edge MSCI USA Value Factor UCITS ETF,IE00BD1F4M44,umbrella_isin_three_or_more_distinct_names,high,5,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,OTC::IIQPF|LSE::IUMF|LSE::IUMO|SIX::IUMO|XETRA::QDVA,IIQPF|IUMF|IUMO|QDVA,LSE|OTC|SIX|XETRA,ETF,IShares Edge MSCI USA Momentum Factor ETF|iShares Edge MSCI USA Momentum Factor UCITS ETF USD (Acc)|iShares Edge MSCI USA Momentum Factor UCITS ETF USD (Acc) EUR|iShares Edge MSCI USA Momentum Factor UCITS ETF USD (Acc) GBP|iShares Edge MSCI USA Momentum Factor UCITS ETF USD (Acc) USD,IE00BD1F4N50,umbrella_isin_three_or_more_distinct_names,high,5,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,LSE::BNKS|OTC::BNKSF|XETRA::IUS2|FSX::IUS2,BNKS|BNKSF|IUS2,FSX|LSE|OTC|XETRA,ETF,ISHARES V Public Limited Company - S&P US Banks UCITS ETF|iShares S&P U.S. Banks ETF|iShares S&P U.S. Banks UCITS ETF,IE00BD3V0B10,umbrella_isin_three_or_more_distinct_names,high,4,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,LSE::EIMU|LSE::EMGU|XETRA::IBC3|OTC::IEMIF,EIMU|EMGU|IBC3|IEMIF,LSE|OTC|XETRA,ETF,iShares Core MSCI EM IMI UCITS ETF|iShares Core MSCI EM IMI UCITS ETF USD (Dist)|iShares Core MSCI EM IMI UCITS ETF USD (Dist) GBP|iShares Public Limited Company - iShares Core MSCI EM IMI UCITS ETF,IE00BD45KH83,umbrella_isin_three_or_more_distinct_names,high,4,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,XETRA::UETW|LSE::WRDA|SIX::WRDUSW|SIX::WRDUSW-USD,UETW|WRDA|WRDUSW|WRDUSW-USD,LSE|SIX|XETRA,ETF,UBS (IRL) ETF PLC UBSETF IRL MSCI WORLD ACC|UBS (Irl) ETF plc - MSCI World UCITS ETF (USD) A-acc|UBSETF MSCIWLD USDa,IE00BD4TXV59,umbrella_isin_three_or_more_distinct_names,high,4,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,FSX::318|XSTU::318|OTC::BKCYF|ATHEX::BOCHGR,318|BKCYF|BOCHGR,ATHEX|FSX|OTC|XSTU,Stock,BOCHGR|Bank Of Cyprus Holdings PCL|Bank of Cyprus Holdings PLC,IE00BD5B1Y92,umbrella_isin_three_or_more_distinct_names,high,4,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,AMS::QCLN|LSE::QCLN|XETRA::QCLN|LSE::QCLU,QCLN|QCLU,AMS|LSE|XETRA,ETF,First Trust Nasdaq Clean Edge Green Energy UCITS ETF|First Trust Nasdaq Clean Edge Green Energy UCITS ETF Acc|First Trust Nasdaq® Clean Edge® Green Energy UCITS ETF,IE00BDBRT036,umbrella_isin_three_or_more_distinct_names,high,4,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,LSE::VDUC|LSE::VUSC|SIX::VUSC|XETRA::VUSC,VDUC|VUSC,LSE|SIX|XETRA,ETF,Vanguard USD Corp 1-3 Year Bond UCITS ETF (USD) Distributing|Vanguard USD Corporate 1-3 year Bond UCITS ETF|Vanguard USD Corporate 1-3 year Bond UCITS ETF GBP,IE00BDD48R20,umbrella_isin_three_or_more_distinct_names,high,4,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,XETRA::IU5C|LSE::IUCM|SIX::IUCM|OTC::IVSPF,IU5C|IUCM|IVSPF,LSE|OTC|SIX|XETRA,ETF,Ishares V Plc - Ishares S&P 500 Communication Sector Ucits Etf|iShares S&P 500 Communication Sector UCITS ETF USD Acc|iShares S&P 500 Communication Sector UCITS ETF USD Acc USD,IE00BDDRF478,umbrella_isin_three_or_more_distinct_names,high,4,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,LSE::ITEK|Euronext::ITEK|SIX::ITEK|LSE::ITEP|XETRA::T3KE,ITEK|ITEP|T3KE,Euronext|LSE|SIX|XETRA,ETF,HAN-GINS Tech Megatrend Equal Weight UCITS ETF - Accumulating|HAN-GINS Tech Megatrend Equal Weight UCITS ETF - Accumulating CHF|HAN-GINS Tech Megatrend Equal Weight UCITS ETF - Accumulating EUR,IE00BDDRF700,umbrella_isin_three_or_more_distinct_names,high,5,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,LSE::DEMR|LSE::DEMS|XETRA::WTD8,DEMR|DEMS|WTD8,LSE|XETRA,ETF,WisdomTree Emerging Markets Equity Income UCITS Acc|WisdomTree Emerging Markets Equity Income UCITS ETF - Acc GBP|WisdomTree Issuer ICAV - WisdomTree Emerging Markets Equity Income UCITS ETF,IE00BDF12W49,umbrella_isin_three_or_more_distinct_names,high,3,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,LSE::GDIG|Euronext::GDIG|SIX::GDIG|LSE::GIGB|XETRA::WMIN,GDIG|GIGB|WMIN,Euronext|LSE|SIX|XETRA,ETF,VanEck Global Mining UCITS A|VanEck Global Mining UCITS ETF A USD CHF|VanEck S&P Global Mining UCITS ETF,IE00BDFBTQ78,umbrella_isin_three_or_more_distinct_names,high,5,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,OTC::ITIPF|XETRA::SXRH|LSE::TIP5|SIX::TIP5|LSE::TP05,ITIPF|SXRH|TIP5|TP05,LSE|OTC|SIX|XETRA,ETF,iShares $ TIPS 0-5 UCITS Dist Share Class|iShares $ TIPS 0-5 UCITS ETF USD (Dist) USD|iShares II Public Limited Company - iShares $ Tips 0-5 UCITS ETF,IE00BDQYWQ65,umbrella_isin_three_or_more_distinct_names,high,5,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
