campaign,listing_key,ticker,exchange,asset_type,current_name,official_or_feed_name,source_kind,evidence_source,decision,review_priority,confidence_reason,verification_evidence_required,recommended_next_source,source_gate
C2_name_freshness,,SLRX,US_LISTED,,Decoy Therapeutics Inc.,Decoy Therapeutics Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,LSE::FGEN,FGEN,US_LISTED,,"Kyntra Bio, Inc.",Kyntra Bio Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_scope_with_global_symbol_collision;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only comparison against official scoped exchange evidence; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,DGLY,US_LISTED,,"Kustom Entertainment, Inc.",Kustom Entertainment Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,WTMA,US_LISTED,,Evolution Metals & Technologies Corp. Common Stock,Evolution Metals & Technologies Corp,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,CYBN,US_LISTED,,Cybin Inc.,Cybin Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,TSXV::OMI,OMI,US_LISTED,,Accendra Health Inc,Accendra Health Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_scope_with_global_symbol_collision;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only comparison against official scoped exchange evidence; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,TSX::MOGO,MOGO,US_LISTED,,Orion Digital Corp.,Orion Digital Corp,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_scope_with_global_symbol_collision;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only comparison against official scoped exchange evidence; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,ABLLL,US_LISTED,,,Abacus Global Management Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P3,workflow_queue=document_no_dataset_match;review_bucket=no_dataset_match_for_source_scope;apply_eligibility=no_dataset_action_without_scope_mapping;verification_evidence_required=official_exchange_scope_mapping_or_ignore_as_external_non_dataset_event,official_exchange_scope_mapping_or_ignore_as_external_non_dataset_event,"Official exchange scope mapping, or document the event as outside the dataset.",No dataset action without scoped official mapping to an existing or intended listing.
C2_name_freshness,OSL::ABL|XETRA::ABL,ABL,US_LISTED,,"Abacus Global Management, Inc. Class A Common Stock",Abacus Global Management Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_scope_with_global_symbol_collision;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only comparison against official scoped exchange evidence; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,STO::KAR,KAR,US_LISTED,,"OPENLANE, Inc.",Openlane Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_scope_with_global_symbol_collision;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only comparison against official scoped exchange evidence; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,AMS::STEC,STEC,US_LISTED,,BitVentures Limited,Bitventures Ltd.,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_scope_with_global_symbol_collision;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only comparison against official scoped exchange evidence; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,QD,US_LISTED,,High Templar Tech Limited,High Templar Tech Ltd.,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,TSX::SGD,SGD,US_LISTED,,RenX Enterprises Corp.,Renx Enterprises Corp,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_scope_with_global_symbol_collision;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only comparison against official scoped exchange evidence; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,TZUP,US_LISTED,,"Datacentrex, Inc.",Datacentrex Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,NAOV,US_LISTED,,ENvue Medical Inc.,Envue Medical Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,OBLG,US_LISTED,,TaoWeave Inc.,Taoweave Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,MCTR,US_LISTED,,TJGC Group Limited,Tjgc Group Ltd.,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,CJET,US_LISTED,,Digital Currency X Technology Inc.,Digital Currency X Technology Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,ATMV,US_LISTED,,AMC Robotics Corporation,Amc Robotics Corp,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,CEP,US_LISTED,,"Twenty One Capital, Inc.",Twenty One Capital Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,HUSA,US_LISTED,,Abundia Global Impact Group Inc. Common stock,Abundia Global Impact Group Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,DOOO,US_LISTED,,BRP Inc.,Brp Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,TASE::AMRK,AMRK,US_LISTED,,"Gold.com, Inc. Common Stock",Goldcom Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_scope_with_global_symbol_collision;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only comparison against official scoped exchange evidence; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,ENTO,US_LISTED,,GridAI Technologies Corp.,Gridai Technologies Corp,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,CHEK,US_LISTED,,Check-Cap Ltd.,Check-cap Ltd.,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,MESA,US_LISTED,,Republic Airways Holdings Inc,Republic Airways Holdings Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,LSE::OPT,OPT,,,Optima Health plc,Opthea Ltd.,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P2,workflow_queue=blocked_missing_source_scope_mapping;review_bucket=manual_scope_mapping_required;apply_eligibility=blocked_until_exchange_scope_resolved;verification_evidence_required=source_exchange_mapping_before_any_symbol_change_review,source_exchange_mapping_before_any_symbol_change_review,Documented source-to-exchange scope mapping before symbol-change review.,Block review until the secondary feed event is mapped to an exchange scope.
C2_name_freshness,,AMBC,US_LISTED,,"Octave Specialty Group, Inc.",Octave Specialty Group Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,QLGN,US_LISTED,,"AIxCrypto Holdings, Inc.",Aixcrypto Holdings Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,ATUS,US_LISTED,,"Optimum Communications, Inc.",Optimum Communications Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,ASX::GCI,GCI,US_LISTED,,"USA TODAY Co., Inc.",Usa Today Co Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_scope_with_global_symbol_collision;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only comparison against official scoped exchange evidence; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,FORD,US_LISTED,,"Forward Industries, Inc.",Forward Industries Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,ASX::LNW,LNW,OTC,,"Light & Wonder, Inc.",Light & Wonder Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_scope_with_global_symbol_collision;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only comparison against official scoped exchange evidence; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,MFH,US_LISTED,,Chaince Digital Holdings Inc.,Chaince Digital Holdings Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,LPTX,US_LISTED,,Cypherpunk Technologies Inc.,Cypherpunk Technologies Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,AGRI,US_LISTED,,Avax One Technology Ltd.,Avax One Technology Ltd.,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,PTNT,US_LISTED,,Palatin Technologies Inc,Palatin Technologies Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,ASX::GTI,GTI,OTC,,Graphjet Technology,Graphjet Technology,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_scope_with_global_symbol_collision;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only comparison against official scoped exchange evidence; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,QSG,US_LISTED,,Here Group Limited,Here Group Ltd.,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,TSX::FI,FI,US_LISTED,,"Fiserv, Inc. Common Stock",Fiserv Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_scope_with_global_symbol_collision;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only comparison against official scoped exchange evidence; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,NVFY,US_LISTED,,,Xmax Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P3,workflow_queue=document_no_dataset_match;review_bucket=no_dataset_match_for_source_scope;apply_eligibility=no_dataset_action_without_scope_mapping;verification_evidence_required=official_exchange_scope_mapping_or_ignore_as_external_non_dataset_event,official_exchange_scope_mapping_or_ignore_as_external_non_dataset_event,"Official exchange scope mapping, or document the event as outside the dataset.",No dataset action without scoped official mapping to an existing or intended listing.
C2_name_freshness,,NVFY,US_LISTED,,XMax Inc,Xmax Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,ASX::EBR,EBR,US_LISTED,,AXIA Energia,Axia Energia SA,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_scope_with_global_symbol_collision;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only comparison against official scoped exchange evidence; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,Q.W,US_LISTED,,"Qnity Electronics, Inc",Qnity Electronics Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,ERJ,US_LISTED,,Embraer S.A.,Embraer SA,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,EQV,US_LISTED,,Presidio Production Company Class A Common Stock,Presidio Production Co.,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,SGX::ADN|TSX::ADN,ADN,OTC,,"Advent Technologies Holdings, Inc.",Advent Technologies Holdings Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_scope_with_global_symbol_collision;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only comparison against official scoped exchange evidence; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,GLLI,US_LISTED,,ALPS Group Inc,Alps Group Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,CCCS,US_LISTED,,CCC Intelligent Solutions Holdings Inc.,Ccc Intelligent Solutions Holdings Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,IMAB,US_LISTED,,NovaBridge Biosciences,Novabridge Biosciences,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,HOND,US_LISTED,,Terrestrial Energy Inc,Terrestrial Energy Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,PHH,US_LISTED,,"Park Ha Biological Technology Co., Ltd.",Park Ha Biological Technology Co Ltd.,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,GIWWU,US_LISTED,,GigCapital8 Corp.,Gigcapital8 Corp,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,SVII,US_LISTED,,Eagle Nuclear Energy Corp. - Common stock,Eagle Nuclear Energy Corp,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
