ticker,exchange,asset_type,name,isin,sector_update,peer_count,peer_examples,decision
JAINIK,NSE_IN,Stock,Jainik Power Cables Limited,INE0XIL01012,,0,,no_sector_peer
JAT.N0000,CSE_LK,Stock,JAT HOLDINGS PLC,LK0469N00003,,0,,no_sector_peer
JATU,DSE_TZ,Stock,JATU PLC,TZ1996103804,,0,,no_sector_peer
JAYBEE,NSE_IN,Stock,Jay Bee Laminations Limited,INE0SMY01017,,0,,no_sector_peer
JAYESH,NSE_IN,Stock,Jayesh Logistics Limited,INE1AE401014,,0,,no_sector_peer
JAYTEX,BSE_IN,Stock,Jaybharat Textiles and Real Estate Ltd,INE091E01039,,0,,no_sector_peer
JAZEERA,BK,Stock,Jazeera Airways Co K.S.C.P,KW0EQ0602452,,0,,no_sector_peer
JBTC,OTC,Stock,Jonestown Bank and Trust Co of Jonestown Pennsylvania,US46653B1089,,0,,no_sector_peer
JCFN,TASE,Stock,Jacob Finance And Investments Ltd,IL0011850570,,0,,no_sector_peer
JCI-H,TSXV,Stock,JM CAPITAL II CORP,CA46622N1006,,0,,no_sector_peer
JDC,XETRA,Stock,JDC GROUP AG O.N.,DE000A0B9N37,,0,,no_sector_peer
JDEPY,OTC,Stock,JDE Peet's NV,US47216Q1031,,0,,no_sector_peer
JDL,BSE_IN,Stock,Jaisukh Dealers Ltd,INE190P01019,,0,,no_sector_peer
JDPL,ZSE,Stock,Jadroplov d.d.,HRJDPLRA0007,,0,,no_sector_peer
JEDT,LSE,Stock,JPMorgan Euro Small Companies Trust Plc,GB00BMTS0Z37,,0,,no_sector_peer
JEGI,LSE,Stock,JPMorgan European Growth & Income plc,GB00BPR9Y246,,0,,no_sector_peer
JET-CONTRA,CSE_MA,Stock,JET CONTRACTORS,MA0000012080,,0,,no_sector_peer
JETBF,OTC,Stock,Global Crossing Airlines Group Inc.,US37960G3020,,0,,no_sector_peer
JETKNIT,NSE_IN,Stock,Jet Knitwears Limited,INE564T01017,,0,,no_sector_peer
JEYYAM,NSE_IN,Stock,Jeyyam Global Foods Limited,INE0RXB01022,,0,,no_sector_peer
JFP.N0000,CSE_LK,Stock,JF PACKAGING PLC,LK0506N00002,,0,,no_sector_peer
JFTH,OTC,Stock,"Japan Food Tech Holdings, Inc.",US26140D2062,,0,,no_sector_peer
JGHG,OTC,Stock,Jinzisheng Holding Group,US47761Q1022,,0,,no_sector_peer
JHDA,LSE,Stock,JAMES HALSTEAD PLC 5.5% CUM PRF #1,GB0004053483,,0,,no_sector_peer
JIGI,LSE,Stock,JPMorgan India Growth & Income PLC,GB0003450359,,0,,no_sector_peer
JJJJ,TSXV,Stock,J4 Ventures Resources Corp.,CA46660E1034,,0,,no_sector_peer
JKL.N0000,CSE_LK,Stock,JOHN KEELLS PLC,LK0093N00001,,0,,no_sector_peer
JLMCQ,OTC,Stock,JLM Couture Inc.,US46621E1010,,0,,no_sector_peer
JMGCORP,BSE_IN,Stock,JMG Corporation Ltd,INE745F01011,,0,,no_sector_peer
JMGI,LSE,Stock,JPMorgan Emerging Markets Investment Trust plc,GB00BMXWN182,,0,,no_sector_peer
JMREY,OTC,Stock,JL MAG RARE-EARTH CO LTD.,US46655Q1031,,0,,no_sector_peer
JNAF,ZSE,Stock,Janaf d.d.,HRJNAFRA0000,,0,,no_sector_peer
JNDOF,OTC,Stock,JINS HOLDINGS Inc,JP3386110005,,0,,no_sector_peer
JNGO,TASE,Stock,Jungo Connectivity Ltd,IL0011788622,,0,,no_sector_peer
JOHNHOLT,NGX,Stock,JOHN HOLT PLC,NGJOHNHOLT05,,0,,no_sector_peer
JOJO.P,TSXV,Stock,Jo-Jo Capital Canada Ltd.,CA47766J1030,,0,,no_sector_peer
JPPTY,OTC,Stock,JAPAN POST BANK Co.Ltd,US47109X1081,,0,,no_sector_peer
JPTE,OTC,Stock,"JP 3E Holdings, Inc.",US84915Q2093,,0,,no_sector_peer
JPTSEC,BSE_IN,Stock,JPT Securities Ltd,INE630C01012,,0,,no_sector_peer
JSPX,TSXV,Stock,JasperX Technologies Inc.,CA4719261055,,0,,no_sector_peer
JTWO,TSXV,Stock,J2 Metals Inc.,CA4809311042,,0,,no_sector_peer
JUBILEE,NSE_KE,Stock,JUBILEE HOLDINGS LTD,KE0000000273,,0,,no_sector_peer
JUGI,LSE,Stock,JPMorgan UK Small Cap Growth & Income Plc,GB00BF7L8P11,,0,,no_sector_peer
JULI,NGX,Stock,JULI PLC,NGJULI000003,,0,,no_sector_peer
JUPGD,OTC,Stock,Atlas Critical Minerals Corporation,MHG5211G2009,,0,,no_sector_peer
JVR.P,TSXV,Stock,JVR Ventures Inc.,CA46654Y1079,,0,,no_sector_peer
JYOTIGLOBL,NSE_IN,Stock,Jyoti Global Plast Limited,INE1M3T01017,,0,,no_sector_peer
K29,SGX,Stock,Karin Tech,BMG521971033,,0,,no_sector_peer
K33,STO,Stock,K33 AB (publ),SE0007614722,,0,,no_sector_peer
K75,SGX,Stock,Koh Bros,SG1B06007705,,0,,no_sector_peer
KA1,XETRA,Stock,HAUSVORTEIL AG NA O.N.,DE000A31C222,,0,,no_sector_peer
KAHA.N0000,CSE_LK,Stock,KAHAWATTE  PLANTATIONS  PLC,LK0297N00008,,0,,no_sector_peer
KALANA,NSE_IN,Stock,Kalana Ispat Limited,INE0T0L01014,,0,,no_sector_peer
KALD,ICE_IS,Stock,Kaldalón hf.,IS0000035632,,0,,no_sector_peer
KALM.P,TSXV,Stock,Kalma Capital Corp.,CA48344K1093,,0,,no_sector_peer
KALMAR,HEL,Stock,Kalmar Oyj B,FI4000571054,,0,,no_sector_peer
KAMCO,BK,Stock,KAMCO Investment,KW0EQ0201289,,0,,no_sector_peer
KAO,ASX,Stock,KAOKO METALS LIMITED,AU0000459398,,0,,no_sector_peer
KARNEL-B,STO,Stock,Karnell,SE0017832173,,0,,no_sector_peer
KARNF,OTC,Stock,Kernel Holding S.A,LU0327357389,,0,,no_sector_peer
KASHF,OTC,Stock,Intellabridge Technology Corp,CA45790Y1043,,0,,no_sector_peer
KASHYAP,BSE_IN,Stock,Kashyap Tele-Medicines Ltd,INE108B01029,,0,,no_sector_peer
KATARIA,NSE_IN,Stock,Kataria Industries Limited,INE0SVY01018,,0,,no_sector_peer
KAYTEX,NSE_IN,Stock,Kaytex Fabrics Limited,INE13ZD01013,,0,,no_sector_peer
KBRA,TSXV,Stock,Kubera Gold Corp.,CA50116K1012,,0,,no_sector_peer
KBRIF,OTC,Stock,KOBO RES INC.,CA49990B1040,,0,,no_sector_peer
KBT,BK,Stock,Kuwait Business Town Real Estate,KW0EQ0402648,,0,,no_sector_peer
KCEM,BK,Stock,Kuwait Cement K.P.S.C.,KW0EQ0500839,,0,,no_sector_peer
KCHOL,BIST,Stock,KOÇ HOLDİNG A.Ş.,TRAKCHOL91Q8,,0,,no_sector_peer
KCIN,BK,Stock,Kuwait National Cinema,KW0EQ0601025,,0,,no_sector_peer
KCO0,XETRA,Stock,KLOECKNER + CO SE NA VERK,DE000KC01V24,,0,,no_sector_peer
KCP,TSXV,Stock,King Copper Discovery Corp.,CA4947261026,Materials,1,OTC::TBXXF=Materials,accept
KDL,NSE_IN,Stock,Kore Digital Limited,INE0O4R01018,,0,,no_sector_peer
KDL.N0000,CSE_LK,Stock,KELSEY DEVELOPMENTS PLC,LK0100N00004,,0,,no_sector_peer
KDM,HNX,Stock,New Residential Urban Development Holdings Corp,VN000000KDM2,,0,,no_sector_peer
KEEPR,PSE,Stock,Keepers Holdings Inc,PHY4630V1045,,0,,no_sector_peer
KEGS,OTC,Stock,1812 Brewing Company Inc,US6823281091,,0,,no_sector_peer
KEMPOWR,HEL,Stock,Kempower Oyj,FI4000513593,,0,,no_sector_peer
KENGEN,NSE_KE,Stock,KENGEN CO. PLC,KE0000000547,,0,,no_sector_peer
KENRE,NSE_KE,Stock,KENYA RE-INSURANCE CORPORATION LTD,KE0000000604,,0,,no_sector_peer
KENYF,OTC,Stock,MAKENITA RES INC.,CA5609251098,,0,,no_sector_peer
KFH,BK,Stock,Kuwait Finance House,KW0EQ0100085,,0,,no_sector_peer
KFIC,BK,Stock,KFIC Invest (K.S.C.P),KW0EQ0201198,,0,,no_sector_peer
KFL,NZX,Stock,Kingfish Limited Ordinary Shares,NZKFLE0001S0,,0,,no_sector_peer
KFOUC,BK,Stock,Kuwait Foundry,KW0EQ0500946,,0,,no_sector_peer
KHALEEJI,BHB,Stock,Khaleeji Bank B.S.C,BH000A0Q2730,,0,,no_sector_peer
KHG,HEL,Stock,KH Group Oyj,FI0009008924,,0,,no_sector_peer
KHOT,BK,Stock,Kuwait Hotels Co KSCP,KW0EQ0601033,,0,,no_sector_peer
KHS,HNX,Stock,Kien Hung JSC VN,VN000000KHS0,,0,,no_sector_peer
KIB,TSXV,Stock,Kiboko Gold Inc.,CA4937342067,,0,,no_sector_peer
KILI,STO,Stock,Kiliaro AB,SE0016275333,,0,,no_sector_peer
KIMO,OTC,Stock,"Kimo, Inc.",US49446J2069,,0,,no_sector_peer
KINV,BK,Stock,Kuwait Investment Co KSCP,KW0EQ0200216,,0,,no_sector_peer
KITW,LSE,Stock,Kitwave Group PLC,GB00BNYKB709,,0,,no_sector_peer
KJ5,SGX,Stock,BBR,SG1Z42953799,,0,,no_sector_peer
KJELL,STO,Stock,Kjell Group AB,SE0016797591,,0,,no_sector_peer
KKJEWELS,NSE_IN,Stock,Kabra Jewels Limited,INE0XOW01017,,0,,no_sector_peer
KKL.P,TSXV,Stock,Kelly Ventures Ltd.,CA48815M1059,,0,,no_sector_peer
KKVAPOW,NSE_IN,Stock,KKV Agro Powers Limited,INE239T01016,,0,,no_sector_peer
KLARA-B,STO,Stock,KlaraBo Sverige AB Series B,SE0010832287,,0,,no_sector_peer
KLDC,TSXV,Stock,Kirkland Lake Discoveries Corp.,CA49740R1029,,0,,no_sector_peer
KLE,WSE,Stock,Grupa Klepsydra S.A.,PLMRTIN00011,,0,,no_sector_peer
KLE-H,TSXV,Stock,Kingsland Energy Corp,CA49636T2048,,0,,no_sector_peer
KLGDF,OTC,Stock,Kalo Gold Holdings Corp,CA48344L3056,,0,,no_sector_peer
KLIFESTYL,BSE_IN,Stock,K-Lifestyle & Industries Ltd,INE218A01028,,0,,no_sector_peer
KLIKY,PSE_CZ,Stock,M&T 1997 A.S.,CZ0009011714,,0,,no_sector_peer
KLIMAT,STO,Stock,Klimator AB,SE0014401329,,0,,no_sector_peer
KLOS,SEM,Stock,KOLOS CEMENT LTD,MU0584I00006,,0,,no_sector_peer
KLRE,LUSE,Stock,KLAPTON REINSURANCE LIMITED,ZM0000000599,,0,,no_sector_peer
KLSO,LSE,Stock,Kelso Group Holdings PLC,GB00BK1VJS23,,0,,no_sector_peer
KMDHF,OTC,Stock,KOMEDA HLDGS CO LTD.,JP3305580007,,0,,no_sector_peer
KMDRF,OTC,Stock,Kermode Resources Ltd,CA4919022018,,0,,no_sector_peer
KMEFIC,BK,Stock,Kuwait and Middle East Financial Investment,KW0EQ0200372,,0,,no_sector_peer
KNOX,TSXV,Stock,Vault Strategic Mining Corp.,CA92243U1075,,0,,no_sector_peer
KOBNF,OTC,Stock,Kobe Bussan Co. Ltd.,JP3291200008,,0,,no_sector_peer
KOBO,BSE_IN,Stock,Kobo Biotech Ltd-$,INE881A01015,,0,,no_sector_peer
KOBR-B,STO,Stock,Kopparbergs Bryggeri AB,SE0000500779,,0,,no_sector_peer
KOCMT,BIST,Stock,KOÇ METALURJİ A.Ş.,TREKOCM00018,,0,,no_sector_peer
KODT,ZSE,Stock,Koncar Distributivni,HRKODTRA0007,,0,,no_sector_peer
KOEI,ZSE,Stock,Koncar-Elektroindustrija d.d.,HRKOEIRA0009,,0,,no_sector_peer
KOFM,BCBA,Stock,Coca-Cola FEMSA S.A.B de C.V.,ARDEUT115201,,0,,no_sector_peer
KOGMF,OTC,Stock,KGL Resources Ltd,CA49427Y5039,,0,,no_sector_peer
KOLR,OTC,Stock,Kolorfusion International Inc,US5004441045,,0,,no_sector_peer
KOMOF,OTC,Stock,Komo Plant Based Foods Inc,CA50046B2057,,0,,no_sector_peer
KOMPL,OSL,Stock,KOMPLETT,NO0011016040,,0,,no_sector_peer
KONARKSY,BSE_IN,Stock,Konark Synthetic Ltd,INE517D01019,,0,,no_sector_peer
KONEF,OTC,Stock,KetamineOne Capital Limited,CA4925561058,,0,,no_sector_peer
KOSKI,HEL,Stock,Koskisen,FI4000533005,,0,,no_sector_peer
KOVO,TSXV,Stock,Kovo Healthtech Corp,CA50073R1073,,0,,no_sector_peer
KOZAY,OTC,Stock,Koza Altin Islemeleri A S,US50075G1094,,0,,no_sector_peer
KPEA,OTC,Stock,Kun Peng International Ltd.,US12672T1088,,0,,no_sector_peer
KPEN.P,TSXV,Stock,KP3993 Resources Inc.,CA4826551075,,0,,no_sector_peer
KPG,NZX,Stock,Kiwi Property Group Limited Ordinary Shares,NZKPGE0001S9,,0,,no_sector_peer
KPHL.N0000,CSE_LK,Stock,KAPRUKA HOLDINGS PLC,LK0482N00006,,0,,no_sector_peer
KPI,WSE,Stock,Kancelaria Prawna Inkaso Wec SA,PLKPWEC00015,,0,,no_sector_peer
KPPC,BK,Stock,Privatization Holding,KW0EQ0601702,,0,,no_sector_peer
KPPI,PSE,Stock,Kepwealth Property Phils,PHY4S70R1006,,0,,no_sector_peer
KPROJ,BK,Stock,Kuwait Projects Holding,KW0EQ0200653,,0,,no_sector_peer
KRDMA,BIST,Stock,KARDEMİR KARABÜK DEMİR ÇELİK SANAYİ VE TİCARET A.Ş.,TRAKRDMA91G3,,0,,no_sector_peer
KRDMB,BIST,Stock,KARDEMİR KARABÜK DEMİR ÇELİK SANAYİ VE TİCARET A.Ş.,TRAKRDMB91G1,,0,,no_sector_peer
KRISHPP,BSE_IN,Stock,KRISHIVAL FOODS Ltd,IN90GGO01013,,0,,no_sector_peer
KRMAYURVED,NSE_IN,Stock,KRM Ayurveda Limited,INE1MTV01019,,0,,no_sector_peer
KRTL,OTC,Stock,KRTL Holding Group Inc,US74823U1034,,0,,no_sector_peer
KRUZ,BATS,ETF,Unusual Whales Subversive Republican Trading ETF,US81752T4940,,0,,no_sector_peer
KRY,TSXV,Stock,Koryx Copper Inc.,LU3306723589,,0,,no_sector_peer
KRYXD,OTC,Stock,Koryx Copper Inc.,CA50067J2020,,0,,no_sector_peer
KSD,HNX,Stock,CTCP Đầu tư DNA,VN000000KSD9,,0,,no_sector_peer
KSF,HNX,Stock,KSFinance Group JSC,VN000000KSF4,,0,,no_sector_peer
KSRPF,OTC,Stock,Keras Resources PLC.,GB00B649J414,,0,,no_sector_peer
KSTN,TASE,Stock,Keystone Reit Ltd,IL0011759342,,0,,no_sector_peer
KSV,HNX,Stock,Vinacomin Minerals Holding Corp,VN000000KSV1,,0,,no_sector_peer
KTRIF,OTC,Stock,KOOTENAY RES INC.,CA50058V1076,,0,,no_sector_peer
KTS,HNX,Stock,CTCP Đường KonTum,VN000000KTS5,,0,,no_sector_peer
KUAI.P,TSXV,Stock,Kua Investments Inc.,CA50117A1021,,0,,no_sector_peer
KUH,SGX,Stock,TSH,SGXE89604008,,0,,no_sector_peer
KUKEY,OTC,Stock,Kuke Music Holding Ltd,US5012292075,,0,,no_sector_peer
KUO,SGX,Stock,Intl Cement,SGXE38602509,,0,,no_sector_peer
KUWAITRE,BK,Stock,Kuwait Reinsurance Co K.S.P.C,KW0EQ0300453,,0,,no_sector_peer
KUX,SGX,Stock,OIO,SGXE73993458,,0,,no_sector_peer
KVIKA,ICE_IS,Stock,Kvika banki hf,IS0000020469,,0,,no_sector_peer
KVIX,STO,Stock,Kvix AB (Publ),SE0016610083,,0,,no_sector_peer
KVL,NSE_KE,Stock,KURWITU VENTURES LTD,KE4000001216,,0,,no_sector_peer
KYB,SGX,Stock,FoodInnovators,SGXE76179717,,0,,no_sector_peer
KYRNF,OTC,Stock,"KYORIN Pharmaceutical Co., Ltd.",JP3247090008,,0,,no_sector_peer
KZBGY,BIST,Stock,KIZILBÜK GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,TREKZBG00026,,0,,no_sector_peer
KZOO.N0000,CSE_LK,Stock,CEYLON LAND & EQUITY PLC,LK0094N00009,,0,,no_sector_peer
L14,HNX,Stock,LICOGI 14,VN000000L144,,0,,no_sector_peer
L18,HNX,Stock,Construction And Investment JSC No 18,VN000000L185,,0,,no_sector_peer
LABEL-VIE,CSE_MA,Stock,LABEL VIE,MA0000011801,,0,,no_sector_peer
LADIAMO,BSE_IN,Stock,Laser Diamonds Ltd,INE995E01015,,0,,no_sector_peer
LADX,OTC,Stock,LadRx Corporation,US2328287071,,0,,no_sector_peer
LAF,TSXV,Stock,Lithium Africa Corp.,KYG6003G1010,,0,,no_sector_peer
LAFARGEHOL,CSE_MA,Stock,LAFARGEHOLCIM MAR,MA0000012320,,0,,no_sector_peer
LAIR,STO,Stock,LightAir,SE0022239133,,0,,no_sector_peer
LALU.N0000,CSE_LK,Stock,LANKA ALUMINIUM INDUSTRIES PLC,LK0108N00007,,0,,no_sector_peer
LAMOR,HEL,Stock,Lamor Corporation Oyj,FI4000512488,,0,,no_sector_peer
LAMOSAIC,NSE_IN,Stock,Lamosaic India Limited,INE0R0201012,,0,,no_sector_peer
LANRF,OTC,Stock,Lancaster Resources Inc.,CA51440M1023,,0,,no_sector_peer
LAPTRUST,NSE_KE,Stock,LAPTRUST IMARA I-REIT,KE9100008870,,0,,no_sector_peer
LAPWALL,HEL,Stock,LapWall Oyj,FI4000511597,,0,,no_sector_peer
LAS,HNX,Stock,LAM THAO FERTI,VN000000LAS3,,0,,no_sector_peer
LASCONDES,SSE_CL,Stock,CLINICA LAS CONDES S.A.,CLP282671054,,0,,no_sector_peer
LASTIK,HEL,Stock,Lassila & Tikanoja,FI4000592472,,0,,no_sector_peer
LAVA,SEM,Stock,LAVASTONE LTD,MU0622100004,,0,,no_sector_peer
LBG,LSE,Stock,LBG Media PLC,GB00BKPH9R58,,0,,no_sector_peer
LBNKF,OTC,Stock,LithiumBank Resources Corp.,CA53681T1012,,0,,no_sector_peer
LBNW,OTC,Stock,Liberty Northwest Bancorp Inc.,US5311081088,,0,,no_sector_peer
LCB,PSE,Stock,Lepanto Consolidated Mining Co B,PH5267323005,,0,,no_sector_peer
LCBF.N0000,CSE_LK,Stock,LANKA CREDIT AND BUSINESS FINANCE PLC,LK0474N00003,,0,,no_sector_peer
LCC,SGX,Stock,Lum Chang Creat,SGXE10283153,,0,,no_sector_peer
LCFS,TSX,Stock,Tidewater Renewables Ltd.,CA88646L1085,,0,,no_sector_peer
LCHTF,OTC,Stock,Text S.A.,COD04PA00014,,0,,no_sector_peer
LCX,TSXV,Stock,Lycos Energy Inc.,CA55082H2063,,0,,no_sector_peer
LDB.P,TSXV,Stock,LDB Capital Corp.,CA50203W2085,,0,,no_sector_peer
LDEV.N0000,CSE_LK,Stock,LANKEM DEVELOPMENTS PLC,LK0116N00000,,0,,no_sector_peer
LEARNAFRCA,NGX,Stock,LEARN AFRICA PLC,NGLONGMAN007,,0,,no_sector_peer
LEBGF,OTC,Stock,Legible Inc,CA52475E1060,,0,,no_sector_peer
LECRF,OTC,Stock,Leocor Mining Inc.,CA52637M1032,,0,,no_sector_peer
LEGY,TSXV,Stock,Legacy Gold Mines Ltd.,CA52474Q1000,,0,,no_sector_peer
LEH,XETRA,Stock,Lampetia AG,DE000A2DA406,,0,,no_sector_peer
LEHKQ,OTC,Stock,LEHMAN BROTHERS HOLDINGS CAP TS,US52519Y2090,,0,,no_sector_peer
LEHLQ,OTC,Stock,LEHMAN BROTHERS HOLDINGS CAP TS,US52520B2060,,0,,no_sector_peer
LEID,BCBA,Stock,Leyden SAIC y F,ARP6247X1189,,0,,no_sector_peer
LEMON,HEL,Stock,Lemonsoft Oyj,FI4000512678,,0,,no_sector_peer
LEND,LSE,Stock,Sancus Lending Group Ltd,GB00B0CL3P62,,0,,no_sector_peer
LEOW,XETRA,Stock,Leo International Precision Health AG,DE0005490601,,0,,no_sector_peer
LESIEUR-CR,CSE_MA,Stock,LESIEUR CRISTAL,MA0000012031,,0,,no_sector_peer
LEVEL,STO,Stock,Nordic LEVEL Group AB,SE0012313302,,0,,no_sector_peer
LEXTF,OTC,Stock,Lexston Mining Corporation,CA52978C1023,,0,,no_sector_peer
LFC.P,TSXV,Stock,Left Field Capital Corp.,CA5249451025,,0,,no_sector_peer
LFEV,OTC,Stock,Life Electric Vehicles Holdings Inc.,US53185P1003,,0,,no_sector_peer
LFL-O,SEM,Stock,LIVESTOCK FEED  LTD (ORDINARY),MU0082I00001,,0,,no_sector_peer
LFLRF,OTC,Stock,LaFleur Minerals Inc.,CA50684B1031,,0,,no_sector_peer
LFM,PSE,Stock,Liberty Flour Mills Inc,PHY5274K1061,,0,,no_sector_peer
LFSWF,OTC,Stock,Lifeist Wellness Inc.,CA53228D2059,,0,,no_sector_peer
LG,TSXV,Stock,Lahontan Gold Corp.,CA50732M1014,,0,,no_sector_peer
LGC,TSXV,Stock,Lavras Gold Corp.,CA51949L2093,,0,,no_sector_peer
LGIL.N0000,CSE_LK,Stock,LOLC GENERAL INSURANCE PLC,LK0480N00000,,0,,no_sector_peer
LGYV,OTC,Stock,Legacy Ventures International Inc,US52472D2009,,0,,no_sector_peer
LHHMQ,OTC,Stock,Lehman Brothers Holdings Capital Trust V,US52520E2000,,0,,no_sector_peer
LHYFE,Euronext,Stock,Lhyfe SA,FR0014009YQ1,,0,,no_sector_peer
LIBRF,OTC,Stock,Libra Energy Materials Inc.,CA53160R1055,,0,,no_sector_peer
LIFES,OSL,Stock,LIFECARE TR2,NO0013709204,,0,,no_sector_peer
LIFFF,OTC,Stock,Li-FT Power Ltd,CA53000A1066,,0,,no_sector_peer
LIFNF,OTC,Stock,Lifenet Ins Company,JP3966660007,,0,,no_sector_peer
LIG,HNX,Stock,LICOGI 13,VN000000LIG1,,0,,no_sector_peer
LIKE,LSE,Stock,Likewise Group PLC,GB00BHNWH003,,0,,no_sector_peer
LILL.P,TSXV,Stock,Little Fish Acquisition I Corp.,CA5372261027,,0,,no_sector_peer
LIMFF,OTC,Stock,Skycap Investment Holdings Inc.,CA83086W1023,,0,,no_sector_peer
LIMX,OTC,Stock,Limitless X Holdings Inc.,US0906223096,,0,,no_sector_peer
LINV,LSE,Stock,Lendinvest PLC,GB00BMC2XX17,,0,,no_sector_peer
LITE.N0000,CSE_LK,Stock,LAXAPANA PLC,LK0063N00004,,0,,no_sector_peer
LITRF,OTC,Stock,Lithium Royalty Corp.,CA53680W1059,,0,,no_sector_peer
LITSF,OTC,Stock,Lithos Energy Ltd.,CA53687L1022,,0,,no_sector_peer
LIW,SGX,Stock,Eagle HTrust USD,SGXC28500103,,0,,no_sector_peer
LJ3,SGX,Stock,OUE,SG2B80958517,,0,,no_sector_peer
LKCS,LSE,Stock,LKCS,US5495202039,,0,,no_sector_peer
LKL,NSE_KE,Stock,LONGHORN PUBLISHERS LTD,KE2000002275,,0,,no_sector_peer
LKPC,ZSE,Stock,Luka Ploce,HRLKPCRA0005,,0,,no_sector_peer
LKRI,ZSE,Stock,Luka Rijeka,HRLKRIRA0007,,0,,no_sector_peer
LKYLY,OTC,Stock,Locksley Resources Limited/ADR,US5400771045,,0,,no_sector_peer
LKYRF,OTC,Stock,Locksley Resources Limited/ADR,AU0000154015,,0,,no_sector_peer
LMGIF,OTC,Stock,Lumine Group Inc.,CA55027C1068,,0,,no_sector_peer
LML,NEO,Stock,Lipari Mining Ltd,AU000000LML2,,0,,no_sector_peer
LMLC-O,SEM,Stock,LES MOULINS DE LA CONCORDE LT,MU0083I00009,,0,,no_sector_peer
LMLC-P,SEM,Stock,LES MOULINS DE LA CONCORDE LT,MU0083J00007,,0,,no_sector_peer
LNBY,OTC,Stock,Lanbay Inc,US51378D2071,,0,,no_sector_peer
LNDZF,OTC,Stock,Salona Global Medical Device Corporation,US30053H1059,,0,,no_sector_peer
LNGNF,OTC,Stock,LNG Energy Group Corp.,CA53951J1066,,0,,no_sector_peer
LNMG,OTC,Stock,Linike Medical Group Ltd,US53577J1007,,0,,no_sector_peer
LNRCF,OTC,Stock,LUNR ROYALTIES CORP,CA5504281067,,0,,no_sector_peer
LNSX,XETRA,Stock,Allane SE,DE000A0DPRE6,,0,,no_sector_peer
LOC,NZX,Stock,Locate Technologies Limited Ordinary Shares,NZLOCE0001S9,,0,,no_sector_peer
LOD,TSXV,Stock,Lode Gold Resources Inc.,CA54019J1049,,0,,no_sector_peer
LOECF,OTC,Stock,Logan Energy Corp.,CA5408991019,,0,,no_sector_peer
LOGI-A,STO,Stock,Logistea A,SE0017131329,,0,,no_sector_peer
LOGI-B,STO,Stock,Logistea AB Series B,SE0017131337,,0,,no_sector_peer
LOIHDE,HEL,Stock,Loihde Oyj,FI4000014238,,0,,no_sector_peer
LOKO,OSL,Stock,LOKOTECH GROUP,NO0010921299,,0,,no_sector_peer
LOLC.N0000,CSE_LK,Stock,L O L C HOLDINGS PLC,LK0113N00007,,0,,no_sector_peer
LOTO,SEM,Stock,LOTTOTECH  LTD,MU0431N00000,,0,,no_sector_peer
LOYAL,STO,Stock,Loyal Solutions AS,DK0061535507,,0,,no_sector_peer
LPLH,ZSE,Stock,Losinjska Plovidba Holding dd,HRLPLHRA0009,,0,,no_sector_peer
LPZ,PSE,Stock,Lopez Holdings Corp,PHY5347P1085,,0,,no_sector_peer
LQAG,XETRA,Stock,LAIQON AG INH. O.N.,DE000A12UP29,,0,,no_sector_peer
LQAVF,OTC,Stock,Liquid Avatar Technologies Inc,CA53633C1077,,0,,no_sector_peer
LQWD,TSXV,Stock,LQWD Technologies Corp.,CA50213W1077,,0,,no_sector_peer
LQWDF,OTC,Stock,LQwD FinTech Corp,CA5021541076,,0,,no_sector_peer
LRBI,OTC,Stock,Lake Ridge Bancorp Inc.,US78391L1061,,0,,no_sector_peer
LRSNF,OTC,Stock,Global Health Clinics Ltd,CA37958W2022,,0,,no_sector_peer
LS9,SGX,Stock,Leader Env,SG2B93959478,,0,,no_sector_peer
LSAA,LSE,Stock,Life Settlement Assets PLC,GB00BF1Q4B05,,0,,no_sector_peer
LSGR,NYSE ARCA,ETF,Natixis ETF Trust II,US63875W4069,,0,,no_sector_peer
LTG,PSE,Stock,LT Group Inc,PHY5342M1000,,0,,no_sector_peer
LTHCF,OTC,Stock,Lithium Ionic Corp,CA53680V1076,,0,,no_sector_peer
LTHO,OTC,Stock,Legacy Technology Holdings Inc,US52470T1088,,0,,no_sector_peer
LTHP,LSE,Stock,LATHAM(JAMES) PLC 8% CUM PRF #1,GB0005065312,,0,,no_sector_peer
LTSAP,OTC,Stock,"Osaic Financial Services, Inc.",US50575Q2012,,0,,no_sector_peer
LTSRD,OTC,Stock,Lotus Resources Ltd,AU0000302366,,0,,no_sector_peer
LUCA,TSXV,Stock,Luca Mining Corp.,CA54929M1068,,0,,no_sector_peer
LUM,XETRA,Stock,A.I.S. AG,DE0006492903,,0,,no_sector_peer
LUMEN,STO,Stock,LumenRadio AB,SE0019072158,,0,,no_sector_peer
LUMITO,STO,Stock,Lumito AB,SE0027620956,,0,,no_sector_peer
LUMX.N0000,CSE_LK,Stock,LUMINEX PLC,LK0487N00005,,0,,no_sector_peer
LUXR,TSXV,Stock,Luxor Metals Ltd.,CA5509161009,,0,,no_sector_peer
LVCE,OTC,Stock,Livecare Corp,US53814W1045,,0,,no_sector_peer
LVEF.N0000,CSE_LK,Stock,L V L ENERGY FUND PLC,LK0456N00000,,0,,no_sector_peer
LVEN.N0000,CSE_LK,Stock,LANKA VENTURES PLC,LK0240N00008,,0,,no_sector_peer
LVG,TSXV,Stock,Lake Victoria Gold Ltd.,CA5109151012,,0,,no_sector_peer
