ticker,exchange,asset_type,name,isin,sector_update,peer_count,peer_examples,decision
PIZZA,PSE,Stock,Shakey’s Pizza Asia Ventures Inc,PHY7690Y1083,,0,,no_sector_peer
PJC,HNX,Stock,Petrolimex Hanoi,VN000000PJC9,,0,,no_sector_peer
PKBFF,OTC,Stock,PeakBirch Logic Inc,CA70470L1076,,0,,no_sector_peer
PKME.N0000,CSE_LK,Stock,DIGITAL MOBILITY SOLUTIONS LANKA PLC,LK0495N00008,,0,,no_sector_peer
PLEJD,STO,Stock,Plejd AB,SE0008014476,,0,,no_sector_peer
PLFLF,OTC,Stock,PlantFuel Life Inc,CA72748Q1164,,0,,no_sector_peer
PLGC,OSL,Stock,PELAGIC CREDIT,CY0201332216,,0,,no_sector_peer
PLGDF,OTC,Stock,Palisades Goldcorp Ltd.,CA69639G1081,,0,,no_sector_peer
PLGGF,OTC,Stock,Energy Plug Technologies Corp,CA29280V1013,,0,,no_sector_peer
PLNW,Euronext,Stock,Planisware SAS,FR001400PFU4,,0,,no_sector_peer
PLR.N0000,CSE_LK,Stock,PRIME LANDS RESIDENCIES PLC,LK0465N00001,,0,,no_sector_peer
PLSV,OSL,Stock,PARATUS ENERGY SER,BMG6904D1083,,0,,no_sector_peer
PLXX.P,TSXV,Stock,Planet X II Capital Corp.,CA72706M1077,,0,,no_sector_peer
PMB.N0000,CSE_LK,Stock,PMF FINANCE PLC,LK0221N00008,,0,,no_sector_peer
PMCOF,OTC,Stock,Prospector Metals Corp.,CA74359L2049,,0,,no_sector_peer
PMDZ,LUSE,Stock,TAJ PAMODZI HOTELS PLC,ZM0000000177,,0,,no_sector_peer
PMETF,OTC,Stock,PMET Resources Inc.,CA73015G1046,,0,,no_sector_peer
PMIR,OTC,Stock,The PMI Group Inc,US69344M5076,,0,,no_sector_peer
PMPC,PSE,Stock,Panasonic Manufacturing Philippines Corp,PHY666511035,,0,,no_sector_peer
PMREF,OTC,Stock,Primaris Real Estate Investment Trust,CA74167K1093,,0,,no_sector_peer
PNB,PSE,Stock,Philippine National Bank,PHY7027H1583,,0,,no_sector_peer
PNGAF,OTC,Stock,Precision Peptide Company Inc.,CA74031F1045,,0,,no_sector_peer
PNTI.P,TSXV,Stock,Pentagon I Capital Corp.,CA70962P1036,,0,,no_sector_peer
PNTOF,OTC,Stock,Pantoro Ltd,AU000000PNR8,,0,,no_sector_peer
PODERC1,BVL,Stock,Compania Minera Poderosa S.A.,PEP635001006,,0,,no_sector_peer
PODR,ZSE,Stock,Podravka Prehrambena Industrija d.d.,HRPODRRA0004,,0,,no_sector_peer
POLTRY,BHB,Stock,Delmon Poultry Company B.S.C.,BH0004661813,,0,,no_sector_peer
POOSF,OTC,Stock,Poseidon Concepts Corp,CA73731R1038,,0,,no_sector_peer
POPEES,BSE_IN,Stock,Popees Cares Ltd,INE149B01015,,0,,no_sector_peer
POSTI,HEL,Stock,Posti Group Oyj,FI4000592159,,0,,no_sector_peer
POT,HNX,Stock,Post&Telecommunication Equipment,VN000000POT3,,0,,no_sector_peer
POWMF,OTC,Stock,Power Metal Resources PLC,GB00BMFSSJ73,,0,,no_sector_peer
PPAR3,B3,Stock,POLPAR S.A.,BRPPARACNOR5,,0,,no_sector_peer
PPET,LSE,Stock,Patria Private Equity Trust,GB0030474687,,0,,no_sector_peer
PPLAA,AMS,Stock,PPLA CLASS A,BMG7209L1000,,0,,no_sector_peer
PPLAB,AMS,Stock,PPLA CLASS B,BMG7209L1182,,0,,no_sector_peer
PR1,LSE,Stock,Pri0r1ty Intelligence Group PLC,GB00BPVD4J91,,0,,no_sector_peer
PRBKY,OTC,Stock,Piraeus Bank S.A.,US72424R1077,,0,,no_sector_peer
PREIT,PSE,Stock,Premiere Island Power REIT Corp.,PHY7092R1078,,0,,no_sector_peer
PRESSURS,BSE_IN,Stock,Pressure Sensitive Systems India Ltd,INE891E01024,,0,,no_sector_peer
PRIS,LSE,Stock,PRISTINE CAPITAL PLC ORD GBP0.01,GB00BMWKKM32,,0,,no_sector_peer
PRMMF,OTC,Stock,Premier African Minerals Limited,VGG7223M1005,,0,,no_sector_peer
PRMX,PSE,Stock,Primex Corp,PHY708151162,,0,,no_sector_peer
PRNCF,OTC,Stock,Prince Silver Corp.,CA74174A1021,,0,,no_sector_peer
PRNDY,OTC,Stock,Pernod Ricard SA.,US7142643060,,0,,no_sector_peer
PROL,ZSE_ZW,Stock,PROPLASTICS LIMITED,ZW0009012247,,0,,no_sector_peer
PRRSF,OTC,Stock,Prospect Ridge Resources Corp.,CA74358Q1054,,0,,no_sector_peer
PRTL,TASE,Stock,PROTEOLOGICS,IL0011181166,,0,,no_sector_peer
PRYME,OSL,Stock,PRYME,NL0015002E73,,0,,no_sector_peer
PSBQ,OTC,Stock,PSB Holdings Inc,US69360N1081,,0,,no_sector_peer
PSYGF,OTC,Stock,Psyence Group Inc,CA74449Q1063,,0,,no_sector_peer
PTENGETF,BVB,ETF,FDI ETF ENERGIE PATRIA TRADEVIL,ROR9ULE5VKA1,,0,,no_sector_peer
PTHH,XETRA,Stock,Path2 Hydrogen AG,DE000A1A6WB2,,0,,no_sector_peer
PTRVF,OTC,Stock,Avila Energy Corporation,CA71646W5063,,0,,no_sector_peer
PTS,HNX,Stock,Haiphong PTS JSC,VN000000PTS4,,0,,no_sector_peer
PTVLF,OTC,Stock,Pet Valu Holdings Ltd.,CA71584R1055,,0,,no_sector_peer
PU11,XETRA,Stock,THE SOCIAL CHAIN AG,DE000A1YC996,,0,,no_sector_peer
PU13,LSE,Stock,Puma VCT 13 PLC,GB00BD5B1L68,,0,,no_sector_peer
PUAL,LSE,Stock,Puma Alpha VCT Ord,GB00BGMG7F10,,0,,no_sector_peer
PUBLI,OSL,Stock,PUBLIC PROPERTY IN,NO0013178616,,0,,no_sector_peer
PUIGF,OTC,Stock,Puig Brands S.A./ADR,ES0105777017,,0,,no_sector_peer
PUUILO,HEL,Stock,Puuilo Oyj,FI4000507124,,0,,no_sector_peer
PVC,HNX,Stock,Petrovietnam Drilling Mud JSC,VN000000PVC4,,0,,no_sector_peer
PVEX,BATS,ETF,TrueShares ConVex Protect ETF,US2103226658,,0,,no_sector_peer
PVFPF,OTC,Stock,Partners Value Investments Inc.,CA70214W2031,,0,,no_sector_peer
PVILF,OTC,Stock,Partners Value Invts LP,CAG6936M1186,,0,,no_sector_peer
PVIS,TSXV,Stock,Parvis Invest Inc.,CA7021681050,,0,,no_sector_peer
PVN,LSE,Stock,Proven Vct PLC,GB00B8GH9P84,,0,,no_sector_peer
PVVIPP,BSE_IN,Stock,PVV Infra Ltd,IN9428B01029,,0,,no_sector_peer
PWBK,OTC,Stock,Pacific West Bancorp,US69506J1025,,0,,no_sector_peer
PWI,TSX,Stock,Sustainable Power & Infrastructure Split Corp.,CA86934R1001,,0,,no_sector_peer
PWMXF,OTC,Stock,POWERMAX MINERALS INC,CA73934M1095,,0,,no_sector_peer
PWWRF,OTC,Stock,Cleantech Power Corp.,CA18453N1033,,0,,no_sector_peer
PXP,PSE,Stock,PXP Energy Corp,PHY7S66G1036,,0,,no_sector_peer
PYS,NZX,Stock,PaySauce Limited Ordinary Shares,NZMADE0001S4,,0,,no_sector_peer
Q01,SGX,Stock,QAF,SG1A49000759,,0,,no_sector_peer
Q0F,SGX,Stock,IHH,MYL5225OO007,,0,,no_sector_peer
Q5T,SGX,Stock,Far East HTrust,SG2F08984575,,0,,no_sector_peer
QBL,SEM,Stock,QUALITY BEVERAGES  LTD,MU0078I00009,,0,,no_sector_peer
QCIL,USE_UG,Stock,QUALITY CHEMICAL INDUSTRIES LTD,UG0000000196,,0,,no_sector_peer
QES,SGX,Stock,ChinaSunsine,SGXE54479022,,0,,no_sector_peer
QESSF,OTC,Stock,Aegis Critical Energy Defence Corp.,CA00783T1093,,0,,no_sector_peer
QEV,AMS,Stock,QEV,NL0015000NM7,,0,,no_sector_peer
QINTER,CPH,Stock,Q Interline AS,DK0061677135,,0,,no_sector_peer
QKIE,OTC,Stock,QKI EMULSION INC,US86804X1046,,0,,no_sector_peer
QMEI,OTC,Stock,Quantum Metal Exchange Inc,US74768C1009,,0,,no_sector_peer
QNICF,OTC,Stock,Québec Nickel Corp,CA7481197084,,0,,no_sector_peer
QNS,SGX,Stock,SouthernAlliance,SGXE41674636,,0,,no_sector_peer
QNTG,LSE,ETF,VANECK UCITS ETFS PLC VANECK QU,IE0007Y8Y157,,0,,no_sector_peer
QOEG,OTC,Stock,Quality Online Education Group Inc,US74759C1018,,0,,no_sector_peer
QQCMF,OTC,Stock,Questcorp Mining Inc.,CA7479762071,,0,,no_sector_peer
QQREF,OTC,Stock,Quebec Rare Earth Elements Corp,CA7481621042,,0,,no_sector_peer
QREE,OTC,Stock,Quantum Energy Inc,US7476453078,,0,,no_sector_peer
QRF,Euronext,Stock,QRF SCA,BE0974272040,,0,,no_sector_peer
QS9,SGX,Stock,G Invacom,SG2E91982768,,0,,no_sector_peer
QSEGF,OTC,Stock,Quantum Secure Encryption Corp.,CA74767B1031,,0,,no_sector_peer
QTHLF,OTC,Stock,Quantum Healthcare Limited,SGXE57350022,,0,,no_sector_peer
QUBE,LSE,Stock,Quantum Base Holdings PLC,GB00BTXYPJ53,,0,,no_sector_peer
QUCT,OTC,Stock,Queen City Investments Inc,US74823W1099,,0,,no_sector_peer
QUEXF,OTC,Stock,Q2 Metals Corp.,CA74739G1072,,0,,no_sector_peer
QVQP3,B3,Stock,524 PARTICIPACOES S.A.,BRQVQPACNOR1,,0,,no_sector_peer
R.P,TSXV,Stock,Rockport Capital Corp.,CA77382L1094,,0,,no_sector_peer
R3NK,XETRA,Stock,RENK GROUP AG,DE000RENK730,,0,,no_sector_peer
RAC.P,TSXV,Stock,Riverwalk Acquisition Corp.,CA76952A1057,,0,,no_sector_peer
RAFX,OTC,Stock,Rafex Gold Corp.,US79379Y2019,,0,,no_sector_peer
RAL.N0000,CSE_LK,Stock,RENUKA AGRI FOODS PLC,LK0361N00002,,0,,no_sector_peer
RAMSH,STO,Stock,Ramlosa Shipping Ab,SE0022600219,,0,,no_sector_peer
RASIYAT,BK,Stock,Rasiyat Holding Company K.P.S.C.,KW0EQ0202741,,0,,no_sector_peer
RBGH,GSE,Stock,REPUBLIC BANK (GHANA) LIMITED,GH0000000110,,0,,no_sector_peer
RBNK,OTC,Stock,RiverBank Holding Company,CA75525D1096,,0,,no_sector_peer
RBRI,OTC,Stock,RBR Global Inc,US7492641078,,0,,no_sector_peer
RBS,WSE,Stock,ROBINSON EUROPE SPÓŁKA AKCYJNA,PLRBSNE00015,,0,,no_sector_peer
RBSH,OTC,Stock,Rebus Holdings Inc.,US75619J1034,,0,,no_sector_peer
RCCB,OTC,Stock,Rochester Community Baseball Inc,US7716981078,,0,,no_sector_peer
RCH.N0000,CSE_LK,Stock,RENUKA HOTELS PLC,LK0454N00005,,0,,no_sector_peer
RCL.N0000,CSE_LK,Stock,ROYAL CERAMICS LANKA PLC,LK0217N00006,,0,,no_sector_peer
RCR-P,TSXV,Stock,Canna 8 Investment Trust,CA13766K1021,,0,,no_sector_peer
RCU,SGX,Stock,Assurance HC,SGXE83751573,,0,,no_sector_peer
RCVR,XETRA,Stock,SMG EUROPEAN RECOV.  EO 1,LU2380749676,,0,,no_sector_peer
RDRIF,OTC,Stock,New Stratus Energy Inc.,CA6488301079,,0,,no_sector_peer
RDRSF,OTC,Stock,RDARS Inc,CA75526A2039,,0,,no_sector_peer
RE4,SGX,Stock,Geo Energy Res,SG2F24986083,,0,,no_sector_peer
REBAB-COMP,CSE_MA,Stock,REBAB COMPANY,MA0000010993,,0,,no_sector_peer
REBL.P,TSXV,Stock,Genesis Acquisition Corp.,CA37182V1031,,0,,no_sector_peer
RECX,OTC,Stock,Recreatives Industries Inc.,US72705J3032,,0,,no_sector_peer
REDC,LSE,Stock,Red Capital PLC,JE00BLB56J12,,0,,no_sector_peer
REDRF,OTC,Stock,RED CANYON RESOURCES LTD.,CA75645A1003,,0,,no_sector_peer
REDS,STO,Stock,Redsense Medical AB,SE0006965158,,0,,no_sector_peer
REDSTAREX,NGX,Stock,RED STAR EXPRESS PLC,NGREDSTAREX9,,0,,no_sector_peer
REFL,OSL,Stock,REFUELS,NL0015001BF4,,0,,no_sector_peer
REITIR,ICE_IS,Stock,Reitir fasteignafélag hf,IS0000020352,,0,,no_sector_peer
REIZUSD,LUSE,Stock,REAL ESTATE INVESTMENTS ZAMBIA PLC,ZM4000000013,,0,,no_sector_peer
RENI,OTC,Stock,Resilient Energy Inc.,US76123A1097,,0,,no_sector_peer
RESIDENCES,CSE_MA,Stock,RESIDENCES DAR SAADA,MA0000012239,,0,,no_sector_peer
REVFF,OTC,Stock,Gitennes Exploration Inc.,CA7613251098,,0,,no_sector_peer
REVVF,OTC,Stock,ReVolve Renewable Power Corp.,CA76157B1067,,0,,no_sector_peer
REZNF,OTC,Stock,Street Capital Inc,CA86326R1064,,0,,no_sector_peer
RFAFF,OTC,Stock,RFA Financial Inc,CA7619271025,,0,,no_sector_peer
RG1,ASX,Stock,REGAL PARTNERS GLOBAL INVESTMENTS LIMITED,AU0000434920,,0,,no_sector_peer
RG8,ASX,Stock,REGAL ASIAN INVESTMENTS LIMITED,AU0000253510,,0,,no_sector_peer
RGCCF,OTC,Stock,Relevant Gold Corp,CA75941G1081,,0,,no_sector_peer
RGEM.N0000,CSE_LK,Stock,RADIANT GEMS INTERNATIONAL PLC,LK0140N00000,,0,,no_sector_peer
RGOS,ASX,ETF,Russell Sust Global Opportunities Complex ETF,AU0000327132,,0,,no_sector_peer
RGXTF,OTC,Stock,Regenx Tech Corp.,CA75903N2086,,0,,no_sector_peer
RHK,XETRA,Stock,RHOEN-KLINIKUM O.N.,DE0007042301,,0,,no_sector_peer
RHL.N0000,CSE_LK,Stock,RENUKA HOLDINGS PLC,LK0355N00004,,0,,no_sector_peer
RHL.X0000,CSE_LK,Stock,RENUKA HOLDINGS PLC,LK0355X00003,,0,,no_sector_peer
RICH.N0000,CSE_LK,Stock,RICHARD PIERIS AND COMPANY PLC,LK0143N00004,,0,,no_sector_peer
RICHT,BSE_HU,Stock,RICHTER GEDEON CHE,HU0000123096,,0,,no_sector_peer
RIL.N0000,CSE_LK,Stock,R I L PROPERTY PLC,LK0452N00009,,0,,no_sector_peer
RIMSEGC1,BVL,Stock,Rimac Seguros y Reaseguros,PEP672001000,,0,,no_sector_peer
RINIY,OTC,Stock,Rinnai Corp,US7668821041,,0,,no_sector_peer
RIOS3,B3,Stock,RIO ALTO ENERGIAS RENOVÁVEIS S.A.,BRRIOSACNOR5,,0,,no_sector_peer
RIOXF,OTC,Stock,RION CO LTD.,JP3969700008,,0,,no_sector_peer
RIOZ,ZSE_ZW,Stock,RIO ZIM LIMITED,ZW0009011959,,0,,no_sector_peer
RISMA,CSE_MA,Stock,RISMA,MA0000011462,,0,,no_sector_peer
RISR,NYSE ARCA,ETF,FolioBeyond Rising Rates ETF,US8863646373,,0,,no_sector_peer
RIVO,SEM,Stock,RIVEO LIMITED,MU0777N00006,,0,,no_sector_peer
RIVP,ZSE,Stock,Valamar Riviera d.d.,HRRIVPRA0000,,0,,no_sector_peer
RJVI,NYSE ARCA,ETF,RJ Eagle Vertical Income ETF,US14214M2787,,0,,no_sector_peer
RKVTF,OTC,Stock,RAKOVINA THERAPEUTICS INC,CA75103L3092,,0,,no_sector_peer
RKW,LSE,Stock,Rockwood Realisation PLC,GB00BRRD5L66,,0,,no_sector_peer
RLT,PSE,Stock,Philippine Realty and Holdings Corp,PHY6956R1380,,0,,no_sector_peer
RMII,LSE,Stock,RM Infrastructure Income PLC,GB00BYMTBG55,,0,,no_sector_peer
RMPH,LSE,ETF,RMPH TRM RESPONSIB SRCED PHYS £ HDGD GLD ETC,XS2892961827,,0,,no_sector_peer
RMTV,EGX,Stock,Rowad Misr Tourism Investment,EGS70131C015,,0,,no_sector_peer
RNCH,TSXV,Stock,Ranchero Gold Corp.,CA75189P1099,,0,,no_sector_peer
RNDR,Euronext,ETF,21Shares Render ETP,CH1396343266,,0,,no_sector_peer
ROCLF,OTC,Stock,Royal Olympic Cruise Lines Inc,USV7780Z1094,,0,,no_sector_peer
ROGS,OSL,Stock,ROGALAND SPAREBANK,NO0006001007,,0,,no_sector_peer
ROII,OTC,Stock,RiskOn International Inc.,US27888N4060,,0,,no_sector_peer
ROKO-B,STO,Stock,Röko,SE0023950795,,0,,no_sector_peer
ROMER,OSL,Stock,ROMERIKE SPAREBK,NO0010808405,,0,,no_sector_peer
RONN,OTC,Stock,RONN Inc.,CA7763311007,,0,,no_sector_peer
ROQAF,OTC,Stock,Roquefort Therapeutics plc,GB00BSHRN331,,0,,no_sector_peer
ROSH.P,TSXV,Stock,Roshni Capital Inc.,CA77815W1023,,0,,no_sector_peer
RPBH.N0000,CSE_LK,Stock,ROYAL PALMS BEACH HOTELS PLC,LK0307N00005,,0,,no_sector_peer
RPDL,OTC,Stock,Rapid-Line Inc.,US75339C1071,,0,,no_sector_peer
RPR,TSX,Stock,Ravelin Properties REIT,CA8310211005,,0,,no_sector_peer
RQ1,SGX,Stock,Overseas Edu,SG2F49989922,,0,,no_sector_peer
RRCC.P,TSXV,Stock,Raging Rhino Capital Corp.,CA7506481075,,0,,no_sector_peer
RREE,OTC,Stock,ResourceTec Corporation,US0998763025,,0,,no_sector_peer
RRHI,PSE,Stock,Robinsons Retail Holdings Inc,PHY7318T1017,,0,,no_sector_peer
RRMLF,OTC,Stock,Ross River Minerals Inc,CA77829P2008,,0,,no_sector_peer
RRUUF,OTC,Stock,Refined Energy Corp.,CA75867L2066,,0,,no_sector_peer
RS1,LSE,Stock,RS GROUP PLC,GB0003096442,,0,,no_sector_peer
RSC.P,TSXV,Stock,Rockmount Capital Corporation,CA7737931047,,0,,no_sector_peer
RSGOF,OTC,Stock,Resouro Strategic Metals Inc.,CA76134C1023,,0,,no_sector_peer
RSLT,OTC,Stock,Resilient Healthcare Corp,US76090K1060,,0,,no_sector_peer
RSSY,BATS,ETF,Return Stacked U,US88636J3453,,0,,no_sector_peer
RTBRISCOE,NGX,Stock,R T BRISCOE PLC,NGRTBRISCOE9,,0,,no_sector_peer
RTGC,OTC,Stock,Ridder Titan Genesis Corp,US9028972068,,0,,no_sector_peer
RTSO,OTC,Stock,RTS Oil Holdings Inc,US74978P1075,,0,,no_sector_peer
RUBLF,OTC,Stock,Rubellite Energy Inc,CA7811131050,,0,,no_sector_peer
RUCC.P,TSXV,Stock,Rupert's Crossing Capital Inc.,CA78165Y1025,,0,,no_sector_peer
RVEE3,B3,Stock,REVEE S.A.,BRRVEEACNOR9,,0,,no_sector_peer
RVLWF,OTC,Stock,Revitalist Lifestyle and Wellness Ltd,CA76151T1030,,0,,no_sector_peer
RVRB,BATS,ETF,Advisors Series Trust - Reverb ETF,US00770X2532,,0,,no_sector_peer
RVRVF,OTC,Stock,Pathfinder Ventures Inc,CA70323P2061,,0,,no_sector_peer
RXS,SGX,Stock,PacificRadiance,SGXE30264951,,0,,no_sector_peer
RY8,XETRA,Stock,ROY ASSET HLDG INH O.N.,DE000RYSE888,,0,,no_sector_peer
RZONF,OTC,Stock,RIZE ONCOLOGY INC.,CA76971M1068,,0,,no_sector_peer
RZZN,OTC,Stock,Jialijia Group Corporation Ltd,US47737A2078,,0,,no_sector_peer
S19,SGX,Stock,SingShipping,SG1J24887775,,0,,no_sector_peer
S23,SGX,Stock,Spura Finance,SG1M01001924,,0,,no_sector_peer
S35,SGX,Stock,Sing Inv & Fin,SG1S02002305,,0,,no_sector_peer
S3N,SGX,Stock,GRC,SGXPG02D6ZP7,,0,,no_sector_peer
S41,SGX,Stock,Hong Leong Fin,SG1M04001939,,0,,no_sector_peer
S56,SGX,Stock,SamuderaShipping,SG1F29855813,,0,,no_sector_peer
S7OU,SGX,Stock,Asian Pay Tv Tr,SG2F77993036,,0,,no_sector_peer
SAC.P,TSXV,Stock,Savanna Capital Corp.,CA8046751068,,0,,no_sector_peer
SACL,ZSE_ZW,Stock,STAR AFRICA CORPORATION LIMITED,ZW0009011991,,0,,no_sector_peer
SAFARI,NSE_KE,Stock,SAFARICOM PLC,KE1000001402,,0,,no_sector_peer
SAHN,OTC,Stock,Saudi American Holdings Corp,US8041321089,,0,,no_sector_peer
SAIFL,NSE_IN,Stock,Sameera Agro And Infra Limited,INE0PZA01015,,0,,no_sector_peer
SALAFIN,CSE_MA,Stock,SALAFIN,MA0000011744,,0,,no_sector_peer
SALQF,OTC,Stock,Atlas Salt Inc.,CA04943J1003,,0,,no_sector_peer
SAMBA,GSE,Stock,SAMBA FOODS LIMITED,GH0000001183,,0,,no_sector_peer
SAMEER,NSE_KE,Stock,SAMEER AFRICA LTD,KE0000000232,,0,,no_sector_peer
SAMIR,CSE_MA,Stock,SAMIR,MA0000010803,,0,,no_sector_peer
SANAM,BK,Stock,SANAM Group Holding Company K.P.S.C,KW0EQ0401665,,0,,no_sector_peer
SANB,LSE,Stock,SANTANDER UK 8 5/8% NON-CUM STLG PRF,GB0000044221,,0,,no_sector_peer
SANJF,OTC,Stock,Sanken Electric Co. Ltd,JP3329600005,,0,,no_sector_peer
SANLAM-MAR,CSE_MA,Stock,SANLAM MAROC,MA0000012007,,0,,no_sector_peer
SAREB,BMV,Stock,Sare Holding S.A.B. de C.V,MX01SA030007,,0,,no_sector_peer
SARS,STO,Stock,SARSYS,SE0009320294,,0,,no_sector_peer
SAWC.P,TSXV,Stock,Sayward Capital Corp.,CA8058411031,,0,,no_sector_peer
SB2,ASX,Stock,SALTER BROTHERS EMERGING COMPANIES LIMITED,AU0000149429,,0,,no_sector_peer
SB68,OSL,Stock,SPARBNK 68 GR NORD,NO0010887110,,0,,no_sector_peer
SBAG,EGX,Stock,Suez Bags,EGS36041C019,,0,,no_sector_peer
SBAGY,OTC,Stock,Strabag SE,US86254U1051,,0,,no_sector_peer
SBDCF,OTC,Stock,SBD Capital Corp,CA78412Y3014,,0,,no_sector_peer
SBE,WSE,Stock,Softblue SA,PLSFTBL00012,,0,,no_sector_peer
SBIA,LSE,Stock,STATE BANK OF INDIA GDR (EACH REPR 10 SHS INR1)(144A),US8565521049,,0,,no_sector_peer
SBLCF,OTC,Stock,SPIRIT BLOCKCHAIN CAP INC.,CA84859H2072,,0,,no_sector_peer
SBMH,SEM,Stock,SBM HOLDINGS  LTD,MU0443N00005,,0,,no_sector_peer
SCBL,LUSE,Stock,STANDARD CHARTERED BANK ZAMBIA PLC,ZM0000000094,,0,,no_sector_peer
SCBTT,BME,Stock,"Better Consultants, S.A.",ES0105877007,,0,,no_sector_peer
SCDCF,OTC,Stock,Scandium Canada Ltd,CA80600A1030,,0,,no_sector_peer
SCGRM,BME,Stock,"GreyMile SOCIMI, S.A.",ES0105968004,,0,,no_sector_peer
SCIG4,BME,Stock,SCIG4,ES0105683009,,0,,no_sector_peer
SCLF,OTC,Stock,Suncliff Inc,US39537G1040,,0,,no_sector_peer
SCOTIAC1,BVL,Stock,Scotiabank Peru S.A.A.,PEP140001004,,0,,no_sector_peer
SCRSF,OTC,Stock,ScreenPro Security Inc,CA4821391022,,0,,no_sector_peer
SCYRF,OTC,Stock,Scryb Inc,CA81111V2066,,0,,no_sector_peer
SD5,HNX,Stock,Song Da No. 5 JSC,VN000000SD58,,0,,no_sector_peer
SDB.N0000,CSE_LK,Stock,SANASA DEVELOPMENT BANK PLC,LK0412N00003,,0,,no_sector_peer
SDF.N0000,CSE_LK,Stock,SARVODAYA DEVELOPMENT FINANCE PLC,LK0475N00000,,0,,no_sector_peer
SDIC,LSE,Stock,SDIC Power Holdings Co Ltd GDR - Reg S,US78397C2098,,0,,no_sector_peer
SDZNY,OTC,Stock,Sandoz Group AG,US7999261008,,0,,no_sector_peer
SEA1,OSL,Stock,Sea1 Offshore,KYG812291253,,0,,no_sector_peer
SEAN,OTC,Stock,Saean Group Inc.,US3704842067,,0,,no_sector_peer
SECB,PSE,Stock,Security Bank Corp,PHY7571C1000,,0,,no_sector_peer
SECH,BK,Stock,The Securities House K.S.C,KW0EQ0200307,,0,,no_sector_peer
SECL,NSE_IN,Stock,Salasar Exteriors and Contour Limited,INE00Y701026,,0,,no_sector_peer
SEEF,BHB,Stock,Seef Properties B.S.C.,BH000A0M1AY7,,0,,no_sector_peer
SEF-EQO,BSE_BW,Stock,SEFALANA HOLDINGS COMPANY LIMITED,BW0000000157,,0,,no_sector_peer
SEGN,TSXV,Stock,Seegnal Inc.,CA81573E1060,,0,,no_sector_peer
SEGP,LSE,ETF,iShares Plc,IE000M9FJ295,,0,,no_sector_peer
SELK,LSE,Stock,Selkirk Group PLC,GB00BPW7W965,,0,,no_sector_peer
SEMB.N0000,CSE_LK,Stock,SMB FINANCE PLC,LK0215N00000,,0,,no_sector_peer
SEMB.X0000,CSE_LK,Stock,SMB FINANCE PLC,LK0215X00009,,0,,no_sector_peer
SENERGY,BK,Stock,Senergy Holding Co,KW0EQ0601074,,0,,no_sector_peer
SEQP,OTC,Stock,Santana Equestrian Private Financial LLC,US80286V1089,,0,,no_sector_peer
SERIND,BSE_IN,Stock,SER Industries Ltd,INE358F01013,,0,,no_sector_peer
SERPY,OTC,Stock,Top End Energy Ltd/ADR,US89055D1081,,0,,no_sector_peer
SERV.N0000,CSE_LK,Stock,THE KINGSBURY PLC,LK0084N00000,,0,,no_sector_peer
SET,ASX,Stock,SOLARIS AUSTRALIAN EQUITY INCOME PLUS LIMITED,AU0000461840,,0,,no_sector_peer
SEUSF,OTC,Stock,Sintana Energy Inc,CA82938H1073,,0,,no_sector_peer
SEVN.P,TSXV,Stock,Seven Oaks Capital Corp.,CA81788J1066,,0,,no_sector_peer
SFAB,STO,Stock,Solid FAB,SE0017082548,,0,,no_sector_peer
SFBI,OTC,Stock,Sfsb Inc,US78416X1019,,0,,no_sector_peer
SFCL.N0000,CSE_LK,Stock,SENKADAGALA FINANCE COMPANY PLC,LK0350N00005,,0,,no_sector_peer
SFCO,OTC,Stock,Southern Financial Corporation,US84289R1068,,0,,no_sector_peer
SFGYY,OTC,Stock,Sony Financial Group Inc.,US83571B1008,,0,,no_sector_peer
SFIN.N0000,CSE_LK,Stock,SINGER FINANCE LANKA PLC,LK0373N00007,,0,,no_sector_peer
SFOODS,HEL,Stock,Solar Foods Oyj,FI4000577192,,0,,no_sector_peer
SGL0,XETRA,Stock,SGL CARBON SE O.N. NEUE,DE000A41YCN8,,0,,no_sector_peer
SGPTF,OTC,Stock,Sage Potash Corp.,CA78667T1066,,0,,no_sector_peer
SGUJ,OTC,Stock,Saguaro Holdings Corp,US7870422091,,0,,no_sector_peer
SHAOF,OTC,Stock,SHIMAMURA Co. Ltd,JP3358200008,,0,,no_sector_peer
SHAW.N0000,CSE_LK,Stock,LEE HEDGES PLC,LK0152N00005,,0,,no_sector_peer
SHBBF,OTC,Stock,SYENSQO SA,BE0974464977,,0,,no_sector_peer
SHGY,OTC,Stock,SearchGuy.com Inc,US81222Q2030,,0,,no_sector_peer
SHK.P,TSXV,Stock,Sparrowhawk Opportunity Corp.,CA8469181009,,0,,no_sector_peer
SHL.W0000,CSE_LK,Stock,SOFTLOGIC HOLDINGS PLC,LK0386W00000,,0,,no_sector_peer
SHLL.P,TSXV,Stock,Shellron Capital Ltd.,CA82281V1094,,0,,no_sector_peer
SHLPH,PSE,Stock,Pilipinas Shell Petroleum Corp,PHY6980U1070,,0,,no_sector_peer
SHNG,PSE,Stock,Shang Properties Inc,PHY7700B1062,,0,,no_sector_peer
SHS,HNX,Stock,Công ty Cổ phần chứng khoán Sài Gòn - Hà Nội,VN000000SHS3,,0,,no_sector_peer
SHTPY,OTC,Stock,SCHOTT Pharma AG & Co. KGaA/ADR,US8080381036,,0,,no_sector_peer
