ticker,exchange,asset_type,name,stockanalysis_symbol,stockanalysis_name,stockanalysis_isin,stockanalysis_sector,stockanalysis_industry,stockanalysis_category,isin_update,sector_update,category_update,decision,source_url
PU13,LSE,Stock,Puma VCT 13 PLC,,,,,,,,,,no_symbol_match,
PVN,LSE,Stock,Proven Vct PLC,,,,,,,,,,no_symbol_match,
QUBE,LSE,Stock,Quantum Base Holdings PLC,,,,,,,,,,no_symbol_match,
RKW,LSE,Stock,Rockwood Realisation PLC,,,,,,,,,,no_symbol_match,
SANB,LSE,Stock,SANTANDER UK 8 5/8% NON-CUM STLG PRF,,,,,,,,,,no_symbol_match,
SBIA,LSE,Stock,STATE BANK OF INDIA GDR (EACH REPR 10 SHS INR1)(144A),,,,,,,,,,no_symbol_match,
SBSA,LSE,Stock,Skipton Building Society 8.5% PIBS,,,,,,,,,,no_symbol_match,
SDIC,LSE,Stock,SDIC Power Holdings Co Ltd GDR - Reg S,SDIC,"SDIC Power Holdings Co., Ltd",US78397C2098,,Cogeneration Services and Small Power Producers,,,,,no_update,https://stockanalysis.com/quote/lon/SDIC/
SELK,LSE,Stock,Selkirk Group PLC,,,,,,,,,,no_symbol_match,
SLPE,LSE,Stock,SL Private Equity,,,,,,,,,,no_symbol_match,
SPMU,LSE,Stock,Spiritus Mundi PLC,,,,,,,,,,no_symbol_match,
SSIT,LSE,Stock,Seraphim Space Investment Trust PLC,,,,,,,,,,no_symbol_match,
SVCT,LSE,Stock,Seneca Growth Capital VCT plc,,,,,,,,,,no_symbol_match,
TAB,LSE,Stock,Becket Invest Plc,,,,,,,,,,no_symbol_match,
TEEG,LSE,Stock,Telecom Egypt Company S.A.E,TEEG,Telecom Egypt Company,,,Other,,,,,no_update,https://stockanalysis.com/quote/lon/TEEG/
TOO,LSE,Stock,Tooru Plc,,,,,,,,,,no_symbol_match,
TV1,LSE,Stock,Thames Ventures VCT 1,,,,,,,,,,no_symbol_match,
UBLS,LSE,Stock,UNITED BANK LD GDR (EACH REPR 4 EQTY SHS) (REGS),UBLS,United Bank Limited,US90953P2011,,Commercial Banks,,,,,no_update,https://stockanalysis.com/quote/lon/UBLS/
UPLL,LSE,Stock,UPL Ltd. GDR,UPLL,UPL Limited,,,Agricultural Chemicals,,,,,no_update,https://stockanalysis.com/quote/lon/UPLL/
VARE,LSE,Stock,Various Eateries PLC,,,,,,,,,,no_symbol_match,
XD12,LSE,ETF,X SDG 12 CIRCULAR ECONOMY,,,,,,,,,,no_symbol_match,
ZENB,LSE,Stock,ZENITH BANK PLC GDR (EACH REPR 50 ORD SHR) REG S,ZENB,Zenith Bank Plc,US98935J1025,,Commercial Banks,,,,,no_update,https://stockanalysis.com/quote/lon/ZENB/
510720,SSE,ETF,Guotai Asset Management Co Ltd - Dividend Monthly ETF,510720,Guotai Dividend Monthly ETF,CNE100006GD3,,,Asset Allocation,CNE100006GD3,,,accept,https://stockanalysis.com/etf/SHA-510720/
511260,SSE,ETF,Guotai SSE 10-Y Gov Bd ETF,511260,Guotai SSE 10 Year Treasury Bond ETF Fund,CNE100002S98,,,Fixed Income,CNE100002S98,,,accept,https://stockanalysis.com/etf/SHA-511260/
511600,SSE,ETF,华安日日鑫ETF,,,,,,,,,,no_symbol_match,
511650,SSE,ETF,货币ETF华夏,,,,,,,,,,no_symbol_match,
511690,SSE,ETF,交易货币ETF大成,511690,Dacheng Fund Management Company Limited - Dacheng ETF,,,,,,,,no_update,https://stockanalysis.com/etf/SHA-511690/
511700,SSE,ETF,货币ETF平安,,,,,,,,,,no_symbol_match,
511770,SSE,ETF,金鹰增益货币ETF,,,,,,,,,,no_symbol_match,
511820,SSE,ETF,鹏华添利ETF,,,,,,,,,,no_symbol_match,
511830,SSE,ETF,货币ETF华泰柏瑞,,,,,,,,,,no_symbol_match,
511850,SSE,ETF,招商财富宝ETF,511850,CMF Caifubao Money Market ETF,,,,,,,,no_update,https://stockanalysis.com/etf/SHA-511850/
511860,SSE,ETF,货币ETF博时,,,,,,,,,,no_symbol_match,
511880,SSE,ETF,银华日利ETF,,,,,,,,,,no_symbol_match,
511900,SSE,ETF,富国货币ETF,511900,Fullgoal Shou Yi Bao Exchange Traded Money Market Fund,,,,,,,,no_update,https://stockanalysis.com/etf/SHA-511900/
511930,SSE,ETF,货币ETF国联,,,,,,,,,,no_symbol_match,
511950,SSE,ETF,添利货币ETF广发,,,,,,,,,,no_symbol_match,
511960,SSE,ETF,货币ETF嘉实,,,,,,,,,,no_symbol_match,
511980,SSE,ETF,货币ETF汇添富,,,,,,,,,,no_symbol_match,
512070,SSE,ETF,证券保险ETF易方达,512070,E Fund CSI 300 Non-bank Financial Exchange-Traded Open-end Index Fund,,,,Equity,,,,name_mismatch,https://stockanalysis.com/etf/SHA-512070/
512290,SSE,ETF,Guotai CSI Biomedicine ETF,512290,Guotai CSI Bio-medicine ETF,CNE100003KR2,,,Equity,CNE100003KR2,,,accept,https://stockanalysis.com/etf/SHA-512290/
512580,SSE,ETF,GF CSI Envirnmt Protect Inds ETF,512580,GF CSI Environment Protection Industry ETF Index Fund,CNE100005FM8,,,Equity,CNE100005FM8,,,accept,https://stockanalysis.com/etf/SHA-512580/
512650,SSE,ETF,China Universal CSI Y-Rivdel int dev ETF,512650,CSI Yangtze River Delta Area Development ETF,CNE100003L29,,,Equity,CNE100003L29,,,accept,https://stockanalysis.com/etf/SHA-512650/
513050,SSE,ETF,E Fund CSI China Ovsea Net 50 QDII-ETF,513050,E Fund CSI Overseas China Internet 50 ETF Index Fund,CNE100006BX2,,,Equity,CNE100006BX2,,,accept,https://stockanalysis.com/etf/SHA-513050/
513730,SSE,ETF,SOUTHEAST ASIA,513730,"Huatai-Pinebridge Fund Management Co., Ltd. - CSOP Iedge Southeast Asia+ Tech ETF",CNE100006C27,,,Equity,CNE100006C27,,,accept,https://stockanalysis.com/etf/SHA-513730/
513850,SSE,ETF,E FUND MSCI USA 50 ETF (QDII),513850,E Fund MSCI Usa 50 ETF,CNE1000060S6,,,Equity,CNE1000060S6,,,accept,https://stockanalysis.com/etf/SHA-513850/
515050,SSE,ETF,ChinaAMC CSI 5G Communication ETF,515050,ChinaAMC CSI 5G Communications Theme ETF,CNE100003X09,,,Equity,CNE100003X09,,,accept,https://stockanalysis.com/etf/SHA-515050/
515060,SSE,ETF,China Asset Management Co. Ltd. - ChinaAMC CSI All Share Real Estate ETF Fund,515060,ChinaAMC CSI All Share Real Estate ETF Fund,CNE100003WL0,,,Equity,CNE100003WL0,,,accept,https://stockanalysis.com/etf/SHA-515060/
515070,SSE,ETF,China Asset Management Co. - Csi Artificial Intelligence Theme ETF Fund,515070,ChinaAMC CSI Artificial Intelligence Theme ETF Fund,CNE100003WD7,,,Equity,CNE100003WD7,,,accept,https://stockanalysis.com/etf/SHA-515070/
515200,SSE,ETF,SWS MU Fund Management Co Ltd - SWS MU CSI Innovation 100 ETF,515200,SWS MU Fund Management Co Ltd - SWS MU CSI Innovation 100 ETF,CNE100003WZ0,,,Equity,CNE100003WZ0,,,accept,https://stockanalysis.com/etf/SHA-515200/
515210,SSE,ETF,Guotai CSI Ferrous Metals ETF,515210,Guotai CSI Ferrous Metals ETF,CNE100003WG0,,,Equity,CNE100003WG0,,,accept,https://stockanalysis.com/etf/SHA-515210/
515770,SSE,ETF,China International Fund Management Co. Ltd. - Cifm Msci China A ETF,515770,"China International Fund Management Co., Ltd. - Cifm MSCI China A ETF",CNE100003VC1,,,Equity,CNE100003VC1,,,accept,https://stockanalysis.com/etf/SHA-515770/
520550,SSE,ETF,China Merchants Fund Management Co. Ltd. - High Dividend Hk Equities Fund,520550,CMF High Dividend Hk Equities Fund,CNE100006RB4,,,Equity,CNE100006RB4,,,accept,https://stockanalysis.com/etf/SHA-520550/
560300,SSE,ETF,CHINA UNIVERSAL CSI TELECOMMUNICATIONS THEME ETF,560300,"China Universal Asset Management Co., Ltd. - CSI Telecom Thematic Index ETF",CNE100006BT0,,,Equity,CNE100006BT0,,,accept,https://stockanalysis.com/etf/SHA-560300/
563330,SSE,ETF,A SHARES ETF,563330,Huatai-Pinebridge Fund Management Co Ltd - CSI A shares Index ETF,CNE100006C35,,,Equity,CNE100006C35,,,accept,https://stockanalysis.com/etf/SHA-563330/
588140,SSE,ETF,"Gf Fund Management Co.,Ltd - Gf Star 200 ETF",588140,"GF Fund Management Co.,Ltd - GF Star 200 ETF",CNE100007390,,,Equity,CNE100007390,,,accept,https://stockanalysis.com/etf/SHA-588140/
588190,SSE,ETF,Yinhua SSE Tchnlgy Invtn Board 100 ETF,588190,Yinhua SSE Science And Technology Innovation Board 100 ETF,CNE1000067P7,,,Equity,CNE1000067P7,,,accept,https://stockanalysis.com/etf/SHA-588190/
588210,SSE,ETF,E FUND SSE SCI-TECH INNOVATION BOARD 100 ETF,588210,E Fund SSE Science and Technology Innovation Board 100 Index ETF,CNE100006C01,,,Equity,CNE100006C01,,,accept,https://stockanalysis.com/etf/SHA-588210/
601956,SSE,Stock,Hubei Donper Electromechanical Group Co. Ltd.,601956,"Hubei Donper Electromechanical Group Co., Ltd.",,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,,,,no_update,https://stockanalysis.com/quote/sha/601956/
603091,SSE,Stock,ZX PACKING ORD A (SHH) EQSW Exp:,603091,"Zhejiang Zhongxin Environmental Protection Technology Group Co., Ltd.",,Materials,Paper & Paper Products,,,,,name_mismatch,https://stockanalysis.com/quote/sha/603091/
603150,SSE,Stock,Anhui Higasket Plastics Co.Ltd.,603150,"Anhui Higasket Plastics Co.,Ltd.",,Technology,Electronic Components,,,,,no_update,https://stockanalysis.com/quote/sha/603150/
603207,SSE,Stock,XIAO FANG ORD A (SHH) EQSW Exp:,603207,"Shanghai Xiao Fang Pharmaceutical Co.,Ltd.",,Healthcare,Drug Manufacturers - Specialty & Generic,,,,,no_update,https://stockanalysis.com/quote/sha/603207/
603284,SSE,Stock,Anhui Linping Circular Dvlp Co,603284,"Anhui Linping Circular Development Co., Ltd.",,,"Converted Paper And Paperboard Products, Except Containers And Boxes",,,,,no_update,https://stockanalysis.com/quote/sha/603284/
603296,SSE,Stock,HUAQIN TECHNOLOGY LTD A,603296,"Huaqin Co., Ltd.",,Technology,Consumer Electronics,,,,,no_update,https://stockanalysis.com/quote/sha/603296/
605068,SSE,Stock,Mingxin Automotive Leather Co. Ltd.,605068,"Mingxin New Material Co.,Ltd.",CNE1000077F7,Consumer Discretionary,Auto Parts,,,,,name_mismatch,https://stockanalysis.com/quote/sha/605068/
688136,SSE,Stock,Shandong Kexing Bioproducts Co. Ltd. A,688136,"Kexing Biopharm Co., Ltd.",CNE100006ZG6,Healthcare,Biotechnology,,,,,name_mismatch,https://stockanalysis.com/quote/sha/688136/
688218,SSE,Stock,Jiangsu Beiren Robot System Co Ltd,688218,"Jiangsu Beiren Robot System Co., Ltd",,Industrials,Specialty Industrial Machinery,,,,,no_update,https://stockanalysis.com/quote/sha/688218/
688221,SSE,Stock,Frontier Biopharmaceuticals (Nanjing) Co. Ltd. A,688221,Frontier Biotechnologies Inc.,,Healthcare,Drug Manufacturers - Specialty & Generic,,,,,name_mismatch,https://stockanalysis.com/quote/sha/688221/
688223,SSE,Stock,JinkoSolar Co. Ltd. A,688223,"Jinko Solar Co., Ltd.",,Technology,Solar,,,,,no_update,https://stockanalysis.com/quote/sha/688223/
688235,SSE,Stock,BeiGene Ltd.,688235,BeOne Medicines AG,CNE100005XT6,Healthcare,Biotechnology,,,,,name_mismatch,https://stockanalysis.com/quote/sha/688235/
688450,SSE,Stock,AGIOE ORD A (SHH) EQSW Exp:,688450,"Suzhou Agioe Technologies Co., Ltd.",,Industrials,Specialty Industrial Machinery,,,,,name_mismatch,https://stockanalysis.com/quote/sha/688450/
688573,SSE,Stock,XINYUREN ORD A (SHH) EQSW Exp:,688573,"Shenzhen Xinyuren Technology Co., Ltd.",,Industrials,Electrical Equipment & Parts,,,,,name_mismatch,https://stockanalysis.com/quote/sha/688573/
688592,SSE,Stock,COMNAV ORD A (SHH) EQSW Exp:,688592,ComNav Technology Ltd.,,Technology,Communication Equipment,,,,,name_mismatch,https://stockanalysis.com/quote/sha/688592/
688602,SSE,Stock,CHEMSPEC ORD A (SHH) EQSW Exp:,688602,Shanghai Chemspec Corporation,,Materials,Chemicals,,,,,name_mismatch,https://stockanalysis.com/quote/sha/688602/
688603,SSE,Stock,Guangdong Skychem Technology Co. Ltd. A,688603,"Shanghai Skychem Technology Co., Ltd.",,Materials,Specialty Chemicals,,,,,no_update,https://stockanalysis.com/quote/sha/688603/
688610,SSE,Stock,I-TEK ORD A (SHH) EQSW Exp:,688610,"Hefei I-TEK OptoElectronics Co., Ltd.",,Technology,Electronic Components,,,,,name_mismatch,https://stockanalysis.com/quote/sha/688610/
688615,SSE,Stock,INTSIG ORD A (SHH) EQSW Exp:,688615,"Intsig Information Co., Ltd.",,Technology,Software - Infrastructure,,,,,name_mismatch,https://stockanalysis.com/quote/sha/688615/
688638,SSE,Stock,UTIMES ORD A (SHH) EQSW Exp:,688638,"Shenzhen UTIMES Intelligent Equipment Co., Ltd.",,Industrials,Specialty Industrial Machinery,,,,,no_update,https://stockanalysis.com/quote/sha/688638/
688646,SSE,Stock,YIFILASER ORD A (SHH) EQSW Exp:,688646,Wuhan Yifi Laser Corporation Limited,,Industrials,Specialty Industrial Machinery,,,,,name_mismatch,https://stockanalysis.com/quote/sha/688646/
688651,SSE,Stock,WEBRAY ORD A (SHH) EQSW Exp:,688651,"WebRAY Tech(Beijing) Co., Ltd.",,Technology,Software - Infrastructure,,,,,name_mismatch,https://stockanalysis.com/quote/sha/688651/
688671,SSE,Stock,BESCIENT ORD A (SHH) EQSW Exp:,688671,"Bescient Technologies Co., Ltd.",,Industrials,Pollution & Treatment Controls,,,,,name_mismatch,https://stockanalysis.com/quote/sha/688671/
688693,SSE,Stock,CONVERT ORD A (SHH) EQSW Exp:,688693,"Suzhou Convert Semiconductor CO., LTD.",,Technology,Electronic Components,,,,,name_mismatch,https://stockanalysis.com/quote/sha/688693/
688710,SSE,Stock,INNOSTAR ORD A (SHH) EQSW Exp:,688710,"Shanghai InnoStar Bio-tech Co., Ltd.",,Healthcare,Drug Manufacturers - General,,,,,name_mismatch,https://stockanalysis.com/quote/sha/688710/
689009,SSE,Stock,Ninebot Ltd,689009,Ninebot Limited,,Consumer Discretionary,Leisure,,,,,no_update,https://stockanalysis.com/quote/sha/689009/
001316,SZSE,Stock,Zhejiang XiaSha Precision,001316,"Lubair Aviation Technology Co., Ltd.",CNE100005DM3,Industrials,Aerospace & Defense,,,,,name_mismatch,https://stockanalysis.com/quote/she/001316/
001366,SZSE,Stock,Boen Group Co. Ltd. Cl A,001366,"Boen Group Co., Ltd.",,Consumer Staples,Farm Products,,,,,no_update,https://stockanalysis.com/quote/she/001366/
159001,SZSE,ETF,货币ETF易方达,,,,,,,,,,no_symbol_match,
159003,SZSE,ETF,招商快线ETF,,,,,,,,,,no_symbol_match,
159367,SZSE,ETF,China Securities Tech Innovation and Entrepreneurship 50 ETF,159367,ChinaAMC China Securities Tech Innovation and Entrepreneurship 50 ETF,CNE100006T77,,,Equity,CNE100006T77,,,accept,https://stockanalysis.com/etf/SHE-159367/
159565,SZSE,ETF,"E Fund Management Co., Ltd. - Csi Auto Components Thematic Index ETF",159565,E Fund CSI Auto Components Thematic Index ETF,CNE100006FC7,,,Equity,CNE100006FC7,,,accept,https://stockanalysis.com/etf/SHE-159565/
159651,SZSE,ETF,国开债ETF平安,159651,Ping An Chinabond 0-3 Year CDB Bond Index ETF,CNE100005N90,,,Fixed Income,CNE100005N90,,,accept,https://stockanalysis.com/etf/SHE-159651/
159682,SZSE,ETF,Invesco Great Wall Fund Managment Co Ltd - Szse Chinext 50 Index ETF,159682,Invesco Szse Chinext 50 Index ETF,CNE100005S53,,,Equity,CNE100005S53,,,accept,https://stockanalysis.com/etf/SHE-159682/
159930,SZSE,ETF,China Universal Asset Management - CSI Energy Fund,159930,China Universal CSI Energy Fund,,,,Equity,,,,no_update,https://stockanalysis.com/etf/SHE-159930/
159931,SZSE,ETF,金融地产ETF汇添富,159931,China Universal CSI Financials Fund,,,,Equity,,,,name_mismatch,https://stockanalysis.com/etf/SHE-159931/
159933,SZSE,ETF,金融地产ETF国投瑞银,159933,UBS SDIC CSI 300 Financial Property ETF Index Securities Investment Fund,,,,,,,,no_update,https://stockanalysis.com/etf/SHE-159933/
159934,SZSE,ETF,黄金ETF易方达,,,,,,,,,,no_symbol_match,
159935,SZSE,ETF,中证500ETF景顺,159935,Invesco Great Wall CSI 500 ETF,,,,Equity,,,,no_update,https://stockanalysis.com/etf/SHE-159935/
159936,SZSE,ETF,可选消费ETF广发,,,,,,,,,,no_symbol_match,
301047,SZSE,Stock,Sino BiologicalInc.,301047,"Sino Biological,Inc.",,Healthcare,Biotechnology,,,,,no_update,https://stockanalysis.com/quote/she/301047/
301177,SZSE,Stock,DR Corporation Limited,301177,DR Corporation Limited,,Consumer Discretionary,Luxury Goods,,,,,no_update,https://stockanalysis.com/quote/she/301177/
301539,SZSE,Stock,Hongxin Tech Co Ltd,301539,"Zhejiang Hongxin Technology Co., Ltd.",CNE100006HP5,Consumer Discretionary,Auto Parts,,,,,name_mismatch,https://stockanalysis.com/quote/she/301539/
301589,SZSE,Stock,Novastar Co Ltd,301589,"Xi'an NovaStar Tech Co., Ltd.",,Technology,Electronic Components,,,,,no_update,https://stockanalysis.com/quote/she/301589/
AD-UN,TSX,Stock,Alaris Equity Partners Income Trust,,,,,,,,,,no_symbol_match,
AGF,TSX,Stock,AGF Management Limited,,,,,,,,,,no_symbol_match,
BBD,TSX,Stock,Bombardier Inc.,,,,,,,,,,no_symbol_match,
BEK,TSX,Stock,Becker Milk Company Ltd. (The),,,,,,,,,,no_symbol_match,
BEK-B,TSX,Stock,Becker Milk Co Ltd Cl B Nv Spec (BEK-B.TO,,,,,,,,,,no_symbol_match,
BENZ,TSX,Stock,Mercedes-Benz CDR (CAD Hedged),BENZ,Mercedes-Benz Group AG,,,Motor Vehicles and Passenger Car Bodies,,,,,no_update,https://stockanalysis.com/quote/tsx/BENZ/
BGI-UN,TSX,Stock,Brookfield Global Infrastructure Securities Income Fund,,,,,,,,,,no_symbol_match,
BND.U,TSX,ETF,Purpose Global Bond Fund,,,,,,,,,,no_symbol_match,
BOFA,TSX,Stock,Bank of America CDR (CAD Hedged),BOFA,Bank of America Corporation,,,Commercial Banks,,,,,no_update,https://stockanalysis.com/quote/tsx/BOFA/
BPF,TSX,ETF,Boston Pizza Royalties Income Fund,,,,,,,,,,no_symbol_match,
BPF-UN,TSX,Stock,Boston Pizza Royalties Income Fund,,,,,,,,,,no_symbol_match,
BPO,TSX,Stock,Brookfield Office Properties Inc.,,,,,,,,,,no_symbol_match,
BTB,TSX,ETF,BTB Real Estate Investment Trust,,,,,,,,,,no_symbol_match,
BTCC.J,TSX,ETF,Purpose Bitcoin ETF,BTCC.J,Purpose Bitcoin ETF,CA74642C6071,,,Currency,CA74642C6071,,,accept,https://stockanalysis.com/etf/TSX-BTCC.J/
BTCO.B,TSX,ETF,Purpose Core Bitcoin ETF,BTCO.B,Purpose Core Bitcoin ETF,CA74641X2068,,,Currency,CA74641X2068,,,accept,https://stockanalysis.com/etf/TSX-BTCO.B/
BTCO.U,TSX,ETF,Purpose Core Bitcoin ETF,BTCO.U,Purpose Core Bitcoin ETF,CA74641X3058,,,Currency,CA74641X3058,,,accept,https://stockanalysis.com/etf/TSX-BTCO.U/
BTCX,TSX,ETF,CI Galaxy Bitcoin ETF,BTCX,CI Galaxy Bitcoin ETF,CA12563N4003,,,Currency,CA12563N4003,,,accept,https://stockanalysis.com/etf/TSX-BTCX/
CATR,TSX,Stock,Caterpillar CDR (CAD Hedged),CATR,Caterpillar Inc.,,,Construction Machinery and Equipment,,,,,no_update,https://stockanalysis.com/quote/tsx/CATR/
CCOM.B,TSX,ETF,CI Auspice Broad Commodity ETF - Unhedged Common Units Acc,,,,,,,,,,no_symbol_match,
CEGS,TSX,Stock,Constellation Energy CDR (CAD Hedged),CEGS,Constellation Energy Corporation,,,Electric Services,,,,,no_update,https://stockanalysis.com/quote/tsx/CEGS/
CHCL.B,TSX,ETF,CI Global Healthcare Leaders Index ETF,,,,,,,,,,no_symbol_match,
CIU,TSX,Stock,CU Inc.,,,,,,,,,,no_symbol_match,
CLUP,TSX,ETF,SavvyLong Geared Crude Oil ETF,,,,,,,,,,no_symbol_match,
CMGS,TSX,Stock,Chipotle CDR (CAD Hedged),CMGS,"Chipotle Mexican Grill, Inc.",,Consumer Discretionary,Restaurants,,,,,name_mismatch,https://stockanalysis.com/quote/tsx/CMGS/
COP-U,TSX,Stock,Sprott Physical Copper Trust,,,,,,,,,,no_symbol_match,
COP-UN,TSX,Stock,Sprott Physical Copper Trust,,,,,,,,,,no_symbol_match,
DAY,TSX,Stock,"Dayforce, Inc.",,,,,,,,,,no_symbol_match,
DII-A,TSX,Stock,Dorel Industries Inc Cl.A Mv (DII-A.TO,,,,,,,,,,no_symbol_match,
DIR,TSX,ETF,Dream Industrial Real Estate Investment Trust,,,,,,,,,,no_symbol_match,
DNTL,TSX,Stock,dentalcorp Holdings Ltd.,,,,,,,,,,no_symbol_match,
DXDU,TSX,ETF,Dynamic Active U.S. Discount Bond ETF,,,,,,,,,,no_symbol_match,
DXDU.U,TSX,ETF,Dynamic Active U.S. Discount Bond ETF,DXDU.U,Dynamic Active Discount Bond ETF,CA26786Q1072,,,Fixed Income,CA26786Q1072,,,accept,https://stockanalysis.com/etf/TSX-DXDU.U/
EIT,TSX,ETF,Canoe EIT Income Fund,,,,,,,,,,no_symbol_match,
ETC.U,TSX,ETF,Evolve Cryptocurrencies ETF,ETC.U,Evolve Cryptocurrencies ETF,CA3005341043,,,Currency,,,Currency,accept,https://stockanalysis.com/etf/TSX-ETC.U/
ETHH.F,TSX,ETF,Purpose Ether ETF,,,,,,,,,,no_symbol_match,
ETHH.V,TSX,ETF,Purpose Ether ETF,,,,,,,,,,no_symbol_match,
FAP,TSX,ETF,abrdn Asia-Pacific Income Fund VCC,,,,,,,,,,no_symbol_match,
FBT.F,TSX,ETF,First Trust NYSE Arca Biotechnology ETF - Hedged Units,,,,,,,,,,no_symbol_match,
FCD,TSX,ETF,Firm Capital Property Trust,,,,,,,,,,no_symbol_match,
FCR,TSX,ETF,First Capital Real Estate Investment Trust,,,,,,,,,,no_symbol_match,
FCUV.U,TSX,ETF,Fidelity U.S. Value ETF,,,,,,,,,,no_symbol_match,
FETH.U,TSX,ETF,Fidelity Advantage Ether ETF,,,,,,,,,,no_symbol_match,
FFI-UN,TSX,ETF,Flaherty & Crumrine Investment Grade Fixed Income Fund,,,,,,,,,,no_symbol_match,
FLOT.B,TSX,ETF,Purpose Floating Rate Income Fund - ETF Non-currency hedged CAD,,,,,,,,,,no_symbol_match,
GCG,TSX,Stock,Guardian Capital Group Limited,,,,,,,,,,no_symbol_match,
GIUS,TSX,ETF,Guardian i3 U.S. Core Equity Fund,GIUS,Guardian i3 US Quality Growth Fund,CA40090C2094,,,Equity,CA40090C2094,,,accept,https://stockanalysis.com/etf/TSX-GIUS/
GIUS.F,TSX,ETF,Guardian i3 U.S. Core Equity Fund,GIUS.F,Guardian i3 US Quality Growth Fund,CA40090C1005,,,Equity,CA40090C1005,,,accept,https://stockanalysis.com/etf/TSX-GIUS.F/
HDGE.U,TSX,ETF,Accelerate Absolute Return Fund,,,,,,,,,,no_symbol_match,
HISU,TSX,ETF,US High Interest Savings Account Fund Unhedged ETF,,,,,,,,,,no_symbol_match,
HTTD,TSX,ETF,BetaPro US 30-Year T-Bond -3x Daily Bear ETF,,,,,,,,,,no_symbol_match,
HTTU,TSX,ETF,BetaPro US 30-Year T-Bond 3x Daily Bull ETF,,,,,,,,,,no_symbol_match,
HUS,TSX,ETF,Hamilton US Financials Dividend Index ETF - CDN$ Hedged Units,,,,,,,,,,no_symbol_match,
ICBB,TSX,ETF,Invesco Global Bond ETF,,,,,,,,,,no_symbol_match,
IGBT,TSX,ETF,2028 Investment Grade Bond Trust,,,,,,,,,,no_symbol_match,
IGBT-UN,TSX,Stock,2028 Investment Grade Bond Trust,,,,,,,,,,no_symbol_match,
IIP,TSX,ETF,InterRent Real Estate Investment Trust,,,,,,,,,,no_symbol_match,
INC-UN,TSX,Stock,Income Financial Trust,,,,,,,,,,no_symbol_match,
INGS,TSX,Stock,ING CDR (CAD Hedged),INGS,ING Groep N.V.,,,Commercial Banks,,,,,name_mismatch,https://stockanalysis.com/quote/tsx/INGS/
JFS,TSX,ETF,JFT Strategies Fund,,,,,,,,,,no_symbol_match,
LIRC,TSX,Stock,Lithium Royalty Corp.,,,,,,,,,,no_symbol_match,
LN,TSX,Stock,Loncor Gold Inc.,,,,,,,,,,no_symbol_match,
LVMH,TSX,Stock,LVMH CDR (CAD Hedged),LVMH,"LVMH Moët Hennessy - Louis Vuitton, Société Européenne",,Consumer Discretionary,Luxury Goods,,,,,name_mismatch,https://stockanalysis.com/quote/tsx/LVMH/
MAK-U,TSX,Stock,MAK Acquisition Corp.,,,,,,,,,,no_symbol_match,
MDS,TSX,ETF,Healthcare Special Opportunities Fund,,,,,,,,,,no_symbol_match,
MIC,TSX,Stock,Sagen MI Canada Inc.,,,,,,,,,,no_symbol_match,
MID-UN,TSX,Stock,MINT Income Fund,,,,,,,,,,no_symbol_match,
MMP-UN,TSX,Stock,Precious Metals And Mining Trust,,,,,,,,,,no_symbol_match,
MNS.U,TSX,ETF,Royal Canadian Mint - Canadian Silver Reserves Exchange-Traded Receipts,,,,,,,,,,no_symbol_match,
MOGO,TSX,Stock,Mogo Inc.,,,,,,,,,,no_symbol_match,
MPCT,TSX,ETF,Dream Impact Trust,,,,,,,,,,no_symbol_match,
NBIE.F,TSX,ETF,NBI International Equity Fund,,,,,,,,,,no_symbol_match,
NBUE,TSX,ETF,NBI U.S. Equity Fund,,,,,,,,,,no_symbol_match,
NBUE.F,TSX,ETF,NBI U.S. Equity Fund,,,,,,,,,,no_symbol_match,
NOVO,TSX,Stock,Novo Nordisk CDR (CAD Hedged),NOVO,Novo Nordisk A/S,,Healthcare,Drug Manufacturers - General,,,,,no_update,https://stockanalysis.com/quote/tsx/NOVO/
NOWS,TSX,Stock,ServiceNow CDR (CAD Hedged),NOWS,"ServiceNow, Inc.",,Technology,Software - Application,,,,,no_update,https://stockanalysis.com/quote/tsx/NOWS/
NRR-UN,TSX,Stock,Northview Residential REIT,,,,,,,,,,no_symbol_match,
NSTL,TSX,Stock,Nestlé CDR (CAD Hedged),NSTL,Nestlé S.A.,,,Food and Kindred Products,,,,,no_update,https://stockanalysis.com/quote/tsx/NSTL/
NVS,TSX,Stock,Novartis CDR (CAD Hedged),NVS,Novartis AG,,,Pharmaceutical Preparations,,,,,no_update,https://stockanalysis.com/quote/tsx/NVS/
ORAC,TSX,Stock,Oracle CDR (CAD Hedged),ORAC,Oracle Corporation,,,Prepackaged Software,,,,,no_update,https://stockanalysis.com/quote/tsx/ORAC/
PBY,TSX,ETF,Canso Credit Income Fund,,,,,,,,,,no_symbol_match,
PBY-UN,TSX,Stock,Canso Credit Trust - Canso Credit Income Fund,,,,,,,,,,no_symbol_match,
PFCO,TSX,ETF,PICTON Credit Opportunities Alternative Fund,PFCO,PICTON Credit Opportunities Alternative Fund,CA72000P1036,,,Alternatives,CA72000P1036,,,accept,https://stockanalysis.com/etf/TSX-PFCO/
PGIC,TSX,Stock,Premium Global Income Split Corp.,,,,,,,,,,no_symbol_match,
PHYS-U,TSX,ETF,Sprott Physical Gold Trust,,,,,,,,,,no_symbol_match,
PMEI,TSX,ETF,PIMCO Monthly Enhanced Income Fund,,,,,,,,,,no_symbol_match,
